,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,60.1694,60.1689,60.166,60.1502,60.1435,60.1156,60.1107,59.8129,59.8592,59.325,59.8221,58.1716,59.711,59.5824,56.508,50.9806,55.2241,58.66,53.9981,58.8297,55.907,51.0848,48.1579,57.8373,57.9701,53.2689,44.6405,57.6784,52.9761,56.4459,57.5812,53.2851,57.4594,57.2119,31.2172,52.4618
FUE 2,55.8764,55.8754,55.8705,55.8432,55.8317,55.7838,55.7755,55.2785,55.3543,54.5085,55.2936,52.8498,55.1135,54.9085,50.7137,44.5457,49.1911,53.529,47.8022,53.7723,49.9905,44.6556,41.6136,52.4009,52.5777,46.9978,38.0313,52.1914,46.6784,50.638,52.0645,47.0155,51.9066,51.5898,24.5588,46.1221
FUE 3,78.5745,78.5738,78.5702,78.5502,78.5418,78.5066,78.5005,78.1291,78.1865,77.5334,78.1406,76.1759,78.0035,77.8458,74.3085,68.4845,72.9168,76.743,71.6154,76.9425,73.6527,68.5914,65.6088,75.7933,75.9447,70.8509,62.0596,75.6128,70.5455,74.2403,75.503,70.8678,75.3656,75.0881,48.6121,70.0113
FUE 4,54.326,54.3256,54.3231,54.3093,54.3035,54.2791,54.2749,54.0142,54.0549,53.5824,54.0223,52.5413,53.9245,53.8109,50.9983,45.6639,49.782,52.9854,48.605,53.1386,50.4313,45.7662,42.878,52.2348,52.3568,47.8993,39.3831,52.0884,47.6147,50.9399,51.9987,47.9149,51.886,51.6563,25.977,47.1139
FUE 5,67.5375,67.5369,67.5339,67.5168,67.5097,67.4796,67.4744,67.1554,67.2049,66.6359,67.1652,65.4211,67.0465,66.9094,63.6942,58.0711,62.376,65.9334,61.1257,66.1121,63.0759,58.1762,55.2308,65.072,65.2105,60.385,51.7028,64.9064,60.088,63.6302,64.8054,60.4014,64.6787,64.4219,38.2713,59.5672
FUE 6,66.4114,66.4107,66.4067,66.3846,66.3753,66.3364,66.3297,65.9217,65.9845,65.2739,65.9342,63.8229,65.7844,65.6127,61.8684,55.9274,60.4329,64.4253,59.1017,64.6385,61.1901,56.0353,53.0319,63.4192,63.5788,58.3235,49.471,63.2293,58.0132,61.7977,63.114,58.3406,62.97,62.6797,36.0146,57.4714
FUE 7,56.776,56.7753,56.7718,56.7524,56.7442,56.7099,56.704,56.3423,56.3982,55.7605,56.3534,54.4285,56.2197,56.0658,52.5856,46.7956,51.2065,54.9859,49.9137,55.1817,51.9363,46.9022,43.9257,54.0519,54.201,49.1533,40.38,53.874,48.8492,52.5182,53.7657,49.17,53.6302,53.3563,26.9351,48.3173
FUE 8,65.0566,65.056,65.053,65.0363,65.0292,64.9997,64.9946,64.6812,64.7299,64.1701,64.6909,62.9714,64.5742,64.4394,61.261,55.6624,59.9516,63.4775,58.7076,63.6538,60.6471,55.7673,52.8266,62.6262,62.7632,57.9698,49.3013,62.4623,57.6739,61.1974,62.3623,57.9861,62.2369,61.9825,35.8718,57.1547
FUE 9,69.5596,69.559,69.5559,69.5386,69.5314,69.5009,69.4957,69.1728,69.2229,68.6477,69.1828,67.4222,69.0628,68.9242,65.6845,60.0452,64.3605,67.9387,63.106,68.1189,65.0632,60.1505,57.202,67.0706,67.2101,62.3634,53.6723,66.9039,62.0658,65.6201,66.8021,62.3799,66.6746,66.4162,40.2394,61.5439
FUE 10,83.5034,83.5028,83.4994,83.4805,83.4726,83.4394,83.4336,83.0821,83.1365,82.5151,83.093,81.2106,82.9628,82.8129,79.3943,73.6415,78.0289,81.7575,76.7456,81.9493,78.7519,73.7478,70.7781,80.8403,80.987,75.9895,67.2363,80.6652,75.687,79.3276,80.5586,76.0062,80.4251,80.1551,53.7943,75.1575
FUE 11,55.5809,55.5799,55.575,55.5477,55.5362,55.4882,55.48,54.9825,55.0584,54.2119,54.9976,52.5523,54.8173,54.6122,50.4156,44.2467,48.8926,53.2319,47.5034,53.4753,49.6922,44.3565,41.3145,52.1032,52.2802,46.699,37.732,51.8937,46.3796,50.3399,51.7668,46.7166,51.6088,51.2919,24.2595,45.8232
FUE 12,59.7863,59.7856,59.782,59.7619,59.7534,59.718,59.7119,59.3383,59.396,58.7395,59.3498,57.3764,59.212,59.0535,55.5037,49.6725,54.1094,57.9457,52.8061,58.146,54.8466,49.7795,46.7956,56.9926,57.1445,52.0408,43.2456,56.8115,51.735,55.4354,56.7014,52.0576,56.5636,56.2853,29.7975,51.2003
FUE 13,62.7782,62.7775,62.7735,62.7604,62.7532,62.7249,62.7187,62.5145,62.0916,61.1417,62.0405,61.7802,62.2805,61.4888,61.3134,59.5165,60.8753,61.3829,48.3782,60.8465,60.8313,51.2479,53.8486,60.8755,60.7125,59.8928,48.1128,60.106,29.8728,59.9769,57.752,33.8687,59.3873,56.491,54.771,58.8241
FUE 14,58.5725,58.5718,58.5677,58.5541,58.5465,58.5171,58.5107,58.2985,57.8604,56.8812,57.8075,57.5387,58.0559,57.2382,57.0577,55.219,56.6078,57.1292,44.0064,56.5782,56.5626,46.8818,49.4924,56.6079,56.4408,55.6027,43.7407,55.8203,25.495,55.6885,53.4275,29.491,55.0875,52.153,50.4199,54.5147
FUE 15,54.1102,54.1093,54.1039,54.0859,54.076,54.0373,54.0289,53.7526,53.194,51.9947,53.1276,52.7931,53.4413,52.425,52.2066,50.0706,51.6698,52.2928,38.3814,51.6349,51.6164,41.2916,43.962,51.6699,51.4732,50.5049,38.1134,50.7536,19.8336,50.6028,48.0987,23.8304,49.9228,46.737,44.9215,49.2855
FUE 16,61.9988,61.998,61.9937,61.979,61.971,61.9395,61.9326,61.7061,61.2404,60.2094,61.1844,60.9003,61.4478,60.5839,60.3944,58.483,59.9236,60.4694,47.1458,59.8928,59.8765,50.0306,52.6573,59.9238,59.7495,58.8793,46.8794,59.1047,28.6244,58.9681,56.6455,32.6206,58.3474,55.3482,53.5933,57.7582
FUE 17,55.3508,55.3503,55.3471,55.3364,55.3305,55.3076,55.3026,55.136,54.7866,53.9814,54.744,54.5257,54.9434,54.2787,54.1289,52.5484,53.751,54.1884,41.8291,53.726,53.7128,44.6646,47.2079,53.7512,53.6093,52.8857,41.5659,53.0754,23.36,52.9606,50.9308,27.3551,52.4319,49.7456,48.1005,51.9202
FUE 18,57.8185,57.818,57.8149,57.8046,57.7989,57.7767,57.7719,57.6106,57.2716,56.4876,57.2302,57.0179,57.4238,56.7775,56.6315,55.0839,56.2626,56.6894,44.4343,56.2381,56.2252,47.2637,49.7972,56.2627,56.124,55.4151,44.1714,55.6012,25.9716,55.4887,53.4899,29.9665,54.9694,52.3172,50.6847,54.4659
FUE 19,56.5275,56.5269,56.5237,56.5128,56.5069,56.4835,56.4784,56.309,55.954,55.1376,55.9107,55.6892,56.1133,55.4388,55.287,53.689,54.9043,55.3472,42.9337,54.879,54.8656,45.7722,48.3207,54.9044,54.7609,54.0295,42.6703,54.2211,24.4613,54.1052,52.0592,28.4565,53.5715,50.8675,49.2159,53.0556
FUE 20,58.3161,58.3154,58.3116,58.2987,58.2916,58.264,58.258,58.0583,57.6442,56.7112,57.5941,57.3388,57.8293,57.0525,56.8801,55.1077,56.449,56.9484,44.0139,56.4206,56.4056,46.8801,49.4749,56.4491,56.2885,55.4797,43.7487,55.6902,25.5122,55.5628,53.3593,29.508,54.9799,52.1064,50.3942,54.4224
FUE 21,78.3228,78.322,78.3178,78.3039,78.2962,78.2662,78.2597,78.0435,77.5977,76.6039,77.5439,77.2708,77.7965,76.9659,76.7828,74.9235,76.327,76.8553,63.6748,76.2971,76.2812,66.553,69.1682,76.3271,76.158,75.3108,63.4089,75.5306,45.1605,75.3974,73.1187,49.1566,74.7907,71.8376,70.0982,74.2133
FUE 22,71.6956,71.6948,71.6904,71.6756,71.6674,71.6355,71.6286,71.3993,70.9284,69.8877,70.8718,70.5848,71.1381,70.2654,70.0742,68.1493,69.5995,70.1499,56.7895,69.5684,69.552,59.676,62.3056,69.5997,69.424,68.548,56.523,68.7747,38.2664,68.6373,66.3034,42.2627,68.0129,65.002,63.2432,67.4208
FUE 23,63.7597,63.7589,63.7545,63.7396,63.7314,63.6994,63.6924,63.4621,62.9893,61.9451,62.9325,62.6445,63.1998,62.324,62.1322,60.2024,61.6561,62.2081,48.8345,61.6249,61.6084,51.7217,54.3522,61.6562,61.4801,60.6019,48.568,60.8292,30.3108,60.6915,58.3535,34.3071,60.0657,57.0506,55.2904,59.4726
FUE 24,55.8613,55.8603,55.8548,55.8365,55.8265,55.7872,55.7787,55.4981,54.9319,53.7191,54.8646,54.5261,55.1825,54.1539,53.9331,51.78,53.3912,54.0203,40.0656,53.3559,53.3373,42.9775,45.651,53.3913,53.1929,52.2171,39.7975,52.4675,21.516,52.3156,49.7982,25.5129,51.6312,48.4319,46.6121,50.9903
FUE 25,55.8457,55.8447,55.8389,55.822,55.8078,55.7563,55.7426,55.4568,53.9598,54.6119,53.6096,55.1284,54.698,51.4192,54.5326,53.8847,54.1608,52.965,49.9721,50.0568,53.7519,51.3576,52.1274,52.4149,51.6612,53.0779,50.1518,50.002,44.5159,51.4178,39.3978,42.5589,47.7796,34.174,51.0294,51.6461
FUE 26,61.4783,61.4774,61.4727,61.4587,61.4469,61.4043,61.3929,61.1546,59.8672,60.4356,59.5576,60.8776,60.5098,57.564,60.367,59.801,60.0436,58.9805,56.2048,56.2851,59.6838,57.5068,58.2182,58.4814,57.7885,59.0823,56.3751,56.2332,50.9122,57.5628,45.8403,48.9794,54.1023,40.631,57.2007,57.7745
FUE 27,58.3235,58.3227,58.318,58.3043,58.2928,58.251,58.2399,58.0062,56.74,57.2998,56.4347,57.7344,57.3728,54.4624,57.2324,56.6749,56.9139,55.8648,53.113,53.1928,56.5592,54.4056,55.1107,55.3712,54.685,55.9654,53.2822,53.1412,47.8394,54.4611,42.7729,45.9093,51.0208,37.5653,54.102,54.671
FUE 28,61.7597,61.7591,61.7557,61.7458,61.7374,61.707,61.6989,61.5273,60.5569,60.994,60.3135,61.3246,61.0501,58.6651,60.942,60.5052,60.694,59.85,57.4748,57.5463,60.4132,58.6159,59.2201,59.4397,58.857,59.9326,57.6264,57.5001,52.5257,58.664,47.5584,50.6471,55.556,42.3826,58.3515,58.845
FUE 29,64.2029,64.2023,64.1989,64.1888,64.1803,64.1494,64.1411,63.9667,62.9826,63.4255,62.7361,63.7609,63.4824,61.0712,63.3728,62.9302,63.1214,62.2673,59.8724,59.9445,62.837,61.0217,61.6312,61.8529,61.2647,62.3509,60.025,59.8979,54.9051,61.0701,49.9319,53.0234,57.9441,44.7542,60.7552,61.2527
