,FBS,Bid
FUE 1,1,0.63967
FUE 2,1,0.86147
FUE 3,1,0.95834
FUE 4,1,0.56249
FUE 5,1,0.89519
FUE 6,1,0.7919
FUE 7,1,0.59794
FUE 8,1,0.48014
FUE 9,1,0.3614
FUE 10,1,0.66372
FUE 11,1,0.52802
FUE 12,1,0.3454
FUE 13,1,0.12024
FUE 14,2,0.12504
FUE 15,2,0.10748
FUE 16,2,0.34905
FUE 17,2,0.44639
FUE 18,2,0.11715
FUE 19,2,0.73728
FUE 20,2,0.33057
FUE 21,2,0.31394
FUE 22,2,0.77545
FUE 23,2,0.15267
FUE 24,2,0.90806
FUE 25,2,0.14926
FUE 26,2,0.62977
FUE 27,3,0.19569
FUE 28,3,0.95472
FUE 29,3,0.61309
FUE 30,3,0.45831
FUE 31,3,0.60191
FUE 32,3,0.64015
FUE 33,3,0.38919
FUE 34,3,0.87461
FUE 35,3,0.026762
FUE 36,3,0.6418
FUE 37,3,0.22622
FUE 38,3,0.023982
FUE 39,3,0.020215
FUE 40,4,0.66918
FUE 41,4,0.78036
FUE 42,4,0.52261
FUE 43,4,0.40059
FUE 44,4,0.18466
FUE 45,4,0.48398
FUE 46,4,0.14338
FUE 47,4,0.72289
FUE 48,4,0.58964
FUE 49,4,0.20697
FUE 50,4,0.47772
FUE 51,4,0.6014
FUE 52,4,0.31479
FUE 53,5,0.18222
FUE 54,5,0.99341
FUE 55,5,0.32814
FUE 56,5,0.19516
FUE 57,5,0.081462
FUE 58,5,0.12
FUE 59,5,0.058004
FUE 60,5,0.64968
FUE 61,5,0.62633
FUE 62,5,0.14912
FUE 63,5,0.8105
FUE 64,5,0.93887
FUE 65,5,0.11513
FUE 66,6,0.014507
FUE 67,6,0.044538
FUE 68,6,0.12366
FUE 69,6,0.74063
FUE 70,6,0.78213
FUE 71,6,0.69287
FUE 72,6,0.039959
FUE 73,6,0.88641
FUE 74,6,0.050138
FUE 75,6,0.78955
FUE 76,6,0.60553
FUE 77,6,0.25754
FUE 78,6,0.91262
