,FBS,Bid
FUE 1,1,0.5508
FUE 2,1,0.2881
FUE 3,1,0.48269
FUE 4,1,0.66544
FUE 5,1,0.95129
FUE 6,1,0.90786
FUE 7,1,0.84838
FUE 8,1,0.76596
FUE 9,1,0.13296
FUE 10,2,0.66119
FUE 11,2,0.59581
FUE 12,2,0.43144
FUE 13,2,0.72453
FUE 14,2,0.96073
FUE 15,2,0.061734
FUE 16,2,0.27394
FUE 17,2,0.56712
FUE 18,2,0.77335
FUE 19,3,0.22862
FUE 20,3,0.49661
FUE 21,3,0.21329
FUE 22,3,0.97262
FUE 23,3,0.2968
FUE 24,3,0.68592
FUE 25,3,0.3709
FUE 26,3,0.3861
FUE 27,3,0.38021
FUE 28,4,0.5553
FUE 29,4,0.32949
FUE 30,4,0.25532
FUE 31,4,0.86547
FUE 32,4,0.075969
FUE 33,4,0.86526
FUE 34,4,0.83652
FUE 35,4,0.46726
FUE 36,4,0.77154
FUE 37,5,0.76026
FUE 38,5,0.17267
FUE 39,5,0.96376
FUE 40,5,0.88059
FUE 41,5,0.60141
FUE 42,5,0.021648
FUE 43,5,0.18179
FUE 44,5,0.29883
FUE 45,5,0.54329
FUE 46,6,0.70582
FUE 47,6,0.034855
FUE 48,6,0.36604
FUE 49,6,0.57263
FUE 50,6,0.33599
FUE 51,6,0.2516
FUE 52,6,0.56397
FUE 53,6,0.80645
FUE 54,6,0.93097
