,FBS,Bid
FUE 1,1,0.39228
FUE 2,1,0.86635
FUE 3,1,0.95642
FUE 4,1,0.32495
FUE 5,1,0.53804
FUE 6,1,0.30654
FUE 7,1,0.039917
FUE 8,1,0.34999
FUE 9,1,0.8843
FUE 10,1,0.89834
FUE 11,1,0.89571
FUE 12,1,0.59308
FUE 13,2,0.25294
FUE 14,2,0.58849
FUE 15,2,0.70574
FUE 16,2,0.34357
FUE 17,2,0.47434
FUE 18,2,0.11069
FUE 19,2,0.64262
FUE 20,2,0.055583
FUE 21,2,0.13412
FUE 22,2,0.26728
FUE 23,2,0.47673
FUE 24,2,0.31363
FUE 25,3,0.5576
FUE 26,3,0.82067
FUE 27,3,0.9654
FUE 28,3,0.86803
FUE 29,3,0.63106
FUE 30,3,0.008665
FUE 31,3,0.53375
FUE 32,3,0.8971
FUE 33,3,0.6133
FUE 34,3,0.20284
FUE 35,3,0.17831
FUE 36,3,0.84326
FUE 37,4,0.7758
FUE 38,4,0.64981
FUE 39,4,0.1269
FUE 40,4,0.20829
FUE 41,4,0.74515
FUE 42,4,0.047172
FUE 43,4,0.91449
FUE 44,4,0.37208
FUE 45,4,0.36734
FUE 46,4,0.10347
FUE 47,4,0.62247
FUE 48,4,0.82973
FUE 49,5,0.48519
FUE 50,5,0.019192
FUE 51,5,0.29599
FUE 52,5,0.66267
FUE 53,5,0.19226
FUE 54,5,0.025047
FUE 55,5,0.54978
FUE 56,5,0.39345
FUE 57,5,0.76882
FUE 58,5,0.43709
FUE 59,5,0.56421
FUE 60,5,0.27839
FUE 61,6,0.68012
FUE 62,6,0.35579
FUE 63,6,0.99503
FUE 64,6,0.061036
FUE 65,6,0.26484
FUE 66,6,0.81337
FUE 67,6,0.44455
FUE 68,6,0.11206
FUE 69,6,0.35305
FUE 70,6,0.823
FUE 71,6,0.56128
FUE 72,6,0.054655
