,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,61.8742,61.8383,61.8388,61.6429,61.4465,61.6181,61.4289,58.5468,59.6175,54.0647,50.3119,60.5558,59.8161,53.6397,56.234,59.0266,50.5816,57.3593,59.1304,59.9588,46.9672,56.962,57.5257,58.7284,42.7807,58.5225,57.5496,32.7464,57.2684,47.1306,55.4368,57.1605,55.8278,43.9659,58.2216,56.1063
FUE 2,71.1616,71.1261,71.1265,70.9326,70.738,70.908,70.7205,67.8575,68.9225,63.3885,59.6399,69.8545,69.1199,62.9642,65.5531,68.3349,59.9094,66.6748,68.4381,69.2617,56.2968,66.2789,66.8407,68.0382,52.1111,67.8333,66.8644,42.0773,66.5843,56.4602,64.7579,66.4768,65.1479,53.2962,67.5337,65.4257
FUE 3,86.7986,86.7585,86.759,86.5407,86.3228,86.5131,86.3033,83.2034,84.3376,78.5784,74.7808,85.3471,84.55,78.1462,80.7984,83.7096,75.0526,81.9622,83.8195,84.7029,71.4187,81.5501,82.1352,83.3945,67.2229,83.1778,82.16,57.1835,81.8678,71.5827,79.9795,81.7559,80.3806,68.41,82.8619,80.6669
FUE 4,77.9974,77.9582,77.9587,77.7454,77.5323,77.7184,77.5132,74.4607,75.5813,69.8658,66.0776,76.5753,75.7907,69.4351,72.0752,74.9613,66.3489,73.2309,75.0698,75.9414,62.719,72.822,73.4026,74.6498,58.5251,74.4354,73.4272,48.4868,73.1373,62.8829,71.2609,73.0262,71.6599,59.7118,74.1227,71.9445
FUE 5,66.3949,66.3594,66.3599,66.1666,65.9726,66.1421,65.9551,63.0984,64.1615,58.6336,54.8864,65.0915,64.3585,58.2096,60.7967,63.575,55.1559,61.9172,63.678,64.5,51.5438,61.5218,62.0829,63.2788,47.3585,63.0742,62.1066,37.3249,61.8269,51.7072,60.0021,61.7195,60.3919,48.5435,62.7751,60.6694
FUE 6,86.9021,86.8636,86.8641,86.6543,86.4445,86.6277,86.4257,83.4063,84.5173,78.8328,75.0511,85.5005,84.7246,78.4031,81.0346,83.9029,75.3222,82.1845,84.0105,84.8737,71.6951,81.7778,82.3552,83.594,67.5026,83.3812,82.3797,57.465,82.0915,71.859,80.2235,81.981,80.621,68.689,83.0707,80.9045
FUE 7,88.2185,88.1788,88.1793,87.9633,87.7477,87.936,87.7283,84.6504,85.7783,80.0393,76.2461,86.7806,85.9893,79.6078,82.2545,85.154,76.5177,83.4145,85.2633,86.1412,72.8856,83.0039,83.5869,84.8407,68.6907,84.625,83.6116,58.6518,83.3205,73.0495,81.4376,83.2089,81.8378,69.8776,84.3105,82.1233
FUE 8,57.443,57.4128,57.4132,57.2479,57.0809,57.2269,57.0659,54.5041,55.4772,50.2554,46.5801,56.3103,55.6553,49.8428,52.3396,54.9429,46.8461,53.4018,55.0372,55.7826,43.266,53.0286,53.5576,54.6706,39.0959,54.4818,53.5799,29.0708,53.3167,43.4284,51.5785,53.2154,51.9525,40.278,54.2044,52.218
FUE 9,90.7411,90.701,90.7015,90.4833,90.2656,90.4558,90.2461,87.1475,88.2813,82.5233,78.726,89.2904,88.4936,82.0911,84.743,87.6535,78.9978,85.9066,87.7634,88.6465,75.364,85.4946,86.0796,87.3386,71.1683,87.1219,86.1044,61.1289,85.8123,75.528,83.9242,85.7003,84.3253,72.3553,86.8061,84.6115
FUE 10,58.0532,58.0222,58.0226,57.8528,57.6815,57.8312,57.6661,55.0556,56.0439,50.7694,47.0812,56.893,56.225,50.3547,52.8674,55.5008,47.3479,53.9398,55.5966,56.3547,43.762,53.5627,54.0973,55.2244,39.5892,55.0329,54.1198,29.5625,53.8538,43.9246,52.1004,53.7514,52.4773,40.7718,54.7519,52.7449
