,FBS,Bid
FUE 1,1,0.28939
FUE 2,1,0.66303
FUE 3,1,0.75024
FUE 4,1,0.37176
FUE 5,1,0.53261
FUE 6,1,0.73518
FUE 7,1,0.77585
FUE 8,1,0.059989
FUE 9,1,0.16547
FUE 10,1,0.63782
FUE 11,1,0.97079
FUE 12,1,0.24924
FUE 13,2,0.71958
FUE 14,2,0.001659
FUE 15,2,0.62395
FUE 16,2,0.012837
FUE 17,2,0.76223
FUE 18,2,0.82371
FUE 19,2,0.21556
FUE 20,2,0.35196
FUE 21,2,0.78236
FUE 22,2,0.60442
FUE 23,2,0.36838
FUE 24,2,0.75317
FUE 25,3,0.63477
FUE 26,3,0.93129
FUE 27,3,0.073461
FUE 28,3,0.33963
FUE 29,3,0.33707
FUE 30,3,0.12991
FUE 31,3,0.37192
FUE 32,3,0.09202
FUE 33,3,0.058417
FUE 34,3,0.31334
FUE 35,3,0.071379
FUE 36,3,0.78147
FUE 37,4,0.59765
FUE 38,4,0.61478
FUE 39,4,0.53057
FUE 40,4,0.16573
FUE 41,4,0.97906
FUE 42,4,0.57981
FUE 43,4,0.6473
FUE 44,4,0.2755
FUE 45,4,0.20927
FUE 46,4,0.39841
FUE 47,4,0.40136
FUE 48,4,0.31369
FUE 49,5,0.68736
FUE 50,5,0.99874
FUE 51,5,0.3566
FUE 52,5,0.97036
FUE 53,5,0.91385
FUE 54,5,0.79538
FUE 55,5,0.027804
FUE 56,5,0.62066
FUE 57,5,0.40215
FUE 58,5,0.091998
FUE 59,5,0.29353
FUE 60,5,0.98743
FUE 61,6,0.76963
FUE 62,6,0.021464
FUE 63,6,0.38753
FUE 64,6,0.8153
FUE 65,6,0.60033
FUE 66,6,0.11281
FUE 67,6,0.41172
FUE 68,6,0.89549
FUE 69,6,0.96531
FUE 70,6,0.1211
FUE 71,6,0.012513
FUE 72,6,0.69539
