,FBS,Bid
FUE 1,1,0.2732
FUE 2,1,0.85231
FUE 3,1,0.60005
FUE 4,1,0.55956
FUE 5,1,0.94409
FUE 6,1,0.30767
FUE 7,1,0.50658
FUE 8,1,0.064077
FUE 9,1,0.20293
FUE 10,1,0.76741
FUE 11,1,0.40676
FUE 12,1,0.56114
FUE 13,2,0.29836
FUE 14,2,0.40255
FUE 15,2,0.081479
FUE 16,2,0.34687
FUE 17,2,0.0018404
FUE 18,2,0.44689
FUE 19,2,0.32022
FUE 20,2,0.40616
FUE 21,2,0.675
FUE 22,2,0.46991
FUE 23,2,0.58673
FUE 24,2,0.60296
FUE 25,3,0.7189
FUE 26,3,0.39075
FUE 27,3,0.3362
FUE 28,3,0.86476
FUE 29,3,0.55187
FUE 30,3,0.76122
FUE 31,3,0.34967
FUE 32,3,0.83094
FUE 33,3,0.81416
FUE 34,3,0.45461
FUE 35,3,0.80504
FUE 36,3,0.37527
FUE 37,4,0.29251
FUE 38,4,0.89172
FUE 39,4,0.52662
FUE 40,4,0.068568
FUE 41,4,0.41403
FUE 42,4,0.67924
FUE 43,4,0.78439
FUE 44,4,0.98937
FUE 45,4,0.33869
FUE 46,4,0.13798
FUE 47,4,0.19456
FUE 48,4,0.16817
FUE 49,5,0.2911
FUE 50,5,0.42548
FUE 51,5,0.82474
FUE 52,5,0.14526
FUE 53,5,0.85905
FUE 54,5,0.66608
FUE 55,5,0.71465
FUE 56,5,0.11386
FUE 57,5,0.73353
FUE 58,5,0.96423
FUE 59,5,0.62792
FUE 60,5,0.31495
FUE 61,6,0.4566
FUE 62,6,0.41006
FUE 63,6,0.67481
FUE 64,6,0.33816
FUE 65,6,0.27281
FUE 66,6,0.7499
FUE 67,6,0.95464
FUE 68,6,0.99141
FUE 69,6,0.46607
FUE 70,6,0.28826
FUE 71,6,0.29468
FUE 72,6,0.4252
