,FBS,Bid
FUE 1,1,0.14529
FUE 2,1,0.35274
FUE 3,1,0.42536
FUE 4,1,0.87181
FUE 5,1,0.14658
FUE 6,1,0.61582
FUE 7,1,0.54048
FUE 8,1,0.048983
FUE 9,1,0.85991
FUE 10,1,0.01663
FUE 11,1,0.91895
FUE 12,1,0.14477
FUE 13,2,0.063233
FUE 14,2,0.68655
FUE 15,2,0.99607
FUE 16,2,0.67747
FUE 17,2,0.73193
FUE 18,2,0.92011
FUE 19,2,0.17378
FUE 20,2,0.15149
FUE 21,2,0.46806
FUE 22,2,0.24708
FUE 23,2,0.40548
FUE 24,2,0.29315
FUE 25,3,0.91792
FUE 26,3,0.8425
FUE 27,3,0.18574
FUE 28,3,0.56226
FUE 29,3,0.3605
FUE 30,3,0.41669
FUE 31,3,0.0016863
FUE 32,3,0.25613
FUE 33,3,0.018058
FUE 34,3,0.14572
FUE 35,3,0.54308
FUE 36,3,0.29034
FUE 37,4,0.35089
FUE 38,4,0.7372
FUE 39,4,0.45591
FUE 40,4,0.5841
FUE 41,4,0.35714
FUE 42,4,0.98838
FUE 43,4,0.58341
FUE 44,4,0.77404
FUE 45,4,0.87573
FUE 46,4,0.079608
FUE 47,4,0.33764
FUE 48,4,0.53183
FUE 49,5,0.37097
FUE 50,5,0.63033
FUE 51,5,0.63518
FUE 52,5,0.91414
FUE 53,5,0.41843
FUE 54,5,0.50114
FUE 55,5,0.50706
FUE 56,5,0.57514
FUE 57,5,0.9486
FUE 58,5,0.49299
FUE 59,5,0.17381
FUE 60,5,0.89167
FUE 61,6,0.00364
FUE 62,6,0.10728
FUE 63,6,0.57193
FUE 64,6,0.41343
FUE 65,6,0.15852
FUE 66,6,0.85891
FUE 67,6,0.55605
FUE 68,6,0.23219
FUE 69,6,0.4507
FUE 70,6,0.011166
FUE 71,6,0.62087
FUE 72,6,0.76475
