,FBS,Bid
FUE 1,1,0.10397
FUE 2,1,0.72924
FUE 3,1,0.64859
FUE 4,1,0.47465
FUE 5,1,0.93291
FUE 6,1,0.096444
FUE 7,1,0.59911
FUE 8,1,0.23356
FUE 9,2,0.032328
FUE 10,2,0.57986
FUE 11,2,0.8422
FUE 12,2,0.5569
FUE 13,2,0.83988
FUE 14,2,0.20495
FUE 15,2,0.62125
FUE 16,2,0.17402
FUE 17,3,0.28954
FUE 18,3,0.018503
FUE 19,3,0.7015
FUE 20,3,0.95209
FUE 21,3,0.74901
FUE 22,3,0.75673
FUE 23,3,0.54209
FUE 24,3,0.28206
FUE 25,4,0.24487
FUE 26,4,0.28632
FUE 27,4,0.96313
FUE 28,4,0.2307
FUE 29,4,0.53732
FUE 30,4,0.20501
FUE 31,4,0.43404
FUE 32,4,0.14221
FUE 33,5,0.37558
FUE 34,5,0.79356
FUE 35,5,0.81282
FUE 36,5,0.90379
FUE 37,5,0.54038
FUE 38,5,0.81786
FUE 39,5,0.70842
FUE 40,5,0.043209
FUE 41,6,0.14595
FUE 42,6,0.23334
FUE 43,6,0.2467
FUE 44,6,0.17028
FUE 45,6,0.23506
FUE 46,6,0.27546
FUE 47,6,0.95161
FUE 48,6,0.34667
