,FBS,Bid
FUE 1,1,0.027746
FUE 2,1,0.48542
FUE 3,1,0.34837
FUE 4,1,0.91242
FUE 5,1,0.2056
FUE 6,1,0.12534
FUE 7,1,0.38449
FUE 8,1,0.35274
FUE 9,1,0.60237
FUE 10,1,0.93393
FUE 11,1,0.47631
FUE 12,2,0.78969
FUE 13,2,0.17315
FUE 14,2,0.80819
FUE 15,2,0.66546
FUE 16,2,0.071729
FUE 17,2,0.38639
FUE 18,2,0.6263
FUE 19,2,0.72634
FUE 20,2,0.56395
FUE 21,2,0.12502
FUE 22,2,0.72292
FUE 23,3,0.58317
FUE 24,3,0.48101
FUE 25,3,0.33812
FUE 26,3,0.7958
FUE 27,3,0.17143
FUE 28,3,0.90198
FUE 29,3,0.89233
FUE 30,3,0.89452
FUE 31,3,0.20265
FUE 32,3,0.5234
FUE 33,3,0.97722
FUE 34,4,0.31969
FUE 35,4,0.18297
FUE 36,4,0.7378
FUE 37,4,0.53023
FUE 38,4,0.90316
FUE 39,4,0.12833
FUE 40,4,0.95067
FUE 41,4,0.43399
FUE 42,4,0.0822
FUE 43,4,0.09461
FUE 44,4,0.45241
FUE 45,5,0.29851
FUE 46,5,0.76051
FUE 47,5,0.15084
FUE 48,5,0.87908
FUE 49,5,0.0098841
FUE 50,5,0.16072
FUE 51,5,0.02574
FUE 52,5,0.83428
FUE 53,5,0.35662
FUE 54,5,0.99459
FUE 55,5,0.0048337
FUE 56,6,0.89925
FUE 57,6,0.22293
FUE 58,6,0.23694
FUE 59,6,0.54308
FUE 60,6,0.88079
FUE 61,6,0.62824
FUE 62,6,0.36956
FUE 63,6,0.93306
FUE 64,6,0.40318
FUE 65,6,0.076783
FUE 66,6,0.047993
