,FBS,Bid
FUE 1,1,0.20739
FUE 2,1,0.8166
FUE 3,1,0.46639
FUE 4,1,0.22588
FUE 5,1,0.096323
FUE 6,1,0.56659
FUE 7,1,0.48269
FUE 8,1,0.69796
FUE 9,1,0.019557
FUE 10,2,0.71627
FUE 11,2,0.57518
FUE 12,2,0.56543
FUE 13,2,0.99401
FUE 14,2,0.18925
FUE 15,2,0.38078
FUE 16,2,0.63665
FUE 17,2,0.12622
FUE 18,2,0.74374
FUE 19,3,0.7843
FUE 20,3,0.011181
FUE 21,3,0.80855
FUE 22,3,0.94939
FUE 23,3,0.46298
FUE 24,3,0.7316
FUE 25,3,0.30294
FUE 26,3,0.053948
FUE 27,3,0.88042
FUE 28,4,0.61441
FUE 29,4,0.0034231
FUE 30,4,0.9634
FUE 31,4,0.64457
FUE 32,4,0.48886
FUE 33,4,0.17871
FUE 34,4,0.38893
FUE 35,4,0.61039
FUE 36,4,0.65204
FUE 37,5,0.85329
FUE 38,5,0.48031
FUE 39,5,0.54842
FUE 40,5,0.012669
FUE 41,5,0.98772
FUE 42,5,0.03744
FUE 43,5,0.19415
FUE 44,5,0.44075
FUE 45,5,0.24348
FUE 46,6,0.66268
FUE 47,6,0.51987
FUE 48,6,0.72059
FUE 49,6,0.10497
FUE 50,6,0.20064
FUE 51,6,0.94699
FUE 52,6,0.94937
FUE 53,6,0.64754
FUE 54,6,0.038262
