,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,107.1243,107.1234,107.1119,107.1068,107.0964,107.0591,107.0479,106.9833,106.7789,106.6962,106.7802,106.6403,106.9287,106.8358,106.3751,106.8682,105.2128,104.7165,106.5083,105.9589,103.103,105.632,105.5218,95.7571,96.5388,103.5358,91.9576,104.5257,97.2776,104.3619,102.6286,83.936,103.9082,99.7666,104.0577,103.807
FUE 2,60.067,60.0661,60.0539,60.0484,60.0373,59.9975,59.9856,59.9167,59.6994,59.6116,59.7008,59.5523,59.8586,59.7598,59.2718,59.7942,58.0526,57.5365,59.4125,58.8334,55.8726,58.4906,58.3752,48.4368,49.2225,56.3171,44.6257,57.3387,49.9658,57.1692,55.3867,36.597,56.7006,52.4769,56.8548,56.5963
FUE 3,56.1539,56.1533,56.1443,56.1402,56.1321,56.1027,56.0939,56.0428,55.8804,55.8143,55.8815,55.7694,55.9996,55.9258,55.5551,55.9515,54.5877,54.1622,55.663,55.2137,52.7355,54.9416,54.849,45.7502,46.5152,53.1241,42.0005,53.9968,47.2353,53.854,52.3052,34.0092,53.4551,49.6327,53.5871,53.3655
FUE 4,62.6562,62.6554,62.6451,62.6404,62.6311,62.5974,62.5873,62.5289,62.3437,62.2685,62.3449,62.2176,62.4795,62.3954,61.9755,62.4247,60.9,60.4347,62.0973,61.5929,58.9017,61.2904,61.188,51.7056,52.4806,59.3157,47.9263,60.255,53.2117,60.1004,58.4461,39.9169,59.6703,55.6632,59.8123,59.5741
FUE 5,90.165,90.1641,90.1529,90.1479,90.1378,90.1012,90.0903,90.0271,89.827,89.7459,89.8282,89.6911,89.9736,89.8827,89.4311,89.9144,88.2877,87.7982,89.5617,89.0222,86.2019,88.7007,88.5921,78.8875,79.6678,86.6307,75.0922,87.6098,80.405,87.448,85.7315,67.0731,86.9993,82.8862,87.1472,86.8992
FUE 6,80.2284,80.2276,80.2159,80.2107,80.2001,80.1621,80.1507,80.085,79.8771,79.793,79.8784,79.7362,80.0294,79.935,79.4669,79.9678,78.289,77.7873,79.6021,79.0446,76.1599,78.7134,78.6017,68.7888,69.5717,76.5959,64.9861,77.5946,70.3118,77.4292,75.6823,56.9625,76.9714,72.8069,77.1222,76.8694
FUE 7,106.4404,106.4395,106.428,106.4228,106.4124,106.3748,106.3636,106.2987,106.0933,106.0102,106.0946,105.9541,106.2438,106.1505,105.6877,106.183,104.521,104.0232,105.8215,105.2698,102.4058,104.9417,104.8311,95.0528,95.8348,102.8395,91.2524,103.8319,96.574,103.6677,101.9305,83.2302,103.2128,99.0647,103.3626,103.1114
FUE 8,63.6117,63.6109,63.5996,63.5945,63.5843,63.5475,63.5366,63.4729,63.2715,63.1899,63.2728,63.1348,63.4191,63.3276,62.8732,63.3595,61.724,61.2324,63.0046,62.4621,59.6309,62.139,62.0299,52.3068,53.0876,60.0609,48.5102,61.0433,53.8253,60.8809,59.1593,40.4904,60.4307,56.3088,60.5791,60.3303
FUE 9,56.5901,56.5894,56.5794,56.575,56.566,56.5335,56.5238,56.4676,56.2891,56.2166,56.2902,56.1674,56.42,56.3389,55.9334,56.3672,54.8891,54.4351,56.0511,55.5627,52.932,55.269,55.1694,45.7937,46.566,53.3389,42.0223,54.2595,47.2941,54.1082,52.4834,34.0178,53.6869,49.7309,53.826,53.5925
FUE 10,68.2959,68.295,68.2837,68.2786,68.2684,68.2315,68.2205,68.1566,67.9545,67.8727,67.9558,67.8174,68.1026,68.0108,67.555,68.0428,66.4029,65.9103,67.6868,67.1428,64.3061,66.8188,66.7095,56.9772,57.7582,64.7368,53.18,65.7208,58.4961,65.5581,63.8339,45.1597,65.1072,60.9809,65.2557,65.0065
FUE 11,76.5632,76.5624,76.5509,76.5458,76.5355,76.4981,76.487,76.4225,76.2184,76.1358,76.2197,76.08,76.3679,76.2753,75.8152,76.3075,74.6542,74.1584,75.9482,75.3995,72.5461,75.073,74.9629,65.2025,65.9841,72.9787,61.4033,73.9678,66.7228,73.8042,72.0721,53.3819,73.3508,69.2112,73.5002,73.2497
FUE 12,54.3422,54.341,54.3238,54.3161,54.3007,54.245,54.2285,54.1329,53.835,53.7163,53.8369,53.6365,54.0527,53.9174,53.2641,53.9643,51.7234,51.1015,53.45,52.6967,49.1816,52.264,52.1204,41.33,42.133,49.6839,37.4681,50.867,42.896,50.6675,48.6397,29.4093,50.1229,45.5063,50.3011,50.0029
FUE 13,81.4224,81.4215,81.4095,81.4042,81.3933,81.3542,81.3426,81.275,81.0617,80.9755,81.063,80.9172,81.218,81.1211,80.6414,81.1548,79.4396,78.9296,80.7799,80.2098,77.2809,79.8719,79.7581,69.872,70.6566,77.7219,66.0643,78.7339,71.3985,78.5661,76.7985,58.0378,78.1021,73.903,78.2548,77.9987
FUE 14,59.5059,59.5048,59.4899,59.4833,59.4699,59.4217,59.4073,59.3243,59.0639,58.9595,59.0655,58.8891,59.2543,59.1361,58.5588,59.1772,57.1615,56.5855,58.7241,58.0496,54.7741,57.657,57.5258,47.0909,47.8871,55.2522,43.2489,56.3668,48.6423,56.1801,54.2555,35.2019,55.6679,51.2131,55.8359,55.5545
FUE 15,75.953,75.9521,75.9399,75.9317,75.9311,75.9019,75.9008,75.8594,75.5413,75.5411,75.4044,75.3282,75.7359,75.7418,75.0483,75.5968,74.787,73.7886,74.9977,72.9244,65.8517,73.8974,74.2465,65.1035,72.6808,65.1632,63.6202,70.0075,72.673,69.5643,73.3491,63.2858,69.4754,48.3031,72.6031,71.4244
FUE 16,77.2598,77.2588,77.2452,77.236,77.2353,77.2025,77.2012,77.1548,76.7996,76.7994,76.6477,76.5633,77.0165,77.0231,76.2547,76.8614,75.9686,74.8885,76.1992,73.9682,66.6966,75.0052,75.3813,65.9409,73.7108,66.0012,64.446,70.9292,73.7026,70.4738,74.4189,64.1095,70.3826,49.1017,73.6289,72.3949
FUE 17,66.6806,66.6795,66.6648,66.6549,66.6541,66.6189,66.6174,66.5676,66.1868,66.1866,66.0247,65.9348,66.4191,66.4261,65.607,66.2529,65.3042,64.1709,65.5481,63.2149,55.8228,64.2927,64.6863,55.0627,62.9489,55.1233,53.5612,60.1009,62.9404,59.6382,63.6822,53.2235,59.5456,38.201,62.8643,61.5961
FUE 18,55.4763,55.4755,55.4645,55.4571,55.4565,55.4301,55.4291,55.3917,55.1025,55.1024,54.9776,54.9079,55.2796,55.2849,54.6509,55.1531,54.4099,53.4791,54.6043,52.6628,45.7695,53.5812,53.9077,45.0283,52.4311,45.0875,43.5559,49.8542,52.4237,49.4221,53.0651,43.2235,49.3353,28.265,52.3571,51.2271
FUE 19,59.3064,59.3053,59.2899,59.2796,59.2788,59.242,59.2405,59.1885,58.7921,58.7919,58.6238,58.5305,59.0337,59.0411,58.191,58.8608,57.8783,56.7135,58.1302,55.7366,48.2763,56.8382,57.2421,47.5137,55.4657,47.5745,46.0085,52.5798,55.457,52.1129,56.2135,45.6701,52.0196,30.6396,55.3796,54.0918
