,FBS,Bid
FUE 1,1,0.68037
FUE 2,1,0.35831
FUE 3,1,0.20976
FUE 4,1,0.36457
FUE 5,1,0.93179
FUE 6,1,0.60482
FUE 7,1,0.38361
FUE 8,1,0.93833
FUE 9,1,0.97516
FUE 10,1,0.96397
FUE 11,1,0.25796
FUE 12,2,0.37358
FUE 13,2,0.52427
FUE 14,2,0.28483
FUE 15,2,0.29217
FUE 16,2,0.56353
FUE 17,2,0.1787
FUE 18,2,0.81713
FUE 19,2,0.24551
FUE 20,2,0.23751
FUE 21,2,0.27359
FUE 22,2,0.82504
FUE 23,3,0.80328
FUE 24,3,0.74843
FUE 25,3,0.883
FUE 26,3,0.92292
FUE 27,3,0.87884
FUE 28,3,0.35672
FUE 29,3,0.48678
FUE 30,3,0.31739
FUE 31,3,0.17978
FUE 32,3,0.08412
FUE 33,3,0.25063
FUE 34,4,0.63664
FUE 35,4,0.38
FUE 36,4,0.83558
FUE 37,4,0.89144
FUE 38,4,0.81487
FUE 39,4,0.69821
FUE 40,4,0.85859
FUE 41,4,0.54259
FUE 42,4,0.77131
FUE 43,4,0.58302
FUE 44,4,0.95074
FUE 45,5,0.77352
FUE 46,5,0.77665
FUE 47,5,0.28768
FUE 48,5,0.44097
FUE 49,5,0.90617
FUE 50,5,0.32748
FUE 51,5,0.44462
FUE 52,5,0.47953
FUE 53,5,0.73523
FUE 54,5,0.015069
FUE 55,5,0.070638
FUE 56,6,0.69766
FUE 57,6,0.33862
FUE 58,6,0.98965
FUE 59,6,0.068206
FUE 60,6,0.80482
FUE 61,6,0.63686
FUE 62,6,0.95033
FUE 63,6,0.24397
FUE 64,6,0.18111
FUE 65,6,0.28663
FUE 66,6,0.81961
