,FBS,Bid
FUE 1,1,0.8319
FUE 2,1,0.69454
FUE 3,1,0.0061785
FUE 4,1,0.63715
FUE 5,1,0.81501
FUE 6,1,0.66132
FUE 7,1,0.33493
FUE 8,1,0.95916
FUE 9,2,0.53535
FUE 10,2,0.56664
FUE 11,2,0.11586
FUE 12,2,0.50892
FUE 13,2,0.81497
FUE 14,2,0.63227
FUE 15,2,0.13009
FUE 16,2,0.53324
FUE 17,3,0.95108
FUE 18,3,0.077994
FUE 19,3,0.43673
FUE 20,3,0.78166
FUE 21,3,0.16364
FUE 22,3,0.69284
FUE 23,3,0.43468
FUE 24,3,0.8199
FUE 25,4,0.55441
FUE 26,4,0.78815
FUE 27,4,0.2679
FUE 28,4,0.52928
FUE 29,4,0.64921
FUE 30,4,0.18094
FUE 31,4,0.1981
FUE 32,4,0.15565
FUE 33,5,0.98586
FUE 34,5,0.25056
FUE 35,5,0.37262
FUE 36,5,0.47932
FUE 37,5,0.30442
FUE 38,5,0.71143
FUE 39,5,0.47088
FUE 40,5,0.6267
FUE 41,6,0.20828
FUE 42,6,0.39161
FUE 43,6,0.17107
FUE 44,6,0.58053
FUE 45,6,0.27676
FUE 46,6,0.092044
FUE 47,6,0.26064
FUE 48,6,0.8372
