,FBS,Bid
FUE 1,1,0.63889
FUE 2,1,0.90495
FUE 3,1,0.37782
FUE 4,1,0.1046
FUE 5,1,0.092743
FUE 6,1,0.61655
FUE 7,1,0.55521
FUE 8,1,0.55035
FUE 9,1,0.22743
FUE 10,1,0.37555
FUE 11,1,0.51798
FUE 12,1,0.28455
FUE 13,1,0.97013
FUE 14,1,0.32913
FUE 15,2,0.53262
FUE 16,2,0.27556
FUE 17,2,0.47391
FUE 18,2,0.54162
FUE 19,2,0.60317
FUE 20,2,0.048276
FUE 21,2,0.91561
FUE 22,2,0.57793
FUE 23,2,0.9443
FUE 24,2,0.973
FUE 25,2,0.91317
FUE 26,2,0.084607
FUE 27,2,0.26277
FUE 28,2,0.18915
FUE 29,3,0.84319
FUE 30,3,0.1236
FUE 31,3,0.53319
FUE 32,3,0.24514
FUE 33,3,0.62605
FUE 34,3,0.067847
FUE 35,3,0.024786
FUE 36,3,0.58947
FUE 37,3,0.44491
FUE 38,3,0.61648
FUE 39,3,0.08299
FUE 40,3,0.73553
FUE 41,3,0.46496
FUE 42,3,0.41158
FUE 43,4,0.91674
FUE 44,4,0.54313
FUE 45,4,0.93332
FUE 46,4,0.95118
FUE 47,4,0.19586
FUE 48,4,0.54475
FUE 49,4,0.37561
FUE 50,4,0.18768
FUE 51,4,0.40147
FUE 52,4,0.2441
FUE 53,4,0.94027
FUE 54,4,0.75895
FUE 55,4,0.026525
FUE 56,4,0.75412
FUE 57,5,0.22703
FUE 58,5,0.27488
FUE 59,5,0.28763
FUE 60,5,0.97178
FUE 61,5,0.51548
FUE 62,5,0.47024
FUE 63,5,0.68658
FUE 64,5,0.31463
FUE 65,5,0.0042409
FUE 66,5,0.80086
FUE 67,5,0.2436
FUE 68,5,0.17143
FUE 69,5,0.61023
FUE 70,5,0.77568
FUE 71,6,0.64974
FUE 72,6,0.548
FUE 73,6,0.056126
FUE 74,6,0.41883
FUE 75,6,0.11835
FUE 76,6,0.73211
FUE 77,6,0.097934
FUE 78,6,0.18373
FUE 79,6,0.53549
FUE 80,6,0.67447
FUE 81,6,0.66763
FUE 82,6,0.59271
FUE 83,6,0.41409
FUE 84,6,0.90499
