,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.197,55.1967,55.1926,55.1797,55.1594,55.1569,55.1551,55.0988,55.0211,55.0267,54.8738,54.8292,54.2201,53.417,52.417,52.2753,54.0172,53.8899,51.7751,53.451,52.9406,38.7071,53.0506,44.658,32.4908,49.1202,50.5204,51.3666,35.5062,47.1325,50.6074,45.6617,50.4298,48.2483,39.1303,41.5404
FUE 2,55.5302,55.5299,55.5255,55.512,55.4907,55.4881,55.4861,55.427,55.3454,55.3513,55.1911,55.1444,54.5086,53.676,52.6462,52.5007,54.2977,54.1655,51.9885,53.7111,53.1845,38.8279,53.2978,44.7928,32.608,49.2888,50.7092,51.5712,35.6245,47.2818,50.7977,45.8014,50.6171,48.4073,39.2516,41.6656
FUE 3,63.8342,63.834,63.8314,63.8233,63.8106,63.809,63.8079,63.7724,63.7231,63.7267,63.6289,63.6001,63.1968,62.6368,61.8976,61.7893,63.0583,62.9703,61.4007,62.6611,62.2902,49.3164,62.3711,55.1022,43.1439,59.1914,60.3848,61.0761,46.1455,57.4131,60.457,56.0498,60.3093,58.4219,49.7337,52.0972
FUE 4,56.5311,56.5309,56.5275,56.5171,56.5007,56.4986,56.4971,56.4514,56.3882,56.3928,56.2678,56.2311,55.7244,55.0392,54.1618,54.0355,55.5531,55.4449,53.5864,55.0685,54.6243,40.9381,54.7206,46.8224,34.7393,51.1284,52.4386,53.2159,37.7491,49.2293,52.5191,47.8031,52.3547,50.3001,41.3589,43.7504
FUE 5,56.3054,56.3052,56.3021,56.2923,56.277,56.2751,56.2737,56.2309,56.1718,56.1761,56.0589,56.0246,55.5474,54.8974,54.058,53.9365,55.3854,55.2829,53.5037,54.9253,54.5013,40.9995,54.5934,46.8596,34.8071,51.1109,52.3909,53.1455,37.8149,49.2426,52.4692,47.8321,52.3091,50.2977,41.4195,43.8041
FUE 6,61.3429,61.3426,61.3391,61.328,61.3107,61.3086,61.307,61.2588,61.1921,61.197,61.0653,61.0268,60.4954,59.7813,58.8732,58.743,60.3164,60.2036,58.2809,59.8118,59.3511,45.5213,59.4508,51.4237,39.3176,55.7716,57.1055,57.9006,42.329,53.849,57.1877,52.4106,57.0198,54.9317,45.9427,48.3393
FUE 7,75.3811,75.3809,75.3776,75.3675,75.3515,75.3495,75.3481,75.3036,75.242,75.2465,75.1247,75.089,74.5944,73.9234,73.0614,72.9371,74.4268,74.321,72.4945,73.9522,73.5161,59.9036,73.6108,65.7783,53.7073,70.0626,71.3607,72.1289,56.7164,68.1758,71.4403,66.7558,71.2777,69.2403,60.3241,62.7128
FUE 8,60.2865,60.2863,60.2836,60.2753,60.262,60.2604,60.2592,60.2223,60.1712,60.1749,60.0735,60.0436,59.6263,59.0489,58.2899,58.179,59.4832,59.3925,57.7815,59.0739,58.6925,45.6096,58.7757,51.4114,39.4327,55.5347,56.746,57.4502,42.4357,53.7376,56.8194,52.3643,56.6692,54.7561,46.0274,48.3955
FUE 9,57.0228,57.0226,57.0203,57.0129,57.0013,56.9998,56.9988,56.9664,56.9214,56.9247,56.8353,56.8089,56.4382,55.9191,55.2268,55.1248,56.3103,56.2289,54.7575,55.9417,55.5954,42.8929,55.6712,48.6374,36.7317,52.6402,53.7895,54.4494,39.7296,50.9093,53.8586,49.5714,53.7172,51.8936,43.3086,45.6604
FUE 10,77.3733,77.373,77.3702,77.3613,77.3473,77.3456,77.3443,77.3054,77.2514,77.2553,77.1483,77.1168,76.678,76.0742,75.2858,75.171,76.5281,76.4331,74.7604,76.1003,75.7034,62.4621,75.7898,68.2865,56.2792,72.4589,73.696,74.4191,59.2841,70.6346,73.7713,69.247,73.6174,71.6671,62.8808,65.2553
FUE 11,54.1393,54.1391,54.1361,54.1269,54.1123,54.1105,54.1092,54.0685,54.0122,54.0163,53.9047,53.8719,53.4159,52.7912,51.9795,51.8617,53.2605,53.1621,51.441,52.8181,52.4089,39.0471,52.4979,44.8882,32.8597,49.0974,50.3543,51.0918,35.866,47.2526,50.431,45.8543,50.2742,48.2956,39.4664,41.8457
FUE 12,60.9984,60.9982,60.9947,60.9839,60.9668,60.9647,60.9631,60.9157,60.85,60.8548,60.7251,60.6871,60.1629,59.4572,58.558,58.4289,59.9861,59.8747,57.9705,59.4874,59.0314,45.2426,59.1302,51.1399,39.0403,55.4759,56.803,57.593,42.0513,53.56,56.8847,52.1251,56.7178,54.6394,45.6639,48.059
FUE 13,54.6828,54.6825,54.6785,54.6626,54.6549,54.6534,54.6498,54.5445,54.4132,54.4208,54.1245,54.0325,53.0192,53.9157,53.5743,53.5401,53.0014,52.8752,45.3163,52.2207,50.261,49.0663,51.9421,39.023,47.8504,51.3787,51.5525,48.1226,48.0078,30.0021,45.9613,50.0788,50.8576,36.8308,48.4013,24.5353
