,FBS,Bid
FUE 1,1,0.19984
FUE 2,1,0.58557
FUE 3,1,0.31213
FUE 4,1,0.28483
FUE 5,1,0.52127
FUE 6,1,0.90153
FUE 7,1,0.0089499
FUE 8,1,0.72974
FUE 9,1,0.26206
FUE 10,1,0.90913
FUE 11,1,0.78253
FUE 12,2,0.11216
FUE 13,2,0.13813
FUE 14,2,0.81049
FUE 15,2,0.15698
FUE 16,2,0.86305
FUE 17,2,0.60437
FUE 18,2,0.33497
FUE 19,2,0.56733
FUE 20,2,0.76375
FUE 21,2,0.60544
FUE 22,2,0.021395
FUE 23,3,0.55441
FUE 24,3,0.77286
FUE 25,3,0.69929
FUE 26,3,0.21623
FUE 27,3,0.071705
FUE 28,3,0.98306
FUE 29,3,0.45354
FUE 30,3,0.64863
FUE 31,3,0.30958
FUE 32,3,0.64383
FUE 33,3,0.80721
FUE 34,4,0.60377
FUE 35,4,0.9927
FUE 36,4,0.7956
FUE 37,4,0.22103
FUE 38,4,0.26864
FUE 39,4,0.85086
FUE 40,4,0.47226
FUE 41,4,0.75192
FUE 42,4,0.86282
FUE 43,4,0.75841
FUE 44,4,0.44731
FUE 45,5,0.87594
FUE 46,5,0.1728
FUE 47,5,0.41567
FUE 48,5,0.37365
FUE 49,5,0.38156
FUE 50,5,0.71921
FUE 51,5,0.054561
FUE 52,5,0.23848
FUE 53,5,0.82017
FUE 54,5,0.58892
FUE 55,5,0.88802
FUE 56,6,0.93273
FUE 57,6,0.94975
FUE 58,6,0.82239
FUE 59,6,0.62224
FUE 60,6,0.6162
FUE 61,6,0.054724
FUE 62,6,0.4923
FUE 63,6,0.32232
FUE 64,6,0.49814
FUE 65,6,0.76805
FUE 66,6,0.66165
