,FBS,Bid
FUE 1,1,0.61419
FUE 2,1,0.27328
FUE 3,1,0.74671
FUE 4,1,0.48787
FUE 5,1,0.79238
FUE 6,1,0.52446
FUE 7,1,0.59751
FUE 8,1,0.22003
FUE 9,2,0.36402
FUE 10,2,0.29724
FUE 11,2,0.85162
FUE 12,2,0.97369
FUE 13,2,0.62362
FUE 14,2,0.89228
FUE 15,2,0.9809
FUE 16,2,0.64698
FUE 17,3,0.79882
FUE 18,3,0.40487
FUE 19,3,0.48236
FUE 20,3,0.063892
FUE 21,3,0.80293
FUE 22,3,0.35107
FUE 23,3,0.84927
FUE 24,3,0.99181
FUE 25,4,0.48432
FUE 26,4,0.35636
FUE 27,4,0.054371
FUE 28,4,0.91408
FUE 29,4,0.70497
FUE 30,4,0.43808
FUE 31,4,0.96811
FUE 32,4,0.72382
FUE 33,5,0.6568
FUE 34,5,0.51477
FUE 35,5,0.87706
FUE 36,5,0.060174
FUE 37,5,0.47148
FUE 38,5,0.31102
FUE 39,5,0.19469
FUE 40,5,0.15105
FUE 41,6,0.90142
FUE 42,6,0.070658
FUE 43,6,0.95839
FUE 44,6,0.69989
FUE 45,6,0.01201
FUE 46,6,0.0048804
FUE 47,6,0.85329
FUE 48,6,0.46729
