,FBS,Bid
FUE 1,1,0.063113
FUE 2,1,0.10931
FUE 3,1,0.0054662
FUE 4,1,0.26188
FUE 5,1,0.70006
FUE 6,1,0.49398
FUE 7,1,0.84347
FUE 8,1,0.90093
FUE 9,1,0.47658
FUE 10,1,0.71684
FUE 11,1,0.023769
FUE 12,1,0.38352
FUE 13,1,0.070763
FUE 14,2,0.73384
FUE 15,2,0.58421
FUE 16,2,0.075917
FUE 17,2,0.467
FUE 18,2,0.70681
FUE 19,2,0.88615
FUE 20,2,0.15639
FUE 21,2,0.74104
FUE 22,2,0.91094
FUE 23,2,0.60178
FUE 24,2,0.92999
FUE 25,2,0.53909
FUE 26,2,0.92066
FUE 27,3,0.36274
FUE 28,3,0.1423
FUE 29,3,0.47173
FUE 30,3,0.0074607
FUE 31,3,0.19633
FUE 32,3,0.7285
FUE 33,3,0.50122
FUE 34,3,0.71252
FUE 35,3,0.38597
FUE 36,3,0.18401
FUE 37,3,0.55911
FUE 38,3,0.8466
FUE 39,3,0.6396
FUE 40,4,0.79376
FUE 41,4,0.078305
FUE 42,4,0.8202
FUE 43,4,0.33612
FUE 44,4,0.50494
FUE 45,4,0.15515
FUE 46,4,0.36889
FUE 47,4,0.93294
FUE 48,4,0.51836
FUE 49,4,0.90851
FUE 50,4,0.70611
FUE 51,4,0.46821
FUE 52,4,0.56415
FUE 53,5,0.7707
FUE 54,5,0.82591
FUE 55,5,0.018095
FUE 56,5,0.3101
FUE 57,5,0.91925
FUE 58,5,0.087885
FUE 59,5,0.8797
FUE 60,5,0.057236
FUE 61,5,0.21841
FUE 62,5,0.34544
FUE 63,5,0.34764
FUE 64,5,0.24283
FUE 65,5,0.035203
FUE 66,6,0.30449
FUE 67,6,0.42309
FUE 68,6,0.52316
FUE 69,6,0.52571
FUE 70,6,0.61041
FUE 71,6,0.12329
FUE 72,6,0.94695
FUE 73,6,0.042307
FUE 74,6,0.10916
FUE 75,6,0.28853
FUE 76,6,0.57203
FUE 77,6,0.56403
FUE 78,6,0.95416
