,FBS,Bid
FUE 1,1,0.67189
FUE 2,1,0.65017
FUE 3,1,0.66607
FUE 4,1,0.75722
FUE 5,1,0.53782
FUE 6,1,0.70983
FUE 7,1,0.33977
FUE 8,1,0.099975
FUE 9,1,0.52491
FUE 10,1,0.16867
FUE 11,1,0.90894
FUE 12,1,0.35491
FUE 13,2,0.96233
FUE 14,2,0.55872
FUE 15,2,0.90895
FUE 16,2,0.81478
FUE 17,2,0.87764
FUE 18,2,0.10826
FUE 19,2,0.33913
FUE 20,2,0.8461
FUE 21,2,0.87488
FUE 22,2,0.99461
FUE 23,2,0.34184
FUE 24,2,0.24965
FUE 25,3,0.59825
FUE 26,3,0.19483
FUE 27,3,0.91434
FUE 28,3,0.68844
FUE 29,3,0.65769
FUE 30,3,0.27089
FUE 31,3,0.20752
FUE 32,3,0.67034
FUE 33,3,0.54588
FUE 34,3,0.97881
FUE 35,3,0.18035
FUE 36,3,0.6921
FUE 37,4,0.96267
FUE 38,4,0.28085
FUE 39,4,0.97731
FUE 40,4,0.035964
FUE 41,4,0.83144
FUE 42,4,0.59146
FUE 43,4,0.18217
FUE 44,4,0.48526
FUE 45,4,0.66997
FUE 46,4,0.21252
FUE 47,4,0.58478
FUE 48,4,0.60701
FUE 49,5,0.75804
FUE 50,5,0.44107
FUE 51,5,0.82476
FUE 52,5,0.90561
FUE 53,5,0.51476
FUE 54,5,0.9941
FUE 55,5,0.39773
FUE 56,5,0.65329
FUE 57,5,0.65198
FUE 58,5,0.90613
FUE 59,5,0.13308
FUE 60,5,0.49028
FUE 61,6,0.71973
FUE 62,6,0.14017
FUE 63,6,0.73665
FUE 64,6,0.035243
FUE 65,6,0.7281
FUE 66,6,0.68073
FUE 67,6,0.047423
FUE 68,6,0.77014
FUE 69,6,0.93633
FUE 70,6,0.82936
FUE 71,6,0.36895
FUE 72,6,0.82491
