,FBS,Bid
FUE 1,1,0.26682
FUE 2,1,0.86821
FUE 3,1,0.36348
FUE 4,1,0.50287
FUE 5,1,0.9872
FUE 6,1,0.74104
FUE 7,1,0.48137
FUE 8,1,0.72489
FUE 9,1,0.75534
FUE 10,1,0.60517
FUE 11,1,0.055475
FUE 12,1,0.094248
FUE 13,1,0.69878
FUE 14,1,0.060721
FUE 15,1,0.19215
FUE 16,2,0.73143
FUE 17,2,0.50655
FUE 18,2,0.87652
FUE 19,2,0.17143
FUE 20,2,0.67021
FUE 21,2,0.42603
FUE 22,2,0.41012
FUE 23,2,0.95504
FUE 24,2,0.53466
FUE 25,2,0.16336
FUE 26,2,0.45976
FUE 27,2,0.98591
FUE 28,2,0.088319
FUE 29,2,0.21357
FUE 30,2,0.19011
FUE 31,3,0.58434
FUE 32,3,0.85983
FUE 33,3,0.58922
FUE 34,3,0.35971
FUE 35,3,0.17257
FUE 36,3,0.83366
FUE 37,3,0.97038
FUE 38,3,0.82871
FUE 39,3,0.93039
FUE 40,3,0.086149
FUE 41,3,0.92432
FUE 42,3,0.29187
FUE 43,3,0.78034
FUE 44,3,0.63457
FUE 45,3,0.25075
FUE 46,4,0.29533
FUE 47,4,0.050676
FUE 48,4,0.029092
FUE 49,4,0.50042
FUE 50,4,0.37795
FUE 51,4,0.086133
FUE 52,4,0.059587
FUE 53,4,0.98668
FUE 54,4,0.12834
FUE 55,4,0.82492
FUE 56,4,0.75058
FUE 57,4,0.8389
FUE 58,4,0.045314
FUE 59,4,0.45172
FUE 60,4,0.72666
FUE 61,5,0.14134
FUE 62,5,0.94154
FUE 63,5,0.30921
FUE 64,5,0.1533
FUE 65,5,0.9656
FUE 66,5,0.93673
FUE 67,5,0.30903
FUE 68,5,0.1381
FUE 69,5,0.33115
FUE 70,5,0.23267
FUE 71,5,0.07425
FUE 72,5,0.23395
FUE 73,5,0.56103
FUE 74,5,0.64537
FUE 75,5,0.63466
FUE 76,6,0.24846
FUE 77,6,0.44674
FUE 78,6,0.04255
FUE 79,6,0.021428
FUE 80,6,0.74409
FUE 81,6,0.88992
FUE 82,6,0.82328
FUE 83,6,0.74087
FUE 84,6,0.44179
FUE 85,6,0.95387
FUE 86,6,0.92603
FUE 87,6,0.41456
FUE 88,6,0.27522
FUE 89,6,0.017371
FUE 90,6,0.67
