,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,78.7757,78.7757,78.7755,78.7693,78.6432,78.007,78.2146,78.2504,77.3439,78.1585,77.9986,77.8096,77.9471,77.843,72.9557,71.0111,76.6023,76.3643,75.586,76.7136,67.1913,67.1976,75.0844,76.7279,75.6421,75.9558,74.6796,66.8259,72.7894,72.3287,60.5612,75.1561,75.2085,57.8079,70.4514,71.7287
FUE 2,58.8588,58.8588,58.8586,58.8527,58.7339,58.1319,58.3289,58.3628,57.4996,58.2757,58.1239,57.9441,58.0749,57.9759,53.2323,51.313,56.7875,56.558,55.8046,56.8947,47.5197,47.526,55.3168,56.9085,55.859,56.1631,54.922,47.1558,53.0686,52.6147,40.9044,55.3866,55.4376,38.153,50.7588,52.0226
FUE 3,69.8251,69.8251,69.8249,69.8196,69.7127,69.1663,69.3458,69.3766,68.5854,69.2974,69.159,68.9945,69.1143,69.0237,64.5293,62.6566,67.9234,67.7085,66.9982,68.0235,58.9126,58.9189,66.5348,68.0364,67.0498,67.3371,66.1579,58.5516,64.3705,63.929,52.3252,66.6013,66.6498,49.5775,62.1126,63.3513
FUE 4,63.8896,63.8896,63.8894,63.8842,63.7781,63.2359,63.4141,63.4447,62.6589,63.3661,63.2287,63.0653,63.1842,63.0943,58.6195,56.7506,62.0008,61.787,61.0801,62.1004,53.0106,53.0169,60.6186,62.1131,61.1314,61.4174,60.2432,52.6498,58.461,58.0205,46.4255,60.6848,60.7331,43.6781,56.2073,57.444
FUE 5,60.1103,60.1103,60.1102,60.1052,60.0054,59.4927,59.6616,59.6905,58.9435,59.6161,59.4858,59.3307,59.4437,59.3582,55.0245,53.1835,58.3131,58.1074,57.4249,58.4087,49.4737,49.48,56.9773,58.421,57.4746,57.7511,56.6123,49.1147,54.8689,54.4358,42.906,57.0417,57.0886,40.1609,52.6464,53.868
FUE 6,109.1663,109.1663,109.1661,109.1602,109.041,108.4369,108.6345,108.6685,107.8027,108.5812,108.4289,108.2485,108.3798,108.2805,103.528,101.6072,107.0889,106.8588,106.1039,107.1963,97.8121,97.8185,105.6152,107.2101,106.1584,106.4631,105.2199,97.4482,103.3642,102.9098,91.1959,105.6852,105.7362,88.4444,101.0526,102.3172
FUE 7,69.4289,69.4289,69.4287,69.4227,69.3012,68.6864,68.8874,68.922,68.0426,68.8331,68.6783,68.495,68.6284,68.5275,63.7294,61.8005,67.3194,67.0866,66.3238,67.4281,57.9969,58.0033,65.8308,67.4421,66.3789,66.6866,65.4322,57.6325,63.5648,63.1082,51.3759,65.9013,65.9528,48.6238,61.2442,62.5131
FUE 8,66.3128,66.3128,66.3126,66.3074,66.2026,65.6665,65.8428,65.8731,65.0952,65.7953,65.6594,65.4977,65.6154,65.5264,61.0802,59.2168,64.4428,64.2306,63.5287,64.5416,55.4829,55.4891,63.07,64.5542,63.5797,63.8637,62.6967,55.1224,60.9223,60.4833,48.9012,63.1359,63.1839,46.1542,58.6748,59.9085
FUE 9,55.3061,55.3061,55.3059,55.2974,55.128,54.2967,54.564,54.6104,53.4657,54.4914,54.286,54.0459,54.2203,54.0882,48.4848,46.4272,52.5701,52.2889,51.3875,52.7026,42.4933,42.4998,50.8189,52.7196,51.4517,51.8127,50.366,42.1215,48.3066,47.8154,35.8012,50.8997,50.9588,33.0399,45.8437,47.1805
FUE 10,80.6078,80.6078,80.6076,80.6005,80.5128,80.167,79.6054,79.5162,78.7315,79.4888,79.1972,78.3296,79.653,79.5816,78.6302,75.898,79.436,73.4494,70.7486,75.3911,69.6557,68.6361,78.6842,78.6763,78.6222,73.5097,68.1775,76.2069,62.1982,77.0912,62.4913,76.9179,76.8116,64.5503,76.478,60.0796
FUE 11,56.3331,56.3331,56.3329,56.3251,56.2293,55.8531,55.2473,55.1516,54.3158,55.1222,54.8106,53.8912,55.2984,55.2217,54.2085,51.3609,55.0657,48.8566,46.122,50.8396,45.0205,43.9945,54.2656,54.2573,54.2,48.9179,43.5336,51.6793,37.5382,52.5954,37.8318,52.4153,52.305,39.8942,51.9595,35.4176
FUE 12,55.5942,55.5942,55.594,55.5859,55.486,55.0951,54.4681,54.3694,53.5095,54.3391,54.018,53.0744,54.5209,54.4417,53.3994,50.4992,54.2808,47.9701,45.2209,49.9715,44.1156,43.0869,53.4581,53.4495,53.3908,48.0319,42.6249,50.8219,36.6227,51.7523,36.9164,51.5692,51.4571,38.9804,51.1061,34.5012
FUE 13,55.7611,55.7611,55.761,55.7546,55.676,55.3646,54.8538,54.7721,54.0479,54.747,54.4789,53.6733,54.8973,54.832,53.9537,51.3643,54.6986,48.9878,46.3316,50.8757,45.2503,44.2392,54.0039,53.9966,53.9462,49.0467,43.7838,51.661,37.8262,52.5055,38.1188,52.3406,52.2393,40.173,51.9207,35.7105
FUE 14,57.8039,57.8039,57.8037,57.7981,57.7281,57.4496,56.9883,56.9141,56.2506,56.8912,56.6466,55.9039,57.0278,56.9685,56.1635,53.7251,56.8471,51.4286,48.8235,53.2565,47.7556,46.7544,56.21,56.2032,56.1567,51.486,46.3028,54.0085,40.3707,54.81,40.6627,54.6541,54.5582,42.7113,54.2558,38.2583
