,FBS,Bid
FUE 1,1,0.6096
FUE 2,1,0.22424
FUE 3,1,0.51044
FUE 4,1,0.54773
FUE 5,1,0.68165
FUE 6,1,0.22796
FUE 7,1,0.57704
FUE 8,1,0.00065349
FUE 9,1,0.037563
FUE 10,1,0.54933
FUE 11,1,0.85268
FUE 12,2,0.45769
FUE 13,2,0.93994
FUE 14,2,0.63178
FUE 15,2,0.73463
FUE 16,2,0.62525
FUE 17,2,0.79504
FUE 18,2,0.1699
FUE 19,2,0.17605
FUE 20,2,0.61205
FUE 21,2,0.0099884
FUE 22,2,0.73971
FUE 23,3,0.17463
FUE 24,3,0.05592
FUE 25,3,0.44211
FUE 26,3,0.22762
FUE 27,3,0.38387
FUE 28,3,0.12999
FUE 29,3,0.40451
FUE 30,3,0.96381
FUE 31,3,0.17461
FUE 32,3,0.14905
FUE 33,3,0.78976
FUE 34,4,0.63051
FUE 35,4,0.60525
FUE 36,4,0.13043
FUE 37,4,0.54927
FUE 38,4,0.22674
FUE 39,4,0.1736
FUE 40,4,0.72383
FUE 41,4,0.06091
FUE 42,4,0.62381
FUE 43,4,0.36687
FUE 44,4,0.79972
FUE 45,5,0.077819
FUE 46,5,0.247
FUE 47,5,0.11398
FUE 48,5,0.9474
FUE 49,5,0.99309
FUE 50,5,0.39183
FUE 51,5,0.62713
FUE 52,5,0.43364
FUE 53,5,0.7205
FUE 54,5,0.63445
FUE 55,5,0.16613
FUE 56,6,0.9579
FUE 57,6,0.19505
FUE 58,6,0.22541
FUE 59,6,0.9411
FUE 60,6,0.75699
FUE 61,6,0.18965
FUE 62,6,0.092978
FUE 63,6,0.3376
FUE 64,6,0.17436
FUE 65,6,0.86793
FUE 66,6,0.24343
