,FBS,Bid
FUE 1,1,0.91667
FUE 2,1,0.61382
FUE 3,1,0.83418
FUE 4,1,0.92797
FUE 5,1,0.51592
FUE 6,1,0.90583
FUE 7,1,0.79074
FUE 8,1,0.33445
FUE 9,1,0.82685
FUE 10,1,0.046868
FUE 11,1,0.55817
FUE 12,1,0.015859
FUE 13,2,0.42488
FUE 14,2,0.81157
FUE 15,2,0.82234
FUE 16,2,0.37077
FUE 17,2,0.27315
FUE 18,2,0.46028
FUE 19,2,0.53365
FUE 20,2,0.97969
FUE 21,2,0.96313
FUE 22,2,0.20764
FUE 23,2,0.68384
FUE 24,2,0.0004551
FUE 25,3,0.90586
FUE 26,3,0.82582
FUE 27,3,0.18508
FUE 28,3,0.73285
FUE 29,3,0.7445
FUE 30,3,0.27854
FUE 31,3,0.024076
FUE 32,3,0.31352
FUE 33,3,0.21213
FUE 34,3,0.22394
FUE 35,3,0.049074
FUE 36,3,0.91809
FUE 37,4,0.042818
FUE 38,4,0.63577
FUE 39,4,0.61637
FUE 40,4,0.80061
FUE 41,4,0.48068
FUE 42,4,0.80914
FUE 43,4,0.73339
FUE 44,4,0.53822
FUE 45,4,0.018325
FUE 46,4,0.83554
FUE 47,4,0.54202
FUE 48,4,0.74692
FUE 49,5,0.17322
FUE 50,5,0.070515
FUE 51,5,0.20732
FUE 52,5,0.070173
FUE 53,5,0.38612
FUE 54,5,0.4332
FUE 55,5,0.82848
FUE 56,5,0.47683
FUE 57,5,0.61309
FUE 58,5,0.80301
FUE 59,5,0.19001
FUE 60,5,0.98022
FUE 61,6,0.26388
FUE 62,6,0.95645
FUE 63,6,0.13933
FUE 64,6,0.12626
FUE 65,6,0.33727
FUE 66,6,0.36859
FUE 67,6,0.45607
FUE 68,6,0.81377
FUE 69,6,0.37344
FUE 70,6,0.11765
FUE 71,6,0.38296
FUE 72,6,0.045645
