,FBS,Bid
FUE 1,1,0.81222
FUE 2,1,0.70166
FUE 3,1,0.3804
FUE 4,1,0.16551
FUE 5,1,0.24966
FUE 6,1,0.9031
FUE 7,1,0.44741
FUE 8,1,0.36764
FUE 9,1,0.78147
FUE 10,1,0.5456
FUE 11,2,0.41257
FUE 12,2,0.45072
FUE 13,2,0.74722
FUE 14,2,0.018143
FUE 15,2,0.53106
FUE 16,2,0.40103
FUE 17,2,0.24469
FUE 18,2,0.15917
FUE 19,2,0.46216
FUE 20,2,0.73826
FUE 21,3,0.92433
FUE 22,3,0.91187
FUE 23,3,0.024079
FUE 24,3,0.87543
FUE 25,3,0.60622
FUE 26,3,0.45211
FUE 27,3,0.31939
FUE 28,3,0.084531
FUE 29,3,0.92666
FUE 30,3,0.42509
FUE 31,4,0.53525
FUE 32,4,0.24293
FUE 33,4,0.55434
FUE 34,4,0.73537
FUE 35,4,0.93108
FUE 36,4,0.85858
FUE 37,4,0.85915
FUE 38,4,0.75285
FUE 39,4,0.87912
FUE 40,4,0.33443
FUE 41,5,0.86609
FUE 42,5,0.24769
FUE 43,5,0.8721
FUE 44,5,0.3792
FUE 45,5,0.90035
FUE 46,5,0.37418
FUE 47,5,0.077421
FUE 48,5,0.22854
FUE 49,5,0.87912
FUE 50,5,0.20104
FUE 51,6,0.92973
FUE 52,6,0.41371
FUE 53,6,0.12162
FUE 54,6,0.46562
FUE 55,6,0.75387
FUE 56,6,0.62023
FUE 57,6,0.62465
FUE 58,6,0.88381
FUE 59,6,0.95374
FUE 60,6,0.77074
