,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,62.0779,62.0778,62.0288,62.0153,61.89,61.7878,61.822,59.9263,61.4487,61.3445,55.6613,60.1861,56.3508,59.3862,60.3591,58.9489,60.4054,59.3332,59.8765,60.1087,57.7752,58.9145,49.7596,50.4859,33.9618,47.0123,56.5294,59.2179,47.8795,42.4136,58.5912,55.7896,48.47,55.5962,48.8445,38.663
FUE 2,71.7063,71.7062,71.6628,71.6509,71.5398,71.4489,71.4793,69.7559,71.1455,71.0518,65.6965,69.9959,66.3644,69.2535,70.1551,68.8437,70.1977,69.2039,69.7097,69.9245,67.732,68.8113,59.8896,60.6098,44.1241,57.1578,66.5367,69.0961,58.0211,52.5707,68.5066,65.821,58.6084,65.6333,58.9808,48.8236
FUE 3,89.2403,89.2402,89.1999,89.1888,89.0855,89.0008,89.0292,87.4039,88.7173,88.6295,83.4701,87.6324,84.1242,86.9238,87.7835,86.5305,87.8239,86.8763,87.3598,87.5645,85.4566,86.4993,77.7243,78.4405,61.9802,75.0027,84.2928,86.7729,75.8635,70.4233,86.2059,83.5921,76.4488,83.408,76.8196,66.6786
FUE 4,54.5397,54.5396,54.5066,54.4975,54.4124,54.3424,54.3659,52.9818,54.1064,54.0328,49.3864,53.1809,50.0019,52.5593,53.3118,52.2091,53.3467,52.5172,52.9433,53.1219,51.2366,52.1812,43.8194,44.5238,28.1403,41.1288,50.1596,52.4254,41.9818,36.5727,51.9176,49.5017,42.5608,49.3277,42.9272,32.8352
FUE 5,54.7911,54.791,54.7625,54.7546,54.6809,54.6201,54.6405,53.4151,54.4143,54.3498,50.0691,53.594,50.6544,53.0327,53.7112,52.7131,53.7424,52.9944,53.3804,53.541,51.8147,52.6876,44.6485,45.3428,29.0254,41.9844,50.8036,52.9107,42.8307,37.4484,52.4454,50.179,43.4043,50.0131,43.767,33.7172
FUE 6,62.5323,62.5322,62.4981,62.4887,62.401,62.3288,62.353,60.9329,62.0858,62.0102,57.284,61.1364,57.9058,60.5016,61.2705,60.1446,61.3062,60.4586,60.8935,61.0761,59.1562,60.1163,51.6874,52.3938,35.9972,48.9916,58.0652,60.365,49.8458,44.4314,59.8479,57.4004,50.4259,57.2248,50.7931,40.6927
FUE 7,57.8814,57.8813,57.8326,57.8193,57.6949,57.5934,57.6274,55.7423,57.2565,57.153,51.4896,56.0009,52.1778,55.2045,56.173,54.7689,56.2192,55.1517,55.6927,55.9239,53.5989,54.7346,45.5934,46.3193,29.7974,42.8469,52.356,55.0369,43.714,38.249,54.4125,51.6176,44.3042,51.4246,44.6787,34.4985
FUE 8,60.084,60.0839,60.0335,60.0196,59.8908,59.7858,59.8209,57.8831,59.4377,59.3309,53.5705,58.1476,54.2648,57.334,58.3238,56.8903,58.3711,57.2802,57.8323,58.0688,55.7021,56.8554,47.6478,48.3753,31.8428,44.897,54.4448,57.1632,45.7651,40.2959,56.5278,53.6995,46.3562,53.5049,46.7313,36.5444
FUE 9,112.2696,112.2695,112.2298,112.2189,112.1172,112.0337,112.0617,110.4567,111.7543,111.6678,106.5498,110.6828,107.201,109.9814,110.8323,109.5915,110.8722,109.9343,110.4132,110.6157,108.5258,109.5607,100.8175,101.5328,85.0781,98.0982,107.3687,109.8319,98.9584,93.5205,109.2696,106.6714,99.5432,106.488,99.9137,89.7762
FUE 10,75.8721,75.872,75.831,75.8197,75.7145,75.6282,75.6571,74.0072,75.3397,75.2505,70.0412,74.2386,70.6989,73.5214,74.3918,73.1239,74.4327,73.4734,73.9626,74.1698,72.0404,73.0925,64.2795,64.9968,48.5299,61.5553,70.8684,73.3689,62.4168,56.9739,72.7961,70.1639,63.0026,69.9789,63.3738,53.2285
