,FBS,Bid
FUE 1,1,0.61419
FUE 2,1,0.92567
FUE 3,1,0.038156
FUE 4,1,0.080336
FUE 5,1,0.74768
FUE 6,1,0.61102
FUE 7,1,0.34709
FUE 8,1,0.41893
FUE 9,1,0.33497
FUE 10,1,0.36791
FUE 11,1,0.082623
FUE 12,1,0.093371
FUE 13,1,0.73235
FUE 14,2,0.77939
FUE 15,2,0.49046
FUE 16,2,0.02491
FUE 17,2,0.85319
FUE 18,2,0.97692
FUE 19,2,0.46468
FUE 20,2,0.82173
FUE 21,2,0.18712
FUE 22,2,0.54348
FUE 23,2,0.63806
FUE 24,2,0.15284
FUE 25,2,0.5746
FUE 26,2,0.89518
FUE 27,3,0.17391
FUE 28,3,0.024692
FUE 29,3,0.68749
FUE 30,3,0.023447
FUE 31,3,0.69511
FUE 32,3,0.52642
FUE 33,3,0.13158
FUE 34,3,0.56357
FUE 35,3,0.78492
FUE 36,3,0.021886
FUE 37,3,0.86685
FUE 38,3,0.79806
FUE 39,3,0.46803
FUE 40,4,0.32497
FUE 41,4,0.14876
FUE 42,4,0.11803
FUE 43,4,0.48489
FUE 44,4,0.73243
FUE 45,4,0.88995
FUE 46,4,0.1633
FUE 47,4,0.46581
FUE 48,4,0.017556
FUE 49,4,0.79741
FUE 50,4,0.42695
FUE 51,4,0.079271
FUE 52,4,0.51814
FUE 53,5,0.97216
FUE 54,5,0.66541
FUE 55,5,0.26972
FUE 56,5,0.55592
FUE 57,5,0.74905
FUE 58,5,0.24604
FUE 59,5,0.084097
FUE 60,5,0.32366
FUE 61,5,0.65741
FUE 62,5,0.23516
FUE 63,5,0.55762
FUE 64,5,0.90721
FUE 65,5,0.18696
FUE 66,6,0.72623
FUE 67,6,0.58849
FUE 68,6,0.3317
FUE 69,6,0.15337
FUE 70,6,0.50823
FUE 71,6,0.4183
FUE 72,6,0.69622
FUE 73,6,0.85643
FUE 74,6,0.79288
FUE 75,6,0.39608
FUE 76,6,0.7932
FUE 77,6,0.61578
FUE 78,6,0.94909
