,FBS,Bid
FUE 1,1,0.95714
FUE 2,1,0.63081
FUE 3,1,0.72109
FUE 4,1,0.043655
FUE 5,1,0.78643
FUE 6,1,0.16732
FUE 7,1,0.78084
FUE 8,1,0.61991
FUE 9,1,0.33688
FUE 10,1,0.93066
FUE 11,1,0.80708
FUE 12,1,0.18279
FUE 13,1,0.88973
FUE 14,2,0.65789
FUE 15,2,0.036237
FUE 16,2,0.45335
FUE 17,2,0.1659
FUE 18,2,0.19923
FUE 19,2,0.49045
FUE 20,2,0.53124
FUE 21,2,0.47216
FUE 22,2,0.52724
FUE 23,2,0.033838
FUE 24,2,0.017527
FUE 25,2,0.99312
FUE 26,2,0.15978
FUE 27,3,0.34898
FUE 28,3,0.8315
FUE 29,3,0.74472
FUE 30,3,0.13496
FUE 31,3,0.42397
FUE 32,3,0.28946
FUE 33,3,0.43969
FUE 34,3,0.32641
FUE 35,3,0.15051
FUE 36,3,0.074293
FUE 37,3,0.68241
FUE 38,3,0.92857
FUE 39,3,0.12337
FUE 40,4,0.5033
FUE 41,4,0.71674
FUE 42,4,0.3601
FUE 43,4,0.028062
FUE 44,4,0.032736
FUE 45,4,0.50325
FUE 46,4,0.377
FUE 47,4,0.047826
FUE 48,4,0.9041
FUE 49,4,0.46427
FUE 50,4,0.84268
FUE 51,4,0.34514
FUE 52,4,0.28096
FUE 53,5,0.090246
FUE 54,5,0.6996
FUE 55,5,0.17244
FUE 56,5,0.99373
FUE 57,5,0.98002
FUE 58,5,0.29425
FUE 59,5,0.19091
FUE 60,5,0.59672
FUE 61,5,0.33195
FUE 62,5,0.72019
FUE 63,5,0.30512
FUE 64,5,0.44404
FUE 65,5,0.69892
FUE 66,6,0.49338
FUE 67,6,0.81214
FUE 68,6,0.96336
FUE 69,6,0.44951
FUE 70,6,0.068711
FUE 71,6,0.078673
FUE 72,6,0.74568
FUE 73,6,0.62794
FUE 74,6,0.88045
FUE 75,6,0.60157
FUE 76,6,0.91602
FUE 77,6,0.2755
FUE 78,6,0.44744
