,FBS,Bid
FUE 1,1,0.78084
FUE 2,1,0.29135
FUE 3,1,0.77436
FUE 4,1,0.15103
FUE 5,1,0.68855
FUE 6,1,0.77114
FUE 7,1,0.06899
FUE 8,1,0.78399
FUE 9,1,0.33727
FUE 10,1,0.15476
FUE 11,1,0.56467
FUE 12,1,0.78678
FUE 13,2,0.0051225
FUE 14,2,0.91938
FUE 15,2,0.98721
FUE 16,2,0.78939
FUE 17,2,0.069266
FUE 18,2,0.73563
FUE 19,2,0.3766
FUE 20,2,0.42926
FUE 21,2,0.012838
FUE 22,2,0.36778
FUE 23,2,0.2787
FUE 24,2,0.59372
FUE 25,3,0.80375
FUE 26,3,0.4329
FUE 27,3,0.55413
FUE 28,3,0.33615
FUE 29,3,0.89727
FUE 30,3,0.33683
FUE 31,3,0.69781
FUE 32,3,0.27827
FUE 33,3,0.2612
FUE 34,3,0.091202
FUE 35,3,0.073246
FUE 36,3,0.71738
FUE 37,4,0.22806
FUE 38,4,0.044562
FUE 39,4,0.79946
FUE 40,4,0.0408
FUE 41,4,0.46994
FUE 42,4,0.40875
FUE 43,4,0.62454
FUE 44,4,0.24197
FUE 45,4,0.63859
FUE 46,4,0.55336
FUE 47,4,0.92651
FUE 48,4,0.18611
FUE 49,5,0.019023
FUE 50,5,0.47644
FUE 51,5,0.2999
FUE 52,5,0.83872
FUE 53,5,0.51646
FUE 54,5,0.69075
FUE 55,5,0.44587
FUE 56,5,0.19892
FUE 57,5,0.23056
FUE 58,5,0.11652
FUE 59,5,0.33733
FUE 60,5,0.021123
FUE 61,6,0.57693
FUE 62,6,0.98251
FUE 63,6,0.07306
FUE 64,6,0.65298
FUE 65,6,0.99174
FUE 66,6,0.76599
FUE 67,6,0.1989
FUE 68,6,0.70381
FUE 69,6,0.51027
FUE 70,6,0.70033
FUE 71,6,0.45427
FUE 72,6,0.030393
