,FBS,Bid
FUE 1,1,0.63787
FUE 2,1,0.12096
FUE 3,1,0.032004
FUE 4,1,0.33449
FUE 5,1,0.4218
FUE 6,1,0.032632
FUE 7,1,0.48812
FUE 8,1,0.0011576
FUE 9,1,0.64231
FUE 10,1,0.57379
FUE 11,1,0.33556
FUE 12,1,0.02423
FUE 13,2,0.15552
FUE 14,2,0.56458
FUE 15,2,0.86751
FUE 16,2,0.15185
FUE 17,2,0.12272
FUE 18,2,0.1949
FUE 19,2,0.25472
FUE 20,2,0.71984
FUE 21,2,0.96792
FUE 22,2,0.32221
FUE 23,2,0.78514
FUE 24,2,0.20896
FUE 25,3,0.28106
FUE 26,3,0.25711
FUE 27,3,0.35484
FUE 28,3,0.19955
FUE 29,3,0.23699
FUE 30,3,0.40812
FUE 31,3,0.88517
FUE 32,3,0.48607
FUE 33,3,0.45432
FUE 34,3,0.92174
FUE 35,3,0.030854
FUE 36,3,0.45048
FUE 37,4,0.67568
FUE 38,4,0.87692
FUE 39,4,0.90359
FUE 40,4,0.96736
FUE 41,4,0.17244
FUE 42,4,0.26505
FUE 43,4,0.2534
FUE 44,4,0.44364
FUE 45,4,0.044507
FUE 46,4,0.29409
FUE 47,4,0.36184
FUE 48,4,0.32095
FUE 49,5,0.56431
FUE 50,5,0.22649
FUE 51,5,0.22124
FUE 52,5,0.056024
FUE 53,5,0.67472
FUE 54,5,0.51212
FUE 55,5,0.092517
FUE 56,5,0.3161
FUE 57,5,0.19278
FUE 58,5,0.8077
FUE 59,5,0.90566
FUE 60,5,0.59153
FUE 61,6,0.30731
FUE 62,6,0.62578
FUE 63,6,0.54507
FUE 64,6,0.96991
FUE 65,6,0.057596
FUE 66,6,0.49937
FUE 67,6,0.38756
FUE 68,6,0.43464
FUE 69,6,0.81578
FUE 70,6,0.51369
FUE 71,6,0.34042
FUE 72,6,0.81285
