,FBS,Bid
FUE 1,1,0.74173
FUE 2,1,0.63732
FUE 3,1,0.13917
FUE 4,1,0.34296
FUE 5,1,0.63537
FUE 6,1,0.83432
FUE 7,1,0.97043
FUE 8,1,0.9719
FUE 9,1,0.82841
FUE 10,1,0.058039
FUE 11,1,0.78255
FUE 12,1,0.38828
FUE 13,1,0.26419
FUE 14,2,0.18847
FUE 15,2,0.12247
FUE 16,2,0.88922
FUE 17,2,0.30906
FUE 18,2,0.079445
FUE 19,2,0.75717
FUE 20,2,0.69658
FUE 21,2,0.95886
FUE 22,2,0.58605
FUE 23,2,0.98857
FUE 24,2,0.23601
FUE 25,2,0.33042
FUE 26,2,0.1324
FUE 27,3,0.49227
FUE 28,3,0.10321
FUE 29,3,0.40484
FUE 30,3,0.92309
FUE 31,3,0.019059
FUE 32,3,0.30107
FUE 33,3,0.60287
FUE 34,3,0.76266
FUE 35,3,0.91473
FUE 36,3,0.62356
FUE 37,3,0.73564
FUE 38,3,0.37762
FUE 39,3,0.40406
FUE 40,4,0.3644
FUE 41,4,0.58292
FUE 42,4,0.58513
FUE 43,4,0.67889
FUE 44,4,0.35072
FUE 45,4,0.97427
FUE 46,4,0.22252
FUE 47,4,0.44995
FUE 48,4,0.32728
FUE 49,4,0.71803
FUE 50,4,0.9699
FUE 51,4,0.43076
FUE 52,4,0.77415
FUE 53,5,0.85153
FUE 54,5,0.80514
FUE 55,5,0.40464
FUE 56,5,0.26311
FUE 57,5,0.22655
FUE 58,5,0.6283
FUE 59,5,0.62857
FUE 60,5,0.53681
FUE 61,5,0.043646
FUE 62,5,0.50646
FUE 63,5,0.84169
FUE 64,5,0.29237
FUE 65,5,0.7509
FUE 66,6,0.95411
FUE 67,6,0.73104
FUE 68,6,0.18802
FUE 69,6,0.54427
FUE 70,6,0.13445
FUE 71,6,0.42401
FUE 72,6,0.56971
FUE 73,6,0.72809
FUE 74,6,0.87692
FUE 75,6,0.38787
FUE 76,6,0.80096
FUE 77,6,0.56707
FUE 78,6,0.52459
