,FBS,Bid
FUE 1,1,0.24416
FUE 2,1,0.31623
FUE 3,1,0.7073
FUE 4,1,0.52929
FUE 5,1,0.98005
FUE 6,1,0.36548
FUE 7,1,0.61984
FUE 8,1,0.88027
FUE 9,1,0.53293
FUE 10,2,0.12471
FUE 11,2,0.81038
FUE 12,2,0.44232
FUE 13,2,0.42902
FUE 14,2,0.14549
FUE 15,2,0.22138
FUE 16,2,0.37865
FUE 17,2,0.62874
FUE 18,2,0.69312
FUE 19,3,0.34697
FUE 20,3,0.71241
FUE 21,3,0.21598
FUE 22,3,0.61432
FUE 23,3,0.47546
FUE 24,3,0.34085
FUE 25,3,0.74487
FUE 26,3,0.66967
FUE 27,3,0.55715
FUE 28,4,0.72781
FUE 29,4,0.93524
FUE 30,4,0.26352
FUE 31,4,0.18929
FUE 32,4,0.27037
FUE 33,4,0.14827
FUE 34,4,0.16436
FUE 35,4,0.79936
FUE 36,4,0.22624
FUE 37,5,0.066848
FUE 38,5,0.20016
FUE 39,5,0.91716
FUE 40,5,0.3002
FUE 41,5,0.51955
FUE 42,5,0.98264
FUE 43,5,0.5211
FUE 44,5,0.56759
FUE 45,5,0.22303
FUE 46,6,0.37064
FUE 47,6,0.50584
FUE 48,6,0.45606
FUE 49,6,0.92703
FUE 50,6,0.71361
FUE 51,6,0.67095
FUE 52,6,0.16447
FUE 53,6,0.14132
FUE 54,6,0.34117
