,FBS,Bid
FUE 1,1,0.04141
FUE 2,1,0.58769
FUE 3,1,0.59923
FUE 4,1,0.23722
FUE 5,1,0.88376
FUE 6,1,0.39688
FUE 7,1,0.0049176
FUE 8,1,0.57039
FUE 9,1,0.98513
FUE 10,1,0.018632
FUE 11,1,0.72979
FUE 12,1,0.15509
FUE 13,1,0.042587
FUE 14,1,0.99033
FUE 15,1,0.76506
FUE 16,2,0.17745
FUE 17,2,0.40609
FUE 18,2,0.2534
FUE 19,2,0.79301
FUE 20,2,0.40376
FUE 21,2,0.055731
FUE 22,2,0.30102
FUE 23,2,0.31174
FUE 24,2,0.90306
FUE 25,2,0.61577
FUE 26,2,0.56718
FUE 27,2,0.077642
FUE 28,2,0.23141
FUE 29,2,0.88179
FUE 30,2,0.11986
FUE 31,3,0.14147
FUE 32,3,0.62233
FUE 33,3,0.87788
FUE 34,3,0.66591
FUE 35,3,0.39098
FUE 36,3,0.41493
FUE 37,3,0.56753
FUE 38,3,0.19007
FUE 39,3,0.69572
FUE 40,3,0.27877
FUE 41,3,0.63262
FUE 42,3,0.039834
FUE 43,3,0.018783
FUE 44,3,0.9581
FUE 45,3,0.054788
FUE 46,4,0.95766
FUE 47,4,0.060746
FUE 48,4,0.22273
FUE 49,4,0.82118
FUE 50,4,0.77541
FUE 51,4,0.47626
FUE 52,4,0.70306
FUE 53,4,0.93494
FUE 54,4,0.3678
FUE 55,4,0.10829
FUE 56,4,0.72242
FUE 57,4,0.0056549
FUE 58,4,0.8
FUE 59,4,0.72606
FUE 60,4,0.66842
FUE 61,5,0.15278
FUE 62,5,0.89477
FUE 63,5,0.22915
FUE 64,5,0.040326
FUE 65,5,0.12064
FUE 66,5,0.68684
FUE 67,5,0.19458
FUE 68,5,0.89528
FUE 69,5,0.95299
FUE 70,5,0.8531
FUE 71,5,0.52356
FUE 72,5,0.15048
FUE 73,5,0.834
FUE 74,5,0.066056
FUE 75,5,0.11976
FUE 76,6,0.36472
FUE 77,6,0.89626
FUE 78,6,0.60995
FUE 79,6,0.67002
FUE 80,6,0.66341
FUE 81,6,0.698
FUE 82,6,0.21006
FUE 83,6,0.18615
FUE 84,6,0.80106
FUE 85,6,0.29431
FUE 86,6,0.39678
FUE 87,6,0.57168
FUE 88,6,0.99648
FUE 89,6,0.42009
FUE 90,6,0.8636
