,FBS,Bid
FUE 1,1,0.46333
FUE 2,1,0.38604
FUE 3,1,0.60812
FUE 4,1,0.47347
FUE 5,1,0.69617
FUE 6,1,0.67782
FUE 7,1,0.66753
FUE 8,1,0.73733
FUE 9,1,0.18472
FUE 10,1,0.29791
FUE 11,2,0.31739
FUE 12,2,0.85311
FUE 13,2,0.86372
FUE 14,2,0.43071
FUE 15,2,0.97552
FUE 16,2,0.76654
FUE 17,2,0.35008
FUE 18,2,0.34283
FUE 19,2,0.52173
FUE 20,2,0.70525
FUE 21,3,0.77214
FUE 22,3,0.9702
FUE 23,3,0.0017289
FUE 24,3,0.82891
FUE 25,3,0.72759
FUE 26,3,0.91027
FUE 27,3,0.47664
FUE 28,3,0.64523
FUE 29,3,0.37211
FUE 30,3,0.42303
FUE 31,4,0.81376
FUE 32,4,0.14063
FUE 33,4,0.2434
FUE 34,4,0.96521
FUE 35,4,0.29022
FUE 36,4,0.17896
FUE 37,4,0.017768
FUE 38,4,0.75677
FUE 39,4,0.26083
FUE 40,4,0.4875
FUE 41,5,0.95777
FUE 42,5,0.53546
FUE 43,5,0.10883
FUE 44,5,0.69405
FUE 45,5,0.31937
FUE 46,5,0.37606
FUE 47,5,0.2214
FUE 48,5,0.39484
FUE 49,5,0.89857
FUE 50,5,0.92366
FUE 51,6,0.57637
FUE 52,6,0.063542
FUE 53,6,0.2284
FUE 54,6,0.59592
FUE 55,6,0.72098
FUE 56,6,0.91445
FUE 57,6,0.4615
FUE 58,6,0.16581
FUE 59,6,0.34488
FUE 60,6,0.8115
