,FBS,Bid
FUE 1,1,0.64394
FUE 2,1,0.96389
FUE 3,1,0.57085
FUE 4,1,0.43666
FUE 5,1,0.2891
FUE 6,1,0.064456
FUE 7,1,0.13479
FUE 8,1,0.94688
FUE 9,1,0.15197
FUE 10,1,0.63102
FUE 11,1,0.35502
FUE 12,2,0.078315
FUE 13,2,0.85508
FUE 14,2,0.33577
FUE 15,2,0.88739
FUE 16,2,0.21827
FUE 17,2,0.063854
FUE 18,2,0.232
FUE 19,2,0.027234
FUE 20,2,0.63717
FUE 21,2,0.48937
FUE 22,2,0.26651
FUE 23,3,0.34113
FUE 24,3,0.42435
FUE 25,3,0.21929
FUE 26,3,0.57231
FUE 27,3,0.43246
FUE 28,3,0.51872
FUE 29,3,0.17695
FUE 30,3,0.59559
FUE 31,3,0.060634
FUE 32,3,0.23801
FUE 33,3,0.20999
FUE 34,4,0.1725
FUE 35,4,0.66303
FUE 36,4,0.46884
FUE 37,4,0.65787
FUE 38,4,0.50215
FUE 39,4,0.14708
FUE 40,4,0.40855
FUE 41,4,0.0069974
FUE 42,4,0.095005
FUE 43,4,0.99312
FUE 44,4,0.3177
FUE 45,5,0.48452
FUE 46,5,0.11272
FUE 47,5,0.72132
FUE 48,5,0.59156
FUE 49,5,0.77773
FUE 50,5,0.43135
FUE 51,5,0.15534
FUE 52,5,0.88964
FUE 53,5,0.12125
FUE 54,5,0.11892
FUE 55,5,0.90028
FUE 56,6,0.41698
FUE 57,6,0.65191
FUE 58,6,0.73803
FUE 59,6,0.17375
FUE 60,6,0.7479
FUE 61,6,0.12526
FUE 62,6,0.024793
FUE 63,6,0.7431
FUE 64,6,0.82925
FUE 65,6,0.58942
FUE 66,6,0.43901
