,FBS,Bid
FUE 1,1,0.98766
FUE 2,1,0.15227
FUE 3,1,0.88216
FUE 4,1,0.399
FUE 5,1,0.26116
FUE 6,1,0.36824
FUE 7,1,0.2347
FUE 8,1,0.28826
FUE 9,1,0.11323
FUE 10,1,0.72051
FUE 11,1,0.2596
FUE 12,1,0.81976
FUE 13,1,0.62201
FUE 14,2,0.52622
FUE 15,2,0.85376
FUE 16,2,0.42642
FUE 17,2,0.23884
FUE 18,2,0.98175
FUE 19,2,0.8576
FUE 20,2,0.31192
FUE 21,2,0.81158
FUE 22,2,0.10503
FUE 23,2,0.037601
FUE 24,2,0.6133
FUE 25,2,0.090958
FUE 26,2,0.25161
FUE 27,3,0.88697
FUE 28,3,0.97116
FUE 29,3,0.16116
FUE 30,3,0.15634
FUE 31,3,0.41234
FUE 32,3,0.13614
FUE 33,3,0.69987
FUE 34,3,0.067565
FUE 35,3,0.73409
FUE 36,3,0.5776
FUE 37,3,0.1513
FUE 38,3,0.94205
FUE 39,3,0.85761
FUE 40,4,0.0653
FUE 41,4,0.11968
FUE 42,4,0.96059
FUE 43,4,0.74772
FUE 44,4,0.24711
FUE 45,4,0.9667
FUE 46,4,0.49113
FUE 47,4,0.40189
FUE 48,4,0.27654
FUE 49,4,0.50036
FUE 50,4,0.24387
FUE 51,4,0.59742
FUE 52,4,0.47797
FUE 53,5,0.1133
FUE 54,5,0.13886
FUE 55,5,0.20267
FUE 56,5,0.20463
FUE 57,5,0.71887
FUE 58,5,0.50667
FUE 59,5,0.8698
FUE 60,5,0.89105
FUE 61,5,0.94721
FUE 62,5,0.31453
FUE 63,5,0.67182
FUE 64,5,0.7233
FUE 65,5,0.5522
FUE 66,6,0.98436
FUE 67,6,0.58278
FUE 68,6,0.88007
FUE 69,6,0.46298
FUE 70,6,0.25534
FUE 71,6,0.74628
FUE 72,6,0.0029945
FUE 73,6,0.12295
FUE 74,6,0.97434
FUE 75,6,0.21126
FUE 76,6,0.57371
FUE 77,6,0.036231
FUE 78,6,0.65338
