,FBS,Bid
FUE 1,1,0.30925
FUE 2,1,0.6588
FUE 3,1,0.24436
FUE 4,1,0.88319
FUE 5,1,0.50321
FUE 6,1,0.94139
FUE 7,1,0.03357
FUE 8,1,0.31424
FUE 9,1,0.18307
FUE 10,1,0.27712
FUE 11,1,0.25121
FUE 12,1,0.4272
FUE 13,1,0.23515
FUE 14,2,0.067545
FUE 15,2,0.18695
FUE 16,2,0.93422
FUE 17,2,0.024502
FUE 18,2,0.044954
FUE 19,2,0.23125
FUE 20,2,0.1477
FUE 21,2,0.99968
FUE 22,2,0.77023
FUE 23,2,0.23818
FUE 24,2,0.95096
FUE 25,2,0.56948
FUE 26,2,0.05944
FUE 27,3,0.5822
FUE 28,3,0.557
FUE 29,3,0.01384
FUE 30,3,0.40968
FUE 31,3,0.25387
FUE 32,3,0.87666
FUE 33,3,0.74432
FUE 34,3,0.25058
FUE 35,3,0.55187
FUE 36,3,0.81234
FUE 37,3,0.64139
FUE 38,3,0.55197
FUE 39,3,0.68431
FUE 40,4,0.131
FUE 41,4,0.74623
FUE 42,4,0.049221
FUE 43,4,0.26603
FUE 44,4,0.13073
FUE 45,4,0.79596
FUE 46,4,0.59011
FUE 47,4,0.9397
FUE 48,4,0.11306
FUE 49,4,0.79916
FUE 50,4,0.078747
FUE 51,4,0.67686
FUE 52,4,0.18443
FUE 53,5,0.96474
FUE 54,5,0.32367
FUE 55,5,0.17528
FUE 56,5,0.79642
FUE 57,5,0.87114
FUE 58,5,0.061
FUE 59,5,0.92347
FUE 60,5,0.7722
FUE 61,5,0.38323
FUE 62,5,0.64877
FUE 63,5,0.063668
FUE 64,5,0.93248
FUE 65,5,0.10425
FUE 66,6,0.24171
FUE 67,6,0.36929
FUE 68,6,0.098974
FUE 69,6,0.49381
FUE 70,6,0.12472
FUE 71,6,0.74715
FUE 72,6,0.92249
FUE 73,6,0.13577
FUE 74,6,0.1968
FUE 75,6,0.40876
FUE 76,6,0.79002
FUE 77,6,0.54026
FUE 78,6,0.18121
