,FBS,Bid
FUE 1,1,0.12285
FUE 2,1,0.71803
FUE 3,1,0.90796
FUE 4,1,0.73862
FUE 5,1,0.23214
FUE 6,1,0.21634
FUE 7,1,0.71654
FUE 8,1,0.78757
FUE 9,1,0.40685
FUE 10,2,0.80957
FUE 11,2,0.061316
FUE 12,2,0.18243
FUE 13,2,0.27515
FUE 14,2,0.95378
FUE 15,2,0.15947
FUE 16,2,0.35901
FUE 17,2,0.33144
FUE 18,2,0.82191
FUE 19,3,0.15473
FUE 20,3,0.53013
FUE 21,3,0.38319
FUE 22,3,0.94103
FUE 23,3,0.95157
FUE 24,3,0.99432
FUE 25,3,0.37714
FUE 26,3,0.38103
FUE 27,3,0.66939
FUE 28,4,0.12591
FUE 29,4,0.41663
FUE 30,4,0.12634
FUE 31,4,0.5086
FUE 32,4,0.90563
FUE 33,4,0.70042
FUE 34,4,0.53224
FUE 35,4,0.61997
FUE 36,4,0.11746
FUE 37,5,0.13514
FUE 38,5,0.41602
FUE 39,5,0.71104
FUE 40,5,0.71057
FUE 41,5,0.60941
FUE 42,5,0.75956
FUE 43,5,0.58446
FUE 44,5,0.39183
FUE 45,5,0.99392
FUE 46,6,0.60634
FUE 47,6,0.92701
FUE 48,6,0.87634
FUE 49,6,0.088238
FUE 50,6,0.28283
FUE 51,6,0.054229
FUE 52,6,0.15024
FUE 53,6,0.7499
FUE 54,6,0.39992
