,FBS,Bid
FUE 1,1,0.93263
FUE 2,1,0.32441
FUE 3,1,0.42824
FUE 4,1,0.034449
FUE 5,1,0.026656
FUE 6,1,0.59598
FUE 7,1,0.24389
FUE 8,1,0.54702
FUE 9,1,0.012074
FUE 10,1,0.82058
FUE 11,1,0.3889
FUE 12,2,0.93408
FUE 13,2,0.052058
FUE 14,2,0.15136
FUE 15,2,0.67222
FUE 16,2,0.067874
FUE 17,2,0.90026
FUE 18,2,0.20847
FUE 19,2,0.058118
FUE 20,2,0.44577
FUE 21,2,0.93205
FUE 22,2,0.098658
FUE 23,3,0.57048
FUE 24,3,0.84256
FUE 25,3,0.9724
FUE 26,3,0.19525
FUE 27,3,0.12625
FUE 28,3,0.72763
FUE 29,3,0.30125
FUE 30,3,0.44693
FUE 31,3,0.071989
FUE 32,3,0.49801
FUE 33,3,0.28332
FUE 34,4,0.89296
FUE 35,4,0.43383
FUE 36,4,0.085936
FUE 37,4,0.19915
FUE 38,4,0.56959
FUE 39,4,0.31579
FUE 40,4,0.40126
FUE 41,4,0.58985
FUE 42,4,0.41932
FUE 43,4,0.75431
FUE 44,4,0.87369
FUE 45,5,0.24606
FUE 46,5,0.05485
FUE 47,5,0.44169
FUE 48,5,0.044437
FUE 49,5,0.84799
FUE 50,5,0.21229
FUE 51,5,0.6939
FUE 52,5,0.78228
FUE 53,5,0.69477
FUE 54,5,0.73647
FUE 55,5,0.15297
FUE 56,6,0.22676
FUE 57,6,0.28858
FUE 58,6,0.31309
FUE 59,6,0.19611
FUE 60,6,0.18278
FUE 61,6,0.9876
FUE 62,6,0.98567
FUE 63,6,0.053789
FUE 64,6,0.64478
FUE 65,6,0.86008
FUE 66,6,0.92889
