,FBS,Bid
FUE 1,1,0.86574
FUE 2,1,0.95327
FUE 3,1,0.55317
FUE 4,1,0.69714
FUE 5,1,0.4853
FUE 6,1,0.64504
FUE 7,1,0.91147
FUE 8,1,0.60382
FUE 9,1,0.93164
FUE 10,1,0.26572
FUE 11,1,0.8813
FUE 12,1,0.36608
FUE 13,2,0.90356
FUE 14,2,0.53195
FUE 15,2,0.5827
FUE 16,2,0.26992
FUE 17,2,0.20333
FUE 18,2,0.66304
FUE 19,2,0.45164
FUE 20,2,0.99852
FUE 21,2,0.94014
FUE 22,2,0.3739
FUE 23,2,0.45153
FUE 24,2,0.92888
FUE 25,3,0.22695
FUE 26,3,0.79356
FUE 27,3,0.74147
FUE 28,3,0.8292
FUE 29,3,0.3576
FUE 30,3,0.097513
FUE 31,3,0.8197
FUE 32,3,0.17857
FUE 33,3,0.97282
FUE 34,3,0.59319
FUE 35,3,0.36754
FUE 36,3,0.90112
FUE 37,4,0.23301
FUE 38,4,0.53467
FUE 39,4,0.69748
FUE 40,4,0.12212
FUE 41,4,0.55547
FUE 42,4,0.31232
FUE 43,4,0.15488
FUE 44,4,0.37388
FUE 45,4,0.88406
FUE 46,4,0.27318
FUE 47,4,0.3426
FUE 48,4,0.26082
FUE 49,5,0.82399
FUE 50,5,0.66459
FUE 51,5,0.78752
FUE 52,5,0.64764
FUE 53,5,0.19825
FUE 54,5,0.35829
FUE 55,5,0.18387
FUE 56,5,0.88962
FUE 57,5,0.41503
FUE 58,5,0.98008
FUE 59,5,0.031409
FUE 60,5,0.97202
FUE 61,6,0.66101
FUE 62,6,0.64388
FUE 63,6,0.193
FUE 64,6,0.80144
FUE 65,6,0.39387
FUE 66,6,0.75863
FUE 67,6,0.57246
FUE 68,6,0.83745
FUE 69,6,0.55436
FUE 70,6,0.19125
FUE 71,6,0.42423
FUE 72,6,0.82065
