,FBS,Bid
FUE 1,1,0.94064
FUE 2,1,0.67209
FUE 3,1,0.16391
FUE 4,1,0.22568
FUE 5,1,0.66573
FUE 6,1,0.87536
FUE 7,1,0.8719
FUE 8,1,0.91311
FUE 9,1,0.66119
FUE 10,1,0.16811
FUE 11,2,0.55652
FUE 12,2,0.81497
FUE 13,2,0.94168
FUE 14,2,0.023891
FUE 15,2,0.79064
FUE 16,2,0.64446
FUE 17,2,0.39268
FUE 18,2,0.039669
FUE 19,2,0.42133
FUE 20,2,0.35608
FUE 21,3,0.98631
FUE 22,3,0.29665
FUE 23,3,0.31985
FUE 24,3,0.5485
FUE 25,3,0.31385
FUE 26,3,0.7227
FUE 27,3,0.29066
FUE 28,3,0.086001
FUE 29,3,0.81734
FUE 30,3,0.73038
FUE 31,4,0.30337
FUE 32,4,0.93634
FUE 33,4,0.61001
FUE 34,4,0.66221
FUE 35,4,0.81722
FUE 36,4,0.10514
FUE 37,4,0.14281
FUE 38,4,0.085173
FUE 39,4,0.7067
FUE 40,4,0.84548
FUE 41,5,0.30597
FUE 42,5,0.3122
FUE 43,5,0.23256
FUE 44,5,0.46399
FUE 45,5,0.3812
FUE 46,5,0.19902
FUE 47,5,0.71756
FUE 48,5,0.7941
FUE 49,5,0.5295
FUE 50,5,0.023117
FUE 51,6,0.24834
FUE 52,6,0.80335
FUE 53,6,0.77351
FUE 54,6,0.89504
FUE 55,6,0.31218
FUE 56,6,0.056866
FUE 57,6,0.37944
FUE 58,6,0.66411
FUE 59,6,0.23996
FUE 60,6,0.93876
