,FBS,Bid
FUE 1,1,0.12507
FUE 2,1,0.55144
FUE 3,1,0.81267
FUE 4,1,0.97075
FUE 5,1,0.067446
FUE 6,1,0.60428
FUE 7,1,0.86576
FUE 8,1,0.6284
FUE 9,1,0.46239
FUE 10,1,0.27662
FUE 11,1,0.23861
FUE 12,1,0.71757
FUE 13,2,0.91962
FUE 14,2,0.99659
FUE 15,2,0.6151
FUE 16,2,0.42667
FUE 17,2,0.61717
FUE 18,2,0.79987
FUE 19,2,0.55085
FUE 20,2,0.088479
FUE 21,2,0.068464
FUE 22,2,0.48063
FUE 23,2,0.74041
FUE 24,2,0.83064
FUE 25,3,0.70593
FUE 26,3,0.39894
FUE 27,3,0.98221
FUE 28,3,0.040587
FUE 29,3,0.53726
FUE 30,3,0.27891
FUE 31,3,0.43148
FUE 32,3,0.75895
FUE 33,3,0.33573
FUE 34,3,0.93377
FUE 35,3,0.47859
FUE 36,3,0.13984
FUE 37,4,0.10051
FUE 38,4,0.8805
FUE 39,4,0.64518
FUE 40,4,0.50815
FUE 41,4,0.53297
FUE 42,4,0.53132
FUE 43,4,0.20492
FUE 44,4,0.56352
FUE 45,4,0.30166
FUE 46,4,0.73963
FUE 47,4,0.45217
FUE 48,4,0.90144
FUE 49,5,0.79246
FUE 50,5,0.28278
FUE 51,5,0.90713
FUE 52,5,0.72356
FUE 53,5,0.43743
FUE 54,5,0.14676
FUE 55,5,0.13848
FUE 56,5,0.70136
FUE 57,5,0.78934
FUE 58,5,0.3179
FUE 59,5,0.45756
FUE 60,5,0.26849
FUE 61,6,0.18325
FUE 62,6,0.25376
FUE 63,6,0.47499
FUE 64,6,0.95055
FUE 65,6,0.01786
FUE 66,6,0.57339
FUE 67,6,0.36457
FUE 68,6,0.30483
FUE 69,6,0.27703
FUE 70,6,0.59167
FUE 71,6,0.20158
FUE 72,6,0.39543
