,FBS,Bid
FUE 1,1,0.023963
FUE 2,1,0.44684
FUE 3,1,0.7492
FUE 4,1,0.62187
FUE 5,1,0.16312
FUE 6,1,0.54914
FUE 7,1,0.40728
FUE 8,1,0.57309
FUE 9,1,0.23836
FUE 10,1,0.82076
FUE 11,1,0.70155
FUE 12,1,0.40004
FUE 13,1,0.3426
FUE 14,1,0.76161
FUE 15,1,0.45568
FUE 16,2,0.77352
FUE 17,2,0.06381
FUE 18,2,0.20738
FUE 19,2,0.7914
FUE 20,2,0.81062
FUE 21,2,0.066705
FUE 22,2,0.24571
FUE 23,2,0.05027
FUE 24,2,0.66033
FUE 25,2,0.11243
FUE 26,2,0.62022
FUE 27,2,0.06953
FUE 28,2,0.70356
FUE 29,2,0.56781
FUE 30,2,0.55136
FUE 31,3,0.48369
FUE 32,3,0.047995
FUE 33,3,0.13273
FUE 34,3,0.94797
FUE 35,3,0.65559
FUE 36,3,0.70594
FUE 37,3,0.21314
FUE 38,3,0.57518
FUE 39,3,0.71252
FUE 40,3,0.77335
FUE 41,3,0.42346
FUE 42,3,0.65111
FUE 43,3,0.2138
FUE 44,3,0.040228
FUE 45,3,0.58944
FUE 46,4,0.74914
FUE 47,4,0.0012348
FUE 48,4,0.59861
FUE 49,4,0.55936
FUE 50,4,0.45141
FUE 51,4,0.92255
FUE 52,4,0.42025
FUE 53,4,0.9041
FUE 54,4,0.75457
FUE 55,4,0.04787
FUE 56,4,0.087245
FUE 57,4,0.65491
FUE 58,4,0.73474
FUE 59,4,0.95197
FUE 60,4,0.12947
FUE 61,5,0.92555
FUE 62,5,0.45517
FUE 63,5,0.46204
FUE 64,5,0.17496
FUE 65,5,0.58279
FUE 66,5,0.76754
FUE 67,5,0.45108
FUE 68,5,0.58032
FUE 69,5,0.49214
FUE 70,5,0.3309
FUE 71,5,0.33976
FUE 72,5,0.87682
FUE 73,5,0.62701
FUE 74,5,0.31358
FUE 75,5,0.79125
FUE 76,6,0.86199
FUE 77,6,0.92505
FUE 78,6,0.9724
FUE 79,6,0.41599
FUE 80,6,0.40881
FUE 81,6,0.0040618
FUE 82,6,0.76631
FUE 83,6,0.16499
FUE 84,6,0.76449
FUE 85,6,0.54383
FUE 86,6,0.34682
FUE 87,6,0.41722
FUE 88,6,0.28771
FUE 89,6,0.96965
FUE 90,6,0.53142
