FUE 1,60.9813402217782,60.9813172836087,60.9800877558735,60.9736999528867,60.9299672936516,60.9158382586278,60.7574368957828,60.760204332972,60.7138851472232,60.5581908204976,60.4820514312394,60.2498813667798,59.7013589792168,60.14378910221,59.7317699351346,60.1700348418752,56.7330466727247,60.1221132999581,59.3479939478513,59.7660818921188,58.8737890067298,54.7647891723998,56.5075703077221,58.139074239774,36.582048923323,38.1536043640781,57.2657843633351,57.6834294858193,55.5016552582141,56.9832141798744,44.9340193768677,57.416477398561,30.2092648090371,54.3045989328508,34.06497543473,56.9293925759559
FUE 2,81.7668319143178,81.7668127119524,81.7657834059636,81.7604350577129,81.7237844936457,81.7119307737773,81.5786166495949,81.5809523695969,81.5418284203331,81.4098490585332,81.3450467888627,81.1464175060337,80.6712628251032,81.055147543816,80.6978134205057,81.0777554089156,77.9839851966255,81.0364619344531,80.3610597191335,80.7277414087447,79.940112278872,76.1249651435398,77.7735114659809,79.2782920125615,58.1365156377189,59.7067344759494,78.478260198731,78.8625505989406,76.8262996499402,78.2166354996329,66.4706104013553,78.6172573292824,51.7660914061531,75.6842169700485,55.6207910061137,78.1666621821759
FUE 3,56.7293144507081,56.7293001021624,56.728530952403,56.724533653183,56.6971079989277,56.6882253952219,56.587909992692,56.5896741048684,56.5600941605941,56.4598335684316,56.4103386768629,56.2575522676626,55.8856739297938,56.1868105482356,55.9066847642733,56.2043646261027,53.6368873109386,56.1722865415517,55.6382373973872,55.930336107516,55.2968961099049,51.9695935435797,53.4519688670085,54.7481065021278,34.3581053003793,35.9255552574343,54.0667190499772,54.396339403755,52.6070979022485,53.8399985192504,42.6553842367177,54.1864196547107,27.9925761564633,51.5643981387501,31.8451775917777,53.7964871429075
FUE 4,61.1527416509384,61.1527264760057,61.1519130322343,61.1476856689728,61.1186875586779,61.1092979154982,61.0033317009449,61.0051940002638,60.9739732445087,60.8682380499779,60.816089278769,60.6553085944903,60.2651636036308,60.5809644397808,60.2871633604958,60.5994066935946,57.9347412666875,60.5657084139846,60.006449768437,60.3119339182844,59.6506122321266,56.2296037717951,57.7448558131221,59.0808636370988,38.5397134472113,40.1077590994218,58.3769942323378,58.7170358835873,56.8798563046125,58.1435645100246,46.8448885851004,58.500385302916,32.1731304480586,55.8172425382824,36.0261837078733,58.0988062518137
FUE 5,66.7871325049075,66.7871140206406,66.7861232024712,66.7809746984188,66.7456872477659,66.7342720280032,66.6058109484555,66.6080628708884,66.5703368376499,66.4429845422116,66.3804049715781,66.1883923346559,65.727926384531,66.1000659515552,65.7536966593967,66.1219502512444,63.0997664031017,66.0819756295007,65.426504944154,65.7827394971025,65.0165391361602,61.2650096511637,62.8925809972227,64.3700158138121,43.3216102621533,44.8915106101572,63.5856739786512,63.9627808003081,61.9583700355304,63.3285947073971,51.6514555688778,63.72214453397,36.9517486479572,60.8286586878255,40.806207163889,63.2794594212157
FUE 6,62.3191902842993,62.3191725342056,62.3182210657705,62.313276892663,62.2793836663676,62.2684171430236,62.1449280826913,62.1470940577327,62.1108022435311,61.9882038561921,61.9279115704631,61.7427219273152,61.2974785790569,61.6574377183256,61.3224375311729,61.6785738280982,58.7316619300107,61.6399631326535,61.0052082476435,61.3505604110602,60.6067394333543,56.9230035960903,58.5279958654003,59.9763306008834,39.0288755137168,40.5984237526677,59.2086390563877,59.5781072346259,57.6077533272624,58.9564066497533,47.3540272765069,59.3424200102306,32.659636037888,56.491414942771,36.5138279439992,58.9081661154215
FUE 7,57.6175103201051,57.6174853181514,57.6161451852047,57.6091833005084,57.5615449325464,57.5461631780414,57.374016726896,57.3770196610606,57.3267802711034,57.1582359649678,57.0759916268731,56.8259027970374,56.2389143097228,56.7119592013555,56.2713246608063,56.7401281194273,53.1319862769739,56.6887044630342,55.8633768539725,56.3079104797929,55.362267775745,51.1133309827402,52.899477914662,54.5915216615541,32.845368110178,34.4174913509119,53.6829162094024,54.1165312471077,51.86638721469,53.3904097219062,41.2049529593993,53.8391884957103,26.4715821055059,50.644363039331,30.3277218681527,53.3347702006063
FUE 8,55.1028617916074,55.1028469172423,55.1020495837196,55.0979058957516,55.0694796190484,55.0602743358923,54.956361834953,54.9581884639616,54.927563729589,54.8238161358839,54.7726303039357,54.6147480139485,54.2312130001663,54.5417088422447,54.2528553594182,54.5598294182375,51.9301149919573,54.526717906152,53.9765711197163,54.2772213691724,53.6259579006559,50.2384517084043,51.7420023477557,53.0637430266152,32.576236290707,34.1440728879675,52.3679289034182,52.7042399317101,50.8841737136436,52.136897901617,40.8786388011939,52.4899995158412,26.210023088918,49.82863335034,30.0629178108366,52.0925851756471
FUE 9,55.8427936881973,55.8427794656564,55.8420170697453,55.8380548514345,55.810869027717,55.8020637788655,55.7026111792258,55.7043602884977,55.6750311100372,55.5756079939965,55.5265195173749,55.3749590831853,55.0058918476878,55.3047706724206,55.0267501447482,55.3221882835427,52.7698366260859,55.2903591634523,54.7601976339872,55.0502289018694,54.4211036733046,51.108539322658,52.5857017751154,53.8755786616593,33.5096686664923,35.0770217548641,53.1977133335034,53.5256984175053,51.7440169257259,52.9720479882373,41.8056648195531,53.3168343253366,27.1443109325853,50.704486201223,30.9968388725275,52.9287329227212
FUE 10,64.4545854190347,64.4545645798388,64.4534475461847,64.447643721687,64.4078882405466,64.3950363783128,64.2506974405623,64.2532231844879,64.2109308111054,64.0684877554785,63.9986719551821,63.7851674198199,63.277251299874,63.6873034289732,63.3055333280521,63.7115308398171,60.4616404310468,63.6672860517264,62.9476315706087,63.3374265664483,62.5025795636974,58.5515179441489,60.244188823879,61.8075044611563,40.4704849976027,42.0413481627055,60.9737459318782,61.3734303242679,59.2695495711143,60.7024218483506,48.8131884752169,61.118148246851,34.0989229026978,58.1016028324825,37.954110027575,60.650663744205
FUE 11,88.0235083205109,88.0234903112161,88.0225249502492,88.0175086362312,87.9831231076536,87.9719981273229,87.8467524911994,87.848948841834,87.8121500939624,87.6878706340602,87.62676909691,87.4391638122399,86.9885221500436,87.3528017487745,87.0137691255496,87.3742029904385,84.4004693867703,87.3351089459101,86.6930007280774,87.0422185528017,86.2904411445099,82.5824414284419,84.1955419440763,85.6542868346121,64.6705258766446,66.2402016884337,84.8806443605052,85.2528444631619,83.2702864704079,84.626676894943,72.9973776181384,85.0153875895724,58.301060977375,82.1491391572348,62.1553494884778,84.5781159254006
FUE 12,79.9266893365142,79.9266719110275,79.9257378407794,79.920884014707,79.8876074227498,79.8768394085627,79.7555520160951,79.7576799017332,79.7220238344291,79.6015348824893,79.542258714505,79.360104757602,78.921659154675,79.2761762959971,78.946254935282,79.296978847001,76.3840456247402,79.2589762808598,78.6334919349849,78.9739661342634,78.2401958546695,74.5873698679801,76.1819892763874,77.6170707869133,56.7161528152518,58.2855359686186,76.8569465601952,77.2229378454267,75.2681545647952,76.606924928898,65.0391056344005,76.9895022688111,50.3472050757414,74.1579791012354,54.2012719542893,76.5590929061297
FUE 13,54.1168677959479,54.1168410378175,54.1154067876466,54.1079564712215,54.0569982750458,54.0405528858526,53.8567731726565,53.8599748499182,53.8064296656578,53.6270877918856,53.5397341420249,53.274724726839,52.6560837118744,53.1542789157813,52.6901267543269,53.1840385607784,49.4392007606039,53.1297191468148,52.2625315227606,52.7285710528582,51.7397854272033,47.3820918875743,49.2012795822984,50.9404370560627,29.0508565254665,30.6233942204771,50.0042062804458,50.4502640835505,48.1474156009512,49.7039989790937,37.4160071621287,50.1648163249656,22.6763394394502,46.9065064609402,26.5327923084429,49.6469539190198
FUE 14,90.9449124935526,90.9448942401274,90.9439157944255,90.9388315355171,90.9039823975405,90.8927082172873,90.7658093323345,90.7680342607535,90.7307586333509,90.6048985379615,90.5430365219147,90.3531628171123,89.8974606715223,90.2657893780481,89.9229773380989,90.2874393539352,87.2886911290287,90.2478918761946,89.598897486729,89.9517325702903,89.1925167800409,85.4619948308457,87.0825946193578,88.5510074445519,67.5337217086097,69.1035143809078,87.7718328571656,88.1465707999701,86.1526995291832,87.5162551944251,75.8621312214189,87.9074696472018,61.1640503308513,85.0271110892278,65.0184273255911,87.4673969851126
FUE 15,62.3726862337147,62.3726681037393,62.3716962746085,62.3666463733032,62.332031660987,62.3208329215479,62.1947698925428,62.196980373831,62.1599458205797,62.0348846811123,61.9734070092965,61.7846795609146,61.3315334631585,61.697817085056,61.3569139460833,61.7193414018756,58.7332125872708,61.6800229932574,61.0345059620971,61.3855147534389,60.63005365722,56.9108809018595,58.5277049691284,59.9912454221338,38.9908322299858,40.5605662004163,59.214859525622,59.588318383668,57.6001462070937,58.9600932184834,47.3184591718831,59.3500459985246,32.621264569458,56.4767929829713,36.4755971178451,58.9113847677727
FUE 16,55.7908063509351,55.7907866316996,55.7897296233155,55.7842374399027,55.7466060968857,55.7344369826326,55.597635923407,55.6000317955624,55.5599046452323,55.4246086658491,55.358215351216,55.1548580214234,54.6692512306612,55.0614886350014,54.696355561464,55.0846123366381,51.9405113966587,55.0423787501151,54.352828138822,54.7269118811037,53.9241326407237,50.0647494534112,51.7277594182983,53.2515751385037,32.0456298611353,33.6160636579566,52.440596790296,52.8298906751244,50.771568748493,52.1758133654844,40.3825948861636,52.5813521230583,25.6748259667696,49.6209840350784,29.5296882438313,52.1252582916299
FUE 17,65.9730280652472,65.9730084954993,65.971959499096,65.9665089145548,65.9291611985894,65.917083282145,65.7812901733036,65.783668662462,65.7438313985946,65.6094934550653,65.5435595439306,65.3415666995099,64.8589725747971,65.2488028552879,64.8859174290019,65.2717777921973,62.1421328451202,65.2298153199578,64.5443398534508,64.9162927707526,64.1178720152443,60.2711530772582,61.930032402678,63.4483969188309,42.2607600118537,43.8311328000936,62.640555471135,63.0284162291501,60.9764071404676,62.3766761801284,50.5969102338203,62.7808073437782,35.890063866395,59.828248108651,39.7448799762624,62.3262875733905
FUE 18,102.998126429015,102.998108092416,102.997141043,102.990985859332,102.956546487067,102.957580554123,102.827211032677,102.706324506083,102.808469593443,102.774514913827,102.69534066055,102.558023523365,100.624697569653,102.536584210186,100.311153180004,102.352662641396,99.8903351227898,101.853178203962,102.200625623139,101.569894274989,97.9976806914022,101.072132854894,101.176663685925,101.025693563744,93.5886932601312,90.8382044378784,95.7853139196173,99.9850415220458,100.130322141538,100.173508686928,97.8367802254395,99.3305791324566,94.9294419501202,85.9992112035608,95.2070604737137,97.3229562827763
FUE 19,65.1704924454083,65.1704729748511,65.1694461291003,65.1629106782591,65.1263541661513,65.1274515427147,64.9892250332706,64.861272944653,64.9693745132165,64.9334233278119,64.8496573698627,64.7045833940931,62.685433405355,64.6819562127829,62.3613460654036,64.4880943897121,61.9275580301835,63.9637452864733,64.3281685060196,63.6676351655734,59.9901717182337,63.1493461764177,63.2579870988166,63.1011136363344,55.5295373900574,52.7653832513237,57.7454045249755,62.0250714742169,62.1747825714467,62.2193158610459,59.8263089040713,61.3524371732648,56.880849872383,47.9160316076598,57.1610977538389,59.3037391546218
FUE 20,81.4780642804423,81.4780452112674,81.4770395312738,81.4706386769629,81.4348313926818,81.4359063682696,81.3004583067386,81.1750020220162,81.2809997266317,81.2457539266787,81.1636094682319,81.0212721984503,79.0321912599232,80.9990638320271,78.7117711259039,80.8087038068747,78.2824865403525,80.2930914218609,80.6515533546557,80.0014753732317,76.3605648068932,79.4903609528036,79.5975671275224,79.4427541218336,71.9176562977806,69.1581691149974,74.1269339982375,78.3790260636587,78.5271991439586,78.5712647153966,76.1977224501627,77.7126893339504,73.2653544219238,64.3123486177751,73.544701780281,75.6781627585606
FUE 21,59.5260997358498,59.5260846512914,59.5252890944476,59.5202247097031,59.4918651302578,59.4927172248065,59.3850101195421,59.2846400318927,59.3694805340284,59.3413157200114,59.2754969131584,59.1608673735582,57.4897071738404,59.1429164778192,57.2098603550836,58.9883345503756,56.8309730056916,58.5634214130824,58.8597724618607,58.3192810638077,55.0871224121657,57.8851559318885,57.9768462374888,57.8443347491276,50.8585665675599,48.1574714290361,52.9868169754723,56.9165594554733,57.0474964642487,57.0863352074316,54.936314052682,56.3215847863584,52.1616182831571,43.3564020727401,52.4299187123324,54.4524633418696
FUE 22,61.5923117705407,61.592295301106,61.5914267135868,61.5858977697761,61.5549476472324,61.5558773087882,61.4384958478155,61.3293425391018,61.4215928133356,61.3909506752787,61.3194102330862,61.195037990243,59.4091837975017,61.1755864920398,59.114311854467,61.0083564254257,58.7166381301569,60.5510770640474,60.8696394177823,60.2898212231514,56.9053092656618,59.8276857548741,59.925046491436,59.7843806470106,52.5932350553421,49.8689513431629,54.7533520864997,58.806319146042,58.9436863936055,58.9844719421238,56.74987864363,58.1845510127316,53.9138900435372,45.0499830963039,54.1865291702043,56.25226563344
FUE 23,94.5228449675103,94.5228265106164,94.5218531177259,94.5156575917121,94.4809935554525,94.4820343421279,94.3508302172626,94.2291920027257,94.331970857916,94.2978038372158,94.2181408958184,94.0799971607523,92.1374369620553,94.0584311473793,91.8227469352299,93.873448118589,91.400516106408,93.371299012596,93.7205671500977,93.0866352072118,89.5029602654268,92.586657795482,92.691633067378,92.540024475478,85.0882575634094,82.3362463941804,87.2870151155731,91.4955285854995,91.6412919452444,91.6846251435369,89.3417336164148,90.839081606763,86.4301801696,77.4960963707873,86.7080904899559,88.8269455203962
FUE 24,58.5676991060232,58.5676848689872,58.566934006384,58.562153956767,58.5353808284466,58.5361853987201,58.434416221538,58.339455631526,58.4197313639988,58.3930912983666,58.3307994316501,58.2221928264776,56.6236146257497,58.2051715477315,56.3535109953714,58.0584458080476,55.9868843907615,57.6538064628693,57.9362182049495,57.4204869468716,54.2878056354096,57.0042217658293,57.0922812405031,56.9649935154709,50.1163010292946,47.4313773907435,52.2225651492993,56.0697910848108,56.1965281427124,56.2340973432614,54.1401067880151,55.4924279870916,51.4071737217822,42.6428913296375,51.6724851726244,53.6655471954602
FUE 25,63.3954252399579,63.3954037296407,63.3942693245549,63.3870499608038,63.3466888206538,63.3478998930015,63.1955985376714,63.055049812572,63.1737669477952,63.1342530998316,63.0423107506393,62.8834786819013,60.7165162239012,62.858750618623,60.3748096075183,62.6473704393756,59.9195020576521,62.0796807995161,62.47361997781,61.7614777101595,57.9091867937262,61.2081965044999,61.3238079310122,61.1569282714776,53.3667491663502,50.581365875194,55.61280751082,60.0216584181086,60.1787138642986,60.2254835863835,57.7405634758711,59.3191076925984,54.7345901033172,45.7160354169485,55.018968030134,57.2039884114635
FUE 26,62.6299326093406,62.6299133658463,62.6288984935996,62.6224391836466,62.5863064889363,62.5873911943497,62.4507361020842,62.3241952022369,62.4311072178216,62.3955548947474,62.3127057118427,62.1691786971454,60.1669977397262,62.1467882193767,59.8449764315536,61.9549051351293,59.4137245092807,61.4354898083169,61.7965470539855,61.1419158851565,57.4850383108327,60.6276734429615,60.7355053827791,60.5797936725032,53.0343595601545,50.2728236207384,55.2465278671392,59.510689588242,59.6595345971807,59.7038044786983,57.3217491123349,58.8416001786881,54.3836435102337,45.4254521573948,54.6633858643858,56.8008710213843
FUE 27,66.9166459119748,66.9166259144236,66.9155712792999,66.9088591185955,66.8713191874158,66.8724459612908,66.7305759043941,66.5993555051633,66.7102118430925,66.6733366926074,66.5874480904567,66.4387957420693,64.3806687462529,66.4156213993211,64.0518699689262,66.2171894042372,63.6123085468443,65.6814749970876,66.0536473508715,65.3795391278256,61.6552002721845,64.8519782302158,64.9624705126276,64.8029387303502,57.1721554114693,54.4021352158978,59.39632931582,63.7110693921743,63.8627516872888,63.9078847433517,61.4900416760208,63.0303803962051,58.5280206958345,49.5483545930209,58.8094042484841,60.9636537618166
FUE 28,77.8302971250363,77.8302797156413,77.8293615605536,77.8235173427718,77.7908101802975,77.791792426259,77.6678646411057,77.5527891339325,77.6500342177975,77.617720567087,77.5423256892813,77.4114096918892,75.5503265714608,77.3909524820048,75.2458401200805,77.2152685730607,74.8362214682141,76.7365418317989,77.0697937984124,76.4640512518308,72.9826757739274,75.9836867882944,76.0847221694942,75.9387744951296,68.6197968151341,65.8816830010264,70.7991134349191,74.9284987322803,75.0699512967547,75.1119756595904,72.8243920642494,74.2898138610206,69.9510298289795,61.0521197362385,70.2262867002971,72.3183132846788
FUE 29,84.0624046995151,84.0623871006031,84.0614589516508,84.0555511712118,84.0224898719358,84.0234827139472,83.8982369921893,83.7819712543724,83.8802200555299,83.8475703565505,83.7714011578398,83.6391724680935,81.76316739574,83.6185137205426,81.456796079567,83.4411379326313,81.0448426381891,82.9581365826776,83.294313556075,82.6834169234408,79.1831063199631,82.1994503190024,82.3012103721103,82.1542213055665,74.8104956498254,72.0697560549183,76.9934740393965,81.13762671959,81.2798775182942,81.3221441117425,79.0242724942412,80.4956460042385,76.1437437333983,67.2381879399556,76.4195001768057,78.5165639280351
FUE 30,61.0494348067605,61.0494134032138,61.0482846282173,61.0411010601347,61.0009389548721,61.0021440817461,60.8505776197779,60.7106846943513,60.8288492868735,60.7895210190746,60.6980040352979,60.5398860009267,58.3804610324464,60.5152667831656,58.0396367490431,60.30479227875,57.5854022440665,59.7393284503026,60.1317540868783,59.4222518909534,55.5786861407345,58.8707438601956,58.9860031484984,58.8196288176342,51.0402178250002,48.2558530521261,53.2848194887053,57.6873275182596,57.8440169433624,57.8906750912664,55.4102957693972,56.9862616776887,52.4072624827248,43.3912860942412,52.6914409885549,54.8744046228018
FUE 31,58.9371810677695,58.9371589578073,58.9359929331397,58.9285725408986,58.8870938206279,58.8883382718784,58.7319133885182,58.5876888257623,58.7095027874051,58.6689485312819,58.5746225862483,58.4117927870299,56.2028920963136,58.3864557010572,55.8563073235707,58.170011904837,55.3950759351269,57.5899072774177,57.9922840358978,57.2654366201226,53.3649606154,56.7023117396037,56.8198759461507,56.6501943133272,48.800809668615,46.0098754231128,51.0548215841918,55.4985072214797,55.6575829475219,55.7049687321916,53.195059458147,54.7877719351062,50.1729962060976,41.1403893656385,50.4584632555983,52.6547352959863
FUE 32,90.6977434700292,90.697725502071,90.6967778921557,90.6907463398138,90.6569955480546,90.6580090178156,90.530198754104,90.4116189431706,90.5118190706108,90.4785159125026,90.4008415827869,90.2660630751021,88.361231581438,90.2450130547309,88.051239643339,90.0643546939496,87.6348076794283,89.5730764934616,89.9149145219543,89.2940501806717,85.7574157192399,88.8031377979336,88.9062938346402,88.7572988792259,81.3663149328396,78.6206069178314,83.5562365407414,87.7285633255972,87.8723450038383,87.9150763174355,85.5975334714944,87.080270414674,82.7033817673006,73.7852511302395,82.9800857418066,85.0867210893188
FUE 33,92.9993718580965,92.9993538516839,92.9984042139538,92.9923597649261,92.9585371374073,92.9595527561171,92.8314754110345,92.7126547529367,92.813057963731,92.7796867859551,92.7018558275843,92.5668121145662,90.6589943224677,92.5457214133085,90.3486288465884,92.3647219206301,89.9317353107218,91.8725848348827,92.2150101133573,91.5931123365473,88.0527339450092,91.1014813729485,91.2047817304119,91.0555794165631,83.6597405885976,80.9135255392022,85.8503718336834,90.0255910451112,90.1695304809354,90.2123096962175,87.8927441475002,89.3766483080515,84.9971975667966,76.0777836433721,85.2739984046417,87.381613535855
FUE 34,59.0865358654994,59.0865170203287,59.085523152609,59.0791974165886,59.0438083424754,59.0448708124715,58.9109746174116,58.7869136520477,58.8917350749086,58.856883560796,58.7756458426099,58.634840132953,56.6626865626016,58.6128662834024,56.3443434524022,58.4244684838583,55.9176132827062,57.9137624834222,58.2688749942585,57.6246762373171,54.0044949568322,57.1176090169432,57.2240050085004,57.0703556468625,49.5717378571092,46.8149342567086,51.7772342385174,56.0136000334953,56.1609005702939,56.2047008931762,53.8422352410653,55.3508410817208,50.9173607791026,41.9711472526279,51.1961915204111,53.3243954273831
FUE 35,70.8288827449952,70.828866421065,70.8279174432277,70.8212312345405,70.7998415582918,70.8007085616571,70.7287309616025,70.5763234274908,70.5870785817284,70.6153693583203,70.4790208084418,70.3024662635146,69.2680131619249,70.3226324200549,67.8680440304425,69.7696081617266,69.7568913462096,67.9405821316719,70.0201583080322,67.278825175221,61.9823210368202,69.6898018845859,69.2983304157147,67.9339987313057,67.6230314094419,66.8628546038644,43.067316164935,65.1997708868561,67.8902406389859,66.8265963936087,68.0003845142674,63.3379104130824,67.1995911940137,52.1084134689557,67.1497174065722,56.0693078301702
FUE 36,56.6240631154012,56.6240497395572,56.6232721306033,56.6177924654635,56.6002523987534,56.6009636652675,56.5418286248538,56.4160425220356,56.4249442475392,56.4483415228629,56.3353362340584,56.188116983159,55.3066896782728,56.2049825746664,54.0693058991453,55.7379560893305,55.7271097044834,54.1345145399461,55.9506884978565,53.5356988171628,48.5194604738343,55.6698109569585,55.3329520090567,54.1286008944539,53.8482503156014,53.1550526447416,29.7259309558887,51.6057053998682,54.0892713731612,53.1217290857869,54.1881910639825,49.8308203806122,53.4634340515666,38.7557980249534,53.4178878990664,42.697649883747
FUE 37,69.9899718216816,69.9899554426268,69.9890032605232,69.9822944954535,69.9608328932539,69.9617028051399,69.889485715655,69.7365840338174,69.7473734916174,69.7757549096185,69.6389749107638,69.4618815054968,68.4246767774342,69.4821081052578,67.0218902354359,68.9275241372525,68.9147737465815,67.0945530514634,69.1787562978885,66.4317320563024,61.1306757041213,68.8475087767856,68.4550656789576,67.0879582459613,66.7764714623135,66.0151711501877,42.2137886106013,64.3502195118493,67.0441247852995,65.9788641158619,67.1544598332552,62.486963789369,66.352381219972,51.2550576894884,66.3024349655546,55.2162443527547
