,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,61.0097,61.0092,60.9958,60.8498,60.812,60.8899,60.8397,60.8566,60.7023,60.6079,59.0223,60.0439,57.171,60.0973,59.836,54.7504,58.9978,58.9954,59.5114,50.4437,48.2417,54.7884,59.0499,43.559,46.872,54.4836,38.9752,58.3026,55.8629,57.4993,57.9526,57.6741,57.6466,57.7414,57.0086,40.1227
FUE 2,77.5082,77.5078,77.4965,77.373,77.3409,77.407,77.3644,77.3788,77.2476,77.167,75.7784,76.6804,74.0889,76.7268,76.4989,71.8028,75.7565,75.7544,76.2134,67.6128,65.4386,71.8392,75.8031,60.7839,64.0804,71.5469,56.2096,75.1292,72.8621,74.3929,74.8098,74.5541,74.5288,74.6159,73.9378,57.3555
FUE 3,54.5127,54.5122,54.5,54.367,54.3325,54.4035,54.3577,54.3732,54.2322,54.1457,52.672,53.6259,50.9109,53.6753,53.433,48.5641,52.6489,52.6467,53.1306,44.3207,42.1337,48.6013,52.6979,37.466,40.7702,48.3033,32.8872,51.9917,49.6476,51.2257,51.6588,51.393,51.3667,51.4572,50.7547,34.0339
FUE 4,62.3295,62.3291,62.3169,62.1849,62.1507,62.2212,62.1757,62.1911,62.0511,61.9652,60.5004,61.4489,58.7466,61.498,61.2573,56.406,60.4774,60.4752,60.9566,52.1679,49.9822,56.4431,60.5262,45.3158,48.6192,56.1457,40.7375,59.8234,57.487,59.0604,59.4918,59.227,59.2008,59.291,58.591,41.8841
FUE 5,63.9539,63.9534,63.941,63.8058,63.7707,63.8429,63.7964,63.8121,63.6688,63.5809,62.0877,63.0535,60.3106,63.1036,62.858,57.9505,62.0644,62.0621,62.5517,53.6955,51.5058,57.9879,62.1139,46.8353,50.1411,57.6886,42.2556,61.4005,59.0392,60.6278,61.0646,60.7965,60.77,60.8612,60.1533,43.4025
FUE 6,55.1052,55.1048,55.0939,54.976,54.9453,55.0084,54.9678,54.9815,54.856,54.7788,53.4406,54.3116,51.7945,54.3563,54.1369,49.5462,53.4193,53.4173,53.8614,45.3903,43.2244,49.5822,53.4645,38.5781,41.8696,49.2934,34.0066,52.81,50.5905,52.0919,52.4989,52.2494,52.2246,52.3097,51.6466,35.1521
FUE 7,67.7416,67.7411,67.73,67.6082,67.5765,67.6416,67.5997,67.6139,67.4844,67.4048,66.0312,66.924,64.3545,66.9699,66.7445,62.0795,66.0095,66.0074,66.462,57.8995,55.7278,62.1158,66.0557,51.0755,54.3705,61.8245,46.502,65.3875,63.1345,64.6566,65.0706,64.8167,64.7915,64.8781,64.2044,47.6478
FUE 8,57.8978,57.8975,57.8892,57.7987,57.7751,57.8237,57.7924,57.803,57.7061,57.6461,56.5715,57.2784,55.1697,57.3139,57.1388,53.1475,56.5539,56.5522,56.9164,49.2078,47.0965,53.1807,56.5912,42.5064,45.7646,52.9142,37.9542,56.0439,54.0997,55.4286,55.7791,55.5648,55.5434,55.6168,55.0401,39.0966
FUE 9,56.3099,56.3096,56.3015,56.2137,56.1907,56.2379,56.2075,56.2178,56.1237,56.0654,55.0175,55.7076,53.6422,55.7422,55.5715,51.646,55.0003,54.9987,55.3545,47.7326,45.6282,51.6788,55.0368,41.0452,44.2991,51.415,36.4955,54.5009,52.5875,53.8968,54.2411,54.0306,54.0097,54.0817,53.5147,37.6375
FUE 10,57.7848,57.7845,57.775,57.7068,57.702,57.722,57.6094,57.692,57.4926,57.3249,57.2265,56.2975,56.8184,57.0896,57.122,53.1267,57.0078,56.8544,56.5784,55.2604,51.7726,44.3641,55.4713,51.9848,48.4292,55.8094,52.3965,55.2947,55.7224,51.9785,54.4422,53.3358,55.408,53.9144,55.0516,52.1133
FUE 11,68.071,68.0706,68.0591,67.9764,67.9706,67.9949,67.859,67.9586,67.7187,67.5185,67.4018,66.3219,66.9227,67.2403,67.2784,62.8401,67.1441,66.9648,66.6445,65.1546,61.4118,53.842,65.3891,61.6341,57.962,65.7681,62.0669,65.1926,65.6703,61.6275,64.2554,63.063,65.3186,63.6836,64.9235,61.769
FUE 12,71.9918,71.9914,71.978,71.8821,71.8753,71.9034,71.7463,71.8614,71.5849,71.3559,71.223,70.0148,70.6826,71.0399,71.0831,66.2928,70.9313,70.7297,70.3721,68.7432,64.8117,57.1318,68.9963,65.041,61.2884,69.4077,65.4888,68.7842,69.3012,65.0342,67.782,66.5258,68.9201,67.1773,68.4949,65.1804
FUE 13,71.036,71.0357,71.0242,70.9415,70.9356,70.9599,70.824,70.9236,70.6837,70.4835,70.3668,69.2867,69.8876,70.2052,70.2434,65.8046,70.109,69.9296,69.6094,68.1193,64.3763,56.8064,68.3539,64.5986,60.9264,68.7329,65.0315,68.1573,68.635,64.592,67.2201,66.0276,68.2834,66.6482,67.8882,64.7335
FUE 14,54.3564,54.3559,54.3411,54.2348,54.2273,54.2584,54.0847,54.2119,53.907,53.656,53.5109,52.2084,52.9248,53.3117,53.3586,48.3223,53.1939,52.9757,52.5908,50.8637,46.807,39.0581,51.1297,47.0409,43.2373,51.5636,47.4983,50.9067,51.4511,47.0339,49.8604,48.5618,51.0495,49.2337,50.6035,47.1831
FUE 15,90.462,90.4616,90.4497,90.3637,90.3577,90.3829,90.2418,90.3452,90.0964,89.8891,89.7684,88.6564,89.2741,89.6015,89.6409,85.1127,89.5023,89.3174,88.9878,87.4626,83.6705,76.0712,87.7019,83.8947,80.201,88.0892,84.3315,87.5014,87.9891,83.888,86.5474,85.3383,87.6299,85.967,87.2271,84.0307
FUE 16,88.7544,88.7541,88.7423,88.6572,88.6512,88.6762,88.5365,88.6389,88.3924,88.1871,88.0675,86.9641,87.5773,87.902,87.9411,83.437,87.8036,87.6202,87.2932,85.7774,81.9985,74.407,86.0154,82.2221,78.5342,86.4005,82.6579,85.816,86.301,82.2155,84.8665,83.6618,85.9439,84.2884,85.5431,82.3578
FUE 17,60.2318,60.2314,60.2162,60.1072,60.0996,60.1315,59.9536,60.0838,59.7719,59.5154,59.3673,58.0419,58.77,59.1641,59.2119,54.1174,59.044,58.8218,58.4303,56.6798,52.5943,44.83,56.9488,52.8292,49.0142,57.3881,53.2888,56.7234,57.2742,52.8222,55.6667,54.3584,56.8678,55.035,56.4169,52.9721
FUE 18,57.3275,57.3272,57.3153,57.23,57.224,57.249,57.1089,57.2116,56.9644,56.7584,56.6384,55.5323,56.1469,56.4725,56.5117,51.9997,56.3738,56.1899,55.8621,54.3432,50.56,42.9659,54.5817,50.7838,47.094,54.9674,51.2199,54.3819,54.8678,50.7771,53.4309,52.2248,54.51,52.852,54.1085,50.9196
FUE 19,59.0108,59.0104,58.996,58.9228,58.9137,58.8828,58.6731,58.7879,58.6452,57.5489,58.3532,54.5664,58.1068,56.6481,57.2899,56.7244,57.6359,57.0645,54.8215,57.0956,56.163,52.4933,49.3916,56.0276,55.0617,56.6453,55.836,50.6671,55.7989,33.1387,47.069,41.5315,52.821,44.8481,52.5172,54.797
FUE 20,78.6732,78.6729,78.6622,78.6079,78.6011,78.5781,78.421,78.5073,78.3999,77.5475,78.1775,75.0221,77.9872,76.8135,77.3393,76.8767,77.6168,77.1562,75.2478,77.1816,76.407,73.1385,70.2014,76.2923,75.4589,76.8112,76.129,71.4223,76.0973,54.1085,67.946,62.478,73.4415,65.7636,73.1606,75.2262
FUE 21,81.9087,81.9083,81.897,81.8391,81.8319,81.8074,81.6404,81.7321,81.618,80.7183,81.3824,78.0983,81.1812,79.9507,80.5,80.0166,80.7911,80.3084,78.3303,80.3349,79.528,76.1731,73.1987,79.409,78.5476,79.9483,79.2398,74.4321,79.2069,57.0686,70.9278,65.4435,76.4816,68.7364,76.1956,78.3081
FUE 22,61.2258,61.2255,61.2166,61.1712,61.1656,61.1463,61.0143,61.0869,60.9965,60.2673,60.8083,58.0036,60.6461,59.6238,60.0862,59.6797,60.3274,59.9259,58.2111,59.9482,59.2619,56.242,53.4184,59.1591,58.4043,59.6217,59.0123,54.6009,58.9837,37.4432,51.2115,45.7951,56.5286,49.0575,56.263,58.1913
