,FBS,Bid
FUE 1,1,0.55795
FUE 2,1,0.13039
FUE 3,1,0.91647
FUE 4,1,0.73428
FUE 5,1,0.66298
FUE 6,1,0.20693
FUE 7,1,0.60462
FUE 8,1,0.79794
FUE 9,1,0.33905
FUE 10,1,0.55453
FUE 11,1,0.0068292
FUE 12,1,0.36879
FUE 13,1,0.062754
FUE 14,2,0.28577
FUE 15,2,0.23751
FUE 16,2,0.76585
FUE 17,2,0.41158
FUE 18,2,0.26882
FUE 19,2,0.18655
FUE 20,2,0.31135
FUE 21,2,0.72761
FUE 22,2,0.91662
FUE 23,2,0.8139
FUE 24,2,0.33856
FUE 25,2,0.68552
FUE 26,2,0.97164
FUE 27,3,0.74689
FUE 28,3,0.74578
FUE 29,3,0.56968
FUE 30,3,0.2731
FUE 31,3,0.41427
FUE 32,3,0.032855
FUE 33,3,0.011651
FUE 34,3,0.75618
FUE 35,3,0.55183
FUE 36,3,0.55116
FUE 37,3,0.64895
FUE 38,3,0.56301
FUE 39,3,0.78525
FUE 40,4,0.021359
FUE 41,4,0.72694
FUE 42,4,0.55772
FUE 43,4,0.41614
FUE 44,4,0.24165
FUE 45,4,0.99055
FUE 46,4,0.36373
FUE 47,4,0.30051
FUE 48,4,0.0019691
FUE 49,4,0.6006
FUE 50,4,0.082903
FUE 51,4,0.028513
FUE 52,4,0.79836
FUE 53,5,0.20528
FUE 54,5,0.3135
FUE 55,5,0.43304
FUE 56,5,0.032611
FUE 57,5,0.20409
FUE 58,5,0.29353
FUE 59,5,0.99573
FUE 60,5,0.83257
FUE 61,5,0.4889
FUE 62,5,0.9974
FUE 63,5,0.15537
FUE 64,5,0.39441
FUE 65,5,0.98307
FUE 66,6,0.99401
FUE 67,6,0.26903
FUE 68,6,0.9213
FUE 69,6,0.042337
FUE 70,6,0.48341
FUE 71,6,0.58966
FUE 72,6,0.03334
FUE 73,6,0.93293
FUE 74,6,0.81242
FUE 75,6,0.10147
FUE 76,6,0.29276
FUE 77,6,0.074126
FUE 78,6,0.79099
