,FBS,Bid
FUE 1,1,0.21628
FUE 2,1,0.4939
FUE 3,1,0.71642
FUE 4,1,0.4364
FUE 5,1,0.90941
FUE 6,1,0.45309
FUE 7,1,0.42872
FUE 8,1,0.49732
FUE 9,1,0.47298
FUE 10,2,0.64925
FUE 11,2,0.47369
FUE 12,2,0.50021
FUE 13,2,0.6174
FUE 14,2,0.73527
FUE 15,2,0.47472
FUE 16,2,0.79107
FUE 17,2,0.52202
FUE 18,2,0.99221
FUE 19,3,0.65341
FUE 20,3,0.53547
FUE 21,3,0.77494
FUE 22,3,0.40343
FUE 23,3,0.027977
FUE 24,3,0.85918
FUE 25,3,0.87213
FUE 26,3,0.93045
FUE 27,3,0.60253
FUE 28,4,0.20101
FUE 29,4,0.26167
FUE 30,4,0.10548
FUE 31,4,0.093313
FUE 32,4,0.71657
FUE 33,4,0.22701
FUE 34,4,0.79189
FUE 35,4,0.31605
FUE 36,4,0.82839
FUE 37,5,0.87078
FUE 38,5,0.64894
FUE 39,5,0.89278
FUE 40,5,0.6113
FUE 41,5,0.062391
FUE 42,5,0.72636
FUE 43,5,0.79495
FUE 44,5,0.26002
FUE 45,5,0.41319
FUE 46,6,0.93986
FUE 47,6,0.35791
FUE 48,6,0.063738
FUE 49,6,0.77271
FUE 50,6,0.18582
FUE 51,6,0.91153
FUE 52,6,0.52056
FUE 53,6,0.72085
FUE 54,6,0.91286
