,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,65.6571,65.6551,65.6518,65.6498,65.6393,65.5591,65.5729,65.3788,65.2458,65.0369,65.1471,63.1993,63.6901,63.7774,65.0379,58.7326,62.6485,62.0816,63.9714,63.3589,62.674,63.9932,57.4843,62.9491,64.0551,51.7304,63.3444,59.6609,57.0075,61.6015,62.8738,60.0574,49.9107,58.2656,39.2275,59.3
FUE 2,59.9692,59.9671,59.9637,59.9616,59.9508,59.8682,59.8824,59.6826,59.546,59.3315,59.4446,57.455,57.9546,58.0436,59.3325,52.9413,56.8955,56.3206,58.2414,57.6173,56.9213,58.2636,51.6865,57.2007,58.3268,45.9183,57.6026,53.8758,51.2077,55.8346,57.1241,54.2754,44.0969,52.4717,33.4105,53.5123
FUE 3,64.3736,64.3715,64.3681,64.366,64.3551,64.2717,64.286,64.0843,63.9465,63.7301,63.8442,61.8406,62.343,62.4327,63.7311,57.3113,61.2781,60.7006,62.6317,62.0038,61.3041,62.6541,56.0544,61.5849,62.7177,50.2816,61.989,58.2479,55.575,60.2127,61.5079,58.6485,48.4596,56.8408,37.7722,57.8835
FUE 4,66.7525,66.7501,66.7464,66.744,66.7319,66.6395,66.6554,66.4325,66.2807,66.0435,66.1685,64.0129,64.5467,64.6423,66.0446,59.3217,63.4196,62.8145,64.8552,64.1859,63.4468,64.8792,58.0431,63.7426,64.9474,52.2231,64.1702,60.2791,57.5569,62.306,63.6615,60.6901,50.3953,58.8423,39.6978,59.9061
FUE 5,78.3123,78.3102,78.3069,78.3049,78.2944,78.2143,78.2281,78.034,77.9012,77.6924,77.8026,75.8557,76.3463,76.4336,77.6934,71.3901,75.3051,74.7383,76.6274,76.0152,75.3305,76.6492,70.1419,75.6056,76.7111,64.3884,76.0008,72.3183,69.6652,74.2584,75.5303,72.7147,62.5687,70.9231,51.8855,71.9574
FUE 6,79.062,79.06,79.0568,79.0549,79.0447,78.9668,78.9802,78.7912,78.6618,78.4581,78.5656,76.6575,77.1398,77.2256,78.4591,72.2364,76.1152,75.5558,77.4159,76.8145,76.1402,77.4373,70.9944,76.4113,77.4979,65.2546,76.8003,73.1586,70.5196,75.0814,76.3371,73.5521,63.4367,71.772,52.7565,72.8002
FUE 7,68.2011,68.1991,68.1958,68.1938,68.1833,68.1034,68.1171,67.9235,67.7909,67.5825,67.6924,65.7485,66.2384,66.3256,67.5834,61.2861,65.1985,64.6322,66.5192,65.9078,65.2239,66.5409,60.0384,65.4986,66.6027,54.2858,65.8933,62.2138,59.5618,64.1527,65.4234,62.61,52.4663,60.8193,41.7833,61.8531
FUE 8,72.5697,72.5675,72.564,72.5618,72.5505,72.4642,72.479,72.2704,72.1279,71.9046,72.0223,69.9679,70.4809,70.5726,71.9057,65.3832,69.395,68.8081,70.7763,70.1344,69.4214,70.7992,64.1187,69.7072,70.8644,58.3294,70.1193,66.327,63.6369,68.3131,69.6289,66.7312,56.5054,64.9096,45.8144,65.9596
FUE 9,81.3825,81.3804,81.3769,81.3748,81.3638,81.2798,81.2942,81.0909,80.952,80.734,80.849,78.8337,79.3386,79.4287,80.735,74.2916,78.2688,77.6891,79.6288,78.9977,78.2948,79.6513,73.0329,78.5768,79.7153,67.2562,78.9828,75.2298,72.5529,77.1995,78.4996,75.6313,65.4337,73.8203,54.7455,74.8648
FUE 10,67.1107,67.1084,67.1047,67.1036,67.0856,67.035,66.9745,66.5629,66.1731,66.6165,66.3711,66.0703,63.135,62.8803,66.0702,63.8804,65.682,57.3337,65.6616,59.9112,57.2518,63.2102,64.2725,65.458,64.8862,57.3912,60.9756,48.3901,63.8432,64.5386,63.8544,49.8094,61.4057,63.3157,59.3322,48.633
FUE 11,66.7428,66.7408,66.7373,66.7364,66.7201,66.6741,66.6189,66.2425,65.8833,66.2917,66.0661,65.7881,63.0128,62.7678,65.788,63.7268,65.4272,57.3377,65.4083,59.8784,57.2566,63.085,64.1001,65.2181,64.681,57.3946,60.92,48.4341,63.6912,64.3525,63.7019,49.8512,61.3393,63.1863,59.3096,48.6768
FUE 12,65.2472,65.2451,65.2415,65.2405,65.2234,65.175,65.1172,64.723,64.3483,64.7744,64.5388,64.2492,61.392,61.1419,64.2491,62.1221,63.8744,55.6511,63.8547,58.2111,55.5696,61.4657,62.5051,63.6577,63.1029,55.7083,59.2646,46.7265,62.0858,62.7646,62.0967,48.1448,59.6895,61.5692,57.637,46.9693
FUE 13,71.2916,71.2897,71.2866,71.2858,71.271,71.2293,71.1793,70.8361,70.5064,70.8811,70.6745,70.4186,67.8047,67.5698,70.4185,68.4859,70.0846,62.2658,70.0669,64.7658,62.1856,67.8738,68.84,69.89,69.3877,62.322,65.7828,53.4071,68.4522,69.0785,68.4623,54.8216,66.1903,67.9708,64.2083,53.6494
FUE 14,56.5231,56.5216,56.519,56.5183,56.5061,56.4714,56.4298,56.1421,55.8622,56.18,56.0053,55.7872,53.4658,53.2501,55.7871,54.0852,55.4997,48.1992,55.4845,50.6153,48.1211,53.529,54.4035,55.3309,54.8905,48.254,51.5824,39.4364,54.0547,54.6164,54.0638,40.8454,51.9666,53.6175,50.0807,39.6779
FUE 15,55.0364,55.0346,55.0316,55.0307,55.0163,54.9756,54.9267,54.5912,54.2683,54.6353,54.433,54.1822,51.6068,51.3743,54.1822,52.2801,53.8545,46.1017,53.8372,48.5915,46.0218,51.6752,52.6295,53.6634,53.1693,46.1577,49.6023,37.2546,52.2468,52.8647,52.2568,38.6684,50.007,51.771,48.0368,37.4967
FUE 16,58.4263,58.4247,58.422,58.4212,58.4082,58.3716,58.3276,58.0242,57.73,58.0641,57.8803,57.6514,55.2437,55.0222,57.6513,55.8816,57.3504,49.8931,57.3345,52.3354,49.8143,55.3087,56.2106,57.1741,56.7156,49.9483,53.318,41.0998,55.8502,56.4311,55.8596,42.5105,53.7094,55.3997,51.7937,41.3415
FUE 17,63.4075,63.4056,63.4022,63.4013,63.3855,63.341,63.2877,62.9228,62.5738,62.9706,62.7515,62.4811,59.7607,59.5191,62.481,60.4636,62.1295,54.1309,62.111,56.6581,54.0501,59.8319,60.8304,61.9253,61.4001,54.1875,57.6916,45.242,60.4287,61.0782,60.4392,46.6582,58.1069,59.9317,56.0931,45.4845
FUE 18,62.3245,62.3227,62.3196,62.3188,62.304,62.2625,62.2128,61.8711,61.5427,61.9159,61.7101,61.4552,58.8488,58.6143,61.4552,59.5285,61.1224,53.3164,61.1049,55.8144,53.2363,58.9178,59.8816,60.9285,60.4278,53.3725,56.8302,44.4599,59.4948,60.1195,59.5049,45.8743,57.2372,59.0145,55.2574,44.7022
FUE 19,94.3421,94.3399,94.3357,94.3355,94.3185,94.2763,94.155,93.4049,93.285,93.7579,92.7941,93.7589,92.5683,92.2838,91.8726,93.1275,93.2359,89.7756,92.2928,83.1054,85.5623,82.7817,92.8355,92.6722,89.2407,91.2837,76.8588,87.1468,92.3483,91.6733,88.2267,76.0334,91.1786,91.2731,90.6943,76.234
FUE 20,56.918,56.9149,56.9093,56.9091,56.8861,56.8296,56.6679,55.6983,55.5476,56.1485,54.9411,56.1498,54.6672,54.3264,53.841,55.3512,55.4862,51.4694,54.3371,44.4751,46.9977,44.1453,54.9916,54.7928,50.8851,53.1592,38.1637,48.6502,54.4032,53.6087,49.7938,37.3348,53.0391,53.1471,52.4903,37.5362
FUE 21,55.5855,55.5833,55.5792,55.5791,55.5625,55.5214,55.4033,54.6708,54.5535,55.0159,54.0725,55.0169,53.8508,53.5713,53.1666,54.3993,54.5055,51.0952,53.5801,44.4575,46.9076,44.1344,54.113,53.9528,50.5651,52.5862,38.2178,48.4852,53.6346,52.9704,49.5587,37.3927,52.4825,52.5757,52.0042,37.5933
FUE 22,55.2352,55.2321,55.2261,55.2259,55.2017,55.1421,54.9718,53.9574,53.8007,54.4271,53.1719,54.4285,52.8889,52.5376,52.0386,53.5967,53.7369,49.6192,52.5486,42.5727,45.1056,42.242,53.2241,53.0187,49.0266,51.3403,36.2514,46.7687,52.6167,51.8004,47.9226,35.422,51.2175,51.3279,50.6575,35.6236
FUE 23,62.8247,62.8228,62.8193,62.8191,62.8047,62.7689,62.6658,62.0187,61.9139,62.3251,61.4811,62.326,61.2801,61.0253,60.654,61.7756,61.8709,58.7146,61.0334,52.2521,54.6649,51.9326,61.5178,61.3727,58.2098,60.1167,46.0503,56.2048,61.0832,60.4729,57.244,45.2273,60.0201,60.107,59.5728,45.4274
FUE 24,97.3351,97.3328,97.3286,97.3285,97.3114,97.2691,97.1476,96.3961,96.2761,96.7497,95.7844,96.7507,95.5583,95.2734,94.8617,96.1182,96.2269,92.7628,95.2825,86.0902,88.5476,85.7664,95.8258,95.6623,92.2276,94.2722,79.8431,90.1326,95.338,94.6622,91.213,79.0176,94.167,94.2616,93.6823,79.2183
FUE 25,54.4811,54.4792,54.4757,54.4755,54.4611,54.4255,54.3227,53.6779,53.5735,53.9833,53.142,53.9842,52.9416,52.6875,52.3171,53.4356,53.5306,50.3813,52.6955,43.9239,46.3356,43.6046,53.1786,53.0339,49.8772,51.7809,37.7233,47.8744,52.7452,52.1364,48.9126,36.9003,51.6846,51.7712,51.2382,37.1004
FUE 26,61.2456,61.2431,61.2385,61.2383,61.2194,61.1728,61.0388,60.2187,60.0889,60.603,59.56,60.6041,59.3181,59.0148,58.5784,59.9186,60.0358,56.3858,59.0243,49.5977,52.079,49.2717,59.6043,59.4293,55.8333,57.9576,43.3269,53.6884,59.0834,58.3678,54.7915,42.5002,57.8473,57.9465,57.3406,42.7011
FUE 27,58.3976,58.3946,58.3891,58.3889,58.3664,58.311,58.1524,57.1991,57.0507,57.6422,56.4525,57.6434,56.1819,55.845,55.3647,56.8571,56.9902,53.0112,55.8556,46.037,48.5557,45.7075,56.5023,56.3061,52.4301,54.6892,39.7295,50.204,55.921,55.1346,51.3436,38.9008,54.57,54.6772,54.0255,39.1022
FUE 28,68.0575,68.0551,68.0505,68.0502,68.0397,67.9759,67.8993,67.3866,67.555,66.8592,65.1477,67.4562,67.3299,67.2533,64.3852,67.2107,66.3838,66.4749,62.4831,64.5567,65.3967,60.7139,66.498,64.7078,53.1456,66.3755,61.3158,65.5337,65.7073,62.7168,47.4293,62.3579,64.8854,63.4919,65.046,61.8817
FUE 29,54.319,54.317,54.3132,54.313,54.3043,54.2515,54.1879,53.7573,53.8996,53.3063,51.7937,53.8162,53.7092,53.6441,51.0996,53.6078,52.8933,52.9729,49.3267,51.2566,52.0179,47.6381,52.993,51.3946,40.2054,52.886,48.2161,52.1407,52.2957,49.5472,34.5106,49.2083,51.5561,50.2735,51.7017,48.7563
FUE 30,59.9569,59.9541,59.9488,59.9484,59.9363,59.8627,59.7746,59.1905,59.3813,58.599,56.7298,59.2692,59.1265,59.0402,55.916,58.9923,58.0728,58.1731,53.9205,56.0982,56.9977,52.0955,58.1986,56.2591,44.4372,58.0637,52.7139,57.1457,57.3337,54.1636,38.7071,53.7906,56.4487,54.9735,56.6206,53.2975
FUE 31,54.3236,54.3199,54.3126,54.3121,54.2957,54.1964,54.0783,53.3139,53.5602,52.5691,50.3528,53.4151,53.232,53.1222,49.4344,53.0614,51.9265,52.0478,47.2579,49.6381,50.6604,45.3298,52.0787,49.8189,37.5128,51.9156,45.9781,50.8315,51.0503,47.5185,31.7592,47.119,50.0331,48.3951,50.2283,46.5945
FUE 32,70.962,70.9597,70.9553,70.955,70.9449,70.8835,70.8097,70.3147,70.4776,69.8037,68.1334,70.382,70.2599,70.1858,67.3848,70.1445,69.3414,69.4301,65.5084,67.5534,68.3774,63.755,69.4525,67.7018,56.2126,69.3333,64.3522,68.5115,68.6812,65.7395,50.5003,65.3845,67.8762,66.505,68.0337,64.9131
FUE 33,64.2622,64.2598,64.2553,64.255,64.2447,64.1822,64.1072,63.6042,63.7696,63.0858,61.3969,63.6726,63.5486,63.4734,60.642,63.4315,62.6176,62.7074,58.7539,60.8119,61.6432,56.9933,62.7301,60.9616,49.4391,62.6095,57.5927,61.7786,61.9501,58.9862,43.725,58.6295,61.1374,59.7561,61.2963,58.1559
FUE 34,54.2697,54.2675,54.2631,54.2628,54.253,54.1931,54.1211,53.6373,53.7966,53.1365,51.4927,53.7031,53.5836,53.511,50.753,53.4706,52.6825,52.7697,48.8934,50.9197,51.7334,47.1503,52.7918,51.0664,39.6251,52.6746,47.7445,51.8656,52.0329,49.1228,33.9155,48.7704,51.2387,49.882,51.3943,48.3021
FUE 35,65.9064,65.9036,65.8982,65.8979,65.8857,65.8116,65.7229,65.1353,65.3272,64.5407,62.664,65.2145,65.0709,64.9842,61.8479,64.936,64.012,64.1129,59.8482,62.0306,62.9329,58.0208,64.1384,62.1919,50.3585,64.0029,58.6398,63.0813,63.27,60.0917,44.6278,59.7181,62.3821,60.9032,62.5545,59.2243
FUE 36,60.9997,60.9975,60.9932,60.993,60.9834,60.9252,60.8552,60.3838,60.5392,59.8946,58.2808,60.4481,60.3315,60.2607,57.5514,60.2212,59.4501,59.5355,55.7111,57.716,58.5178,53.98,59.5572,57.8607,46.4748,59.4423,54.5706,58.6479,58.8124,55.9386,40.7684,55.5891,58.0305,56.6904,58.1839,55.1244
FUE 37,60.5712,60.5691,60.5654,60.5639,60.559,60.465,60.4858,60.2873,60.3283,58.4629,59.2477,59.542,60.0929,60.0727,59.2628,59.5418,56.1633,59.6468,49.7557,59.2243,59.3506,58.4695,57.6086,50.2748,54.5628,58.9233,58.4193,59.0581,55.4694,42.3421,47.6599,57.8329,55.0403,48.8703,56.3093,57.44
FUE 38,54.8084,54.8045,54.7976,54.795,54.786,54.6156,54.653,54.3014,54.373,51.4936,52.6256,53.0762,53.9683,53.9343,52.6485,53.0758,48.5509,53.2407,41.5287,52.5905,52.7814,51.5027,50.3482,42.0694,46.6943,52.1467,51.4331,52.3437,47.7324,33.9781,39.3683,50.6416,47.2371,40.612,48.7263,50.1305
