,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,54.6301,54.6283,54.6267,54.6263,54.6245,54.5626,54.3684,54.1299,52.6445,53.8829,52.3115,52.4952,53.3883,48.3067,53.36,47.9403,51.3509,51.9269,52.4612,49.8934,47.7272,51.8701,48.8438,50.7474,42.62,51.4713,43.7884,51.7304,45.3573,46.939,50.392,45.3852,48.8672,37.9993,50.0669,44.2926
FUE 2,56.9259,56.9241,56.9227,56.9222,56.9206,56.8624,56.6794,56.4541,55.0366,56.2199,54.7161,54.8931,55.7492,50.8064,55.7221,50.4452,53.7866,54.3447,54.8603,52.3652,50.2349,54.2898,51.3351,53.1995,45.1663,53.9034,46.3293,54.1546,47.8885,49.4559,52.8527,47.9161,51.3581,40.557,52.535,46.8308
FUE 3,57.308,57.3069,57.306,57.3058,57.3048,57.2698,57.1584,57.0188,56.0796,56.8709,55.8533,55.9789,56.5647,52.7524,56.5467,52.4401,55.1702,55.585,55.9557,54.056,52.2566,55.5449,53.203,54.7196,47.5792,55.2582,48.6858,55.4453,50.1431,51.5678,54.4469,50.1686,53.2224,43.0926,54.1931,49.1582
FUE 4,79.4128,79.4115,79.4104,79.41,79.4087,79.3639,79.2218,79.0451,77.8913,78.8595,77.6212,77.7707,78.4801,74.1231,78.4581,73.7855,76.821,77.3044,77.7431,75.5561,73.5882,77.2572,74.6137,76.3041,68.7035,76.9229,69.8405,77.1407,71.3523,72.8524,75.995,71.379,74.635,64.1501,75.7094,70.3285
FUE 5,63.6792,63.678,63.677,63.6767,63.6755,63.6355,63.5086,63.35,62.2996,63.1828,62.0503,62.1884,62.8388,58.7356,62.8187,58.4094,61.3051,61.7564,62.1629,60.1098,58.2182,61.7125,59.2081,60.819,53.4253,61.4005,54.549,61.6039,56.0368,57.5034,60.5267,56.0629,59.2286,48.9009,60.2557,55.0301
FUE 6,57.8683,57.8669,57.8657,57.8654,57.864,57.8165,57.6663,57.4799,56.2719,57.2845,55.9911,56.1464,56.8864,52.4021,56.8634,52.0592,55.1631,55.6626,56.1177,53.8636,51.8588,55.6138,52.9014,54.6308,46.9311,55.2682,48.0743,55.4932,49.5972,51.113,54.3134,49.6241,52.9231,42.3643,54.0206,48.5655
FUE 7,128.0401,128.0389,128.0378,128.0375,128.0362,127.9936,127.8584,127.6899,126.5826,127.5126,126.3217,126.4662,127.1491,122.9043,127.128,122.5717,125.546,126.0151,126.4395,124.3117,122.377,125.9694,123.3871,125.0426,117.5319,125.645,118.6632,125.8564,120.1647,121.6504,124.7409,120.1911,123.408,112.9909,124.4618,119.1483
FUE 8,81.5831,81.5818,81.5806,81.5803,81.579,81.5346,81.3937,81.2184,80.0726,81.0342,79.804,79.9527,80.6575,76.3196,80.6357,75.9828,79.008,79.4889,79.9252,77.7482,75.7859,79.442,76.8088,78.4934,70.9079,79.1094,72.0439,79.3261,73.554,75.0517,78.1855,73.5806,76.8301,66.3565,77.9011,72.5315
FUE 9,60.2649,60.2633,60.262,60.2616,60.26,60.2059,60.0355,59.825,58.4858,59.6055,58.1798,58.3489,59.162,54.3847,59.1364,54.0299,57.2872,57.8241,58.3176,55.9094,53.823,57.7714,54.9032,56.7198,48.8029,57.3998,49.9591,57.6415,51.5059,53.0556,56.3835,51.5333,54.9257,44.208,56.0746,50.4571
FUE 10,59.4906,59.4891,59.4877,59.4874,59.4858,59.4336,59.2689,59.0651,57.7621,58.8523,57.463,57.6283,58.4214,53.723,58.3965,53.3712,56.5878,57.1146,57.5977,55.2309,53.1661,57.063,54.2364,56.0298,48.1699,56.6984,49.3228,56.9357,50.8634,52.4043,55.6986,50.8907,54.2587,43.5823,55.394,49.8191
FUE 11,58.6407,58.6398,58.6389,58.6387,58.6377,58.6046,58.499,58.3665,57.4697,58.2259,57.2523,57.373,57.934,54.2379,57.9168,53.9313,56.5937,56.9941,57.3507,55.5122,53.7511,56.9554,54.6793,56.1573,49.1234,56.6787,50.2225,56.8594,51.6665,53.0733,55.8926,51.6918,54.6983,44.6535,55.6457,50.691
FUE 12,92.8684,92.8671,92.8661,92.8658,92.8646,92.8227,92.6901,92.5248,91.4352,92.3506,91.178,91.3205,91.9932,87.7923,91.9724,87.4616,90.4117,90.8753,91.2941,89.1894,87.268,90.8301,88.2719,89.9137,82.4387,90.5096,83.5677,90.7185,85.065,86.5449,89.6149,85.0914,88.2926,77.9028,89.3382,84.0516
