,FBS,Bid
FUE 1,1,0.33588
FUE 2,1,0.18151
FUE 3,1,0.31338
FUE 4,1,0.99416
FUE 5,1,0.082188
FUE 6,1,0.064788
FUE 7,1,0.8328
FUE 8,1,0.57944
FUE 9,1,0.67069
FUE 10,1,0.01416
FUE 11,1,0.94278
FUE 12,1,0.1129
FUE 13,1,0.34134
FUE 14,1,0.10457
FUE 15,1,0.51744
FUE 16,2,0.73323
FUE 17,2,0.23756
FUE 18,2,0.41244
FUE 19,2,0.27283
FUE 20,2,0.13484
FUE 21,2,0.59772
FUE 22,2,0.87716
FUE 23,2,0.73931
FUE 24,2,0.30951
FUE 25,2,0.10411
FUE 26,2,0.019814
FUE 27,2,0.52127
FUE 28,2,0.016678
FUE 29,2,0.72119
FUE 30,2,0.068082
FUE 31,3,0.35583
FUE 32,3,0.19511
FUE 33,3,0.9427
FUE 34,3,0.67203
FUE 35,3,0.23211
FUE 36,3,0.35882
FUE 37,3,0.94212
FUE 38,3,0.75524
FUE 39,3,0.96593
FUE 40,3,0.44461
FUE 41,3,0.60233
FUE 42,3,0.50643
FUE 43,3,0.22397
FUE 44,3,0.69204
FUE 45,3,0.65977
FUE 46,4,0.2613
FUE 47,4,0.86219
FUE 48,4,0.2478
FUE 49,4,0.28311
FUE 50,4,0.27686
FUE 51,4,0.0024273
FUE 52,4,0.43974
FUE 53,4,0.27533
FUE 54,4,0.44229
FUE 55,4,0.98369
FUE 56,4,0.037157
FUE 57,4,0.85299
FUE 58,4,0.0065362
FUE 59,4,0.62632
FUE 60,4,0.73558
FUE 61,5,0.65023
FUE 62,5,0.97805
FUE 63,5,0.14189
FUE 64,5,0.90269
FUE 65,5,0.4164
FUE 66,5,0.12699
FUE 67,5,0.68045
FUE 68,5,0.31381
FUE 69,5,0.73231
FUE 70,5,0.86008
FUE 71,5,0.96556
FUE 72,5,0.91094
FUE 73,5,0.16046
FUE 74,5,0.40393
FUE 75,5,0.36417
FUE 76,6,0.085452
FUE 77,6,0.091399
FUE 78,6,0.74973
FUE 79,6,0.48216
FUE 80,6,0.93069
FUE 81,6,0.54211
FUE 82,6,0.56826
FUE 83,6,0.16026
FUE 84,6,0.77631
FUE 85,6,0.54499
FUE 86,6,0.783
FUE 87,6,0.75463
FUE 88,6,0.77193
FUE 89,6,0.20618
FUE 90,6,0.54
