,FBS,Bid
FUE 1,1,0.062204
FUE 2,1,0.92526
FUE 3,1,0.64267
FUE 4,1,0.79269
FUE 5,1,0.55421
FUE 6,1,0.37962
FUE 7,1,0.84898
FUE 8,1,0.96869
FUE 9,1,0.077968
FUE 10,2,0.66965
FUE 11,2,0.43211
FUE 12,2,0.62104
FUE 13,2,0.58628
FUE 14,2,0.14406
FUE 15,2,0.73122
FUE 16,2,0.37891
FUE 17,2,0.32517
FUE 18,2,0.018041
FUE 19,3,0.59911
FUE 20,3,0.33457
FUE 21,3,0.24562
FUE 22,3,0.85759
FUE 23,3,0.73136
FUE 24,3,0.38031
FUE 25,3,0.46254
FUE 26,3,0.12748
FUE 27,3,0.61045
FUE 28,4,0.61743
FUE 29,4,0.535
FUE 30,4,0.94488
FUE 31,4,0.49647
FUE 32,4,0.74026
FUE 33,4,0.74489
FUE 34,4,0.99894
FUE 35,4,0.48651
FUE 36,4,0.4006
FUE 37,5,0.11277
FUE 38,5,0.053821
FUE 39,5,0.35739
FUE 40,5,0.63018
FUE 41,5,0.54344
FUE 42,5,0.076544
FUE 43,5,0.94649
FUE 44,5,0.0092609
FUE 45,5,0.63632
FUE 46,6,0.93475
FUE 47,6,0.51117
FUE 48,6,0.77067
FUE 49,6,0.5483
FUE 50,6,0.23438
FUE 51,6,0.36749
FUE 52,6,0.40166
FUE 53,6,0.76956
FUE 54,6,0.20775
