,FBS,Bid
FUE 1,1,0.39543
FUE 2,1,0.40258
FUE 3,1,0.64216
FUE 4,1,0.49696
FUE 5,1,0.34909
FUE 6,1,0.20593
FUE 7,1,0.40571
FUE 8,1,0.55513
FUE 9,1,0.067187
FUE 10,1,0.6324
FUE 11,1,0.2719
FUE 12,1,0.36459
FUE 13,1,0.96512
FUE 14,1,0.41285
FUE 15,2,0.064739
FUE 16,2,0.34327
FUE 17,2,0.80276
FUE 18,2,0.23567
FUE 19,2,0.080429
FUE 20,2,0.70709
FUE 21,2,0.48766
FUE 22,2,0.92118
FUE 23,2,0.29459
FUE 24,2,0.81922
FUE 25,2,0.39787
FUE 26,2,0.29764
FUE 27,2,0.56399
FUE 28,2,0.52217
FUE 29,3,0.55729
FUE 30,3,0.22847
FUE 31,3,0.80557
FUE 32,3,0.95946
FUE 33,3,0.53154
FUE 34,3,0.43388
FUE 35,3,0.96167
FUE 36,3,0.83007
FUE 37,3,0.061135
FUE 38,3,0.4212
FUE 39,3,0.60188
FUE 40,3,0.87245
FUE 41,3,0.16718
FUE 42,3,0.043373
FUE 43,4,0.11719
FUE 44,4,0.93886
FUE 45,4,0.3084
FUE 46,4,0.12169
FUE 47,4,0.90694
FUE 48,4,0.69844
FUE 49,4,0.42647
FUE 50,4,0.9937
FUE 51,4,0.79777
FUE 52,4,0.68247
FUE 53,4,0.12166
FUE 54,4,0.7933
FUE 55,4,0.48017
FUE 56,4,0.18513
FUE 57,5,0.60499
FUE 58,5,0.72972
FUE 59,5,0.21907
FUE 60,5,0.59767
FUE 61,5,0.11167
FUE 62,5,0.85833
FUE 63,5,0.39421
FUE 64,5,0.66739
FUE 65,5,0.52785
FUE 66,5,0.97089
FUE 67,5,0.58277
FUE 68,5,0.069877
FUE 69,5,0.019215
FUE 70,5,0.54213
FUE 71,6,0.39249
FUE 72,6,0.94513
FUE 73,6,0.21245
FUE 74,6,0.83956
FUE 75,6,0.19641
FUE 76,6,0.54829
FUE 77,6,0.86804
FUE 78,6,0.68729
FUE 79,6,0.56305
FUE 80,6,0.046308
FUE 81,6,0.23778
FUE 82,6,0.64177
FUE 83,6,0.32592
FUE 84,6,0.10561
