,FBS,Bid
FUE 1,1,0.89311
FUE 2,1,0.7795
FUE 3,1,0.91333
FUE 4,1,0.3121
FUE 5,1,0.0097718
FUE 6,1,0.97849
FUE 7,1,0.37903
FUE 8,1,0.92197
FUE 9,1,0.95362
FUE 10,1,0.69409
FUE 11,1,0.38562
FUE 12,2,0.31335
FUE 13,2,0.80461
FUE 14,2,0.17892
FUE 15,2,0.72177
FUE 16,2,0.69731
FUE 17,2,0.31914
FUE 18,2,0.20615
FUE 19,2,0.033085
FUE 20,2,0.39188
FUE 21,2,0.033772
FUE 22,2,0.69078
FUE 23,3,0.090556
FUE 24,3,0.11139
FUE 25,3,0.057716
FUE 26,3,0.096491
FUE 27,3,0.62439
FUE 28,3,0.17394
FUE 29,3,0.52409
FUE 30,3,0.79414
FUE 31,3,0.32208
FUE 32,3,0.34259
FUE 33,3,0.0092255
FUE 34,4,0.19794
FUE 35,4,0.92001
FUE 36,4,0.33298
FUE 37,4,0.14946
FUE 38,4,0.33604
FUE 39,4,0.93236
FUE 40,4,0.41504
FUE 41,4,0.24195
FUE 42,4,0.77016
FUE 43,4,0.16244
FUE 44,4,0.7627
FUE 45,5,0.55813
FUE 46,5,0.7415
FUE 47,5,0.27235
FUE 48,5,0.82441
FUE 49,5,0.72438
FUE 50,5,0.2567
FUE 51,5,0.21013
FUE 52,5,0.22819
FUE 53,5,0.0013351
FUE 54,5,0.87408
FUE 55,5,0.8914
FUE 56,6,0.18162
FUE 57,6,0.41402
FUE 58,6,0.60682
FUE 59,6,0.54283
FUE 60,6,0.19669
FUE 61,6,0.29049
FUE 62,6,0.63904
FUE 63,6,0.62925
FUE 64,6,0.14358
FUE 65,6,0.7092
FUE 66,6,0.78419
