,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,77.5795,77.5394,77.4938,77.318,76.7422,77.1312,77.0278,77.0096,76.9361,76.499,75.2768,73.9583,72.9405,73.993,70.5826,73.7924,73.7741,58.9071,75.48,71.7469,75.4497,55.7545,75.0573,52.9453,74.885,69.6852,73.2469,67.6836,74.1923,71.8946,63.6959,65.4828,65.0993,65.9276,72.2545,68.3873
FUE 2,55.412,55.3698,55.3218,55.1371,54.5346,54.9413,54.833,54.8139,54.7371,54.2811,53.0157,51.6625,50.6245,51.6981,48.2347,51.493,51.4744,36.5184,53.2252,49.4126,53.1939,33.3642,52.7896,30.5543,52.6124,47.3291,50.9365,45.3143,51.902,49.5623,41.3132,43.1046,42.7199,43.5508,49.9274,46.022
FUE 3,119.864,119.8263,119.7834,119.6179,119.0733,119.4417,119.344,119.3267,119.2572,118.8421,117.6715,116.395,115.4021,116.4287,113.0841,116.2336,116.2158,101.4606,117.867,114.2314,117.8379,98.31,117.4599,95.5017,117.2935,112.197,115.7016,110.2122,116.6224,114.3765,106.2418,108.0228,107.6407,108.4657,114.73,110.9109
FUE 4,67.7377,67.6945,67.6455,67.4566,66.8421,67.2567,67.1462,67.1268,67.0484,66.584,65.2992,63.9309,62.884,63.9668,60.4805,63.7598,63.741,48.7467,65.5115,61.6642,65.4799,45.5919,65.0703,42.7817,64.8909,59.5713,63.1985,57.5509,64.1727,61.8148,53.544,55.3373,54.9522,55.7842,62.1821,58.2603
FUE 5,55.7023,55.6729,55.6395,55.5096,55.075,55.3702,55.2924,55.2786,55.2229,54.8872,53.9094,52.7983,51.9075,52.8283,49.759,52.655,52.6391,38.37,54.0757,50.8328,54.051,35.2286,53.7282,32.4244,53.5849,48.9175,52.1784,47.0073,52.9993,50.9673,43.1156,44.8697,44.4944,45.3041,51.2934,47.6834
FUE 6,59.0154,58.9702,58.9189,58.7217,58.0822,58.5132,58.3982,58.378,58.2965,57.8146,56.4907,55.0918,54.0274,55.1283,51.5966,54.9175,54.8984,39.8286,56.7087,52.7918,56.6761,36.6725,56.2559,33.8618,56.0722,50.6804,54.3466,48.649,55.3383,52.9441,44.6308,46.428,46.0419,46.8761,53.3158,49.3617
FUE 7,95.1749,95.1376,95.0951,94.9311,94.391,94.7564,94.6595,94.6424,94.5734,94.1615,92.9984,91.7281,90.7389,91.7617,88.4269,91.5674,91.5496,76.8114,93.1928,89.5716,93.1639,73.6611,92.7879,70.8529,92.6224,87.5414,91.0374,85.5591,91.9546,89.7164,81.5914,83.3715,82.9896,83.8141,90.0689,86.2571
FUE 8,68.6732,68.6368,68.5953,68.4349,67.9059,68.264,68.169,68.1523,68.0847,67.6807,66.5365,65.2817,64.3019,65.315,62.005,65.1226,65.1051,50.4097,66.7281,63.1432,66.6995,47.2601,66.3289,44.4522,66.1655,61.1235,64.5978,59.1477,65.5057,63.2871,55.1866,56.9644,56.5832,57.4064,63.6371,59.8437
FUE 9,62.0372,62.0062,61.9708,61.8338,61.3766,61.6869,61.605,61.5905,61.532,61.1798,60.1611,59.0138,58.1,59.0446,55.9126,58.8664,58.8501,44.4677,60.3337,57.0034,60.3081,41.324,59.9733,38.5188,59.825,55.0603,58.3774,53.1325,59.2207,57.1404,49.2219,50.9825,50.6056,51.419,57.4727,53.814
FUE 10,67.8247,67.7891,67.7485,67.5916,67.0731,67.4242,67.3311,67.3147,67.2485,66.852,65.7257,64.486,63.5153,64.5189,61.2332,64.3285,64.3112,49.6576,65.9146,62.365,65.8865,46.5088,65.5209,43.7013,65.3597,60.3556,63.8086,58.3861,64.7076,62.508,54.4316,56.2072,55.8265,56.6484,62.8556,59.0802
