,FBS,Bid
FUE 1,1,0.013651
FUE 2,1,0.48694
FUE 3,1,0.49483
FUE 4,1,0.089854
FUE 5,1,0.60904
FUE 6,1,0.1744
FUE 7,1,0.21154
FUE 8,1,0.56532
FUE 9,1,0.56566
FUE 10,1,0.82595
FUE 11,1,0.71952
FUE 12,1,0.46773
FUE 13,1,0.73618
FUE 14,1,0.84122
FUE 15,1,0.1574
FUE 16,2,0.31352
FUE 17,2,0.26904
FUE 18,2,0.97767
FUE 19,2,0.0035706
FUE 20,2,0.27575
FUE 21,2,0.91793
FUE 22,2,0.10456
FUE 23,2,0.96036
FUE 24,2,0.06734
FUE 25,2,0.15041
FUE 26,2,0.87001
FUE 27,2,0.52004
FUE 28,2,0.96885
FUE 29,2,0.93232
FUE 30,2,0.35504
FUE 31,3,0.97227
FUE 32,3,0.081491
FUE 33,3,0.51094
FUE 34,3,0.561
FUE 35,3,0.43156
FUE 36,3,0.22614
FUE 37,3,0.27459
FUE 38,3,0.019321
FUE 39,3,0.86358
FUE 40,3,0.82352
FUE 41,3,0.76264
FUE 42,3,0.077845
FUE 43,3,0.46475
FUE 44,3,0.50955
FUE 45,3,0.90506
FUE 46,4,0.44744
FUE 47,4,0.54544
FUE 48,4,0.050996
FUE 49,4,0.65424
FUE 50,4,0.38845
FUE 51,4,0.59838
FUE 52,4,0.11006
FUE 53,4,0.093956
FUE 54,4,0.28069
FUE 55,4,0.10859
FUE 56,4,0.56955
FUE 57,4,0.24111
FUE 58,4,0.39361
FUE 59,4,0.46954
FUE 60,4,0.10363
FUE 61,5,0.80256
FUE 62,5,0.35319
FUE 63,5,0.84422
FUE 64,5,0.11849
FUE 65,5,0.026936
FUE 66,5,0.8513
FUE 67,5,0.79445
FUE 68,5,0.5166
FUE 69,5,0.098143
FUE 70,5,0.85739
FUE 71,5,0.88652
FUE 72,5,0.86077
FUE 73,5,0.051471
FUE 74,5,0.54042
FUE 75,5,0.93704
FUE 76,6,0.98498
FUE 77,6,0.12703
FUE 78,6,0.36159
FUE 79,6,0.6356
FUE 80,6,0.15018
FUE 81,6,0.93271
FUE 82,6,0.70675
FUE 83,6,0.95611
FUE 84,6,0.12868
FUE 85,6,0.28191
FUE 86,6,0.037468
FUE 87,6,0.40758
FUE 88,6,0.040086
FUE 89,6,0.63259
FUE 90,6,0.0051032
