,FBS,Bid
FUE 1,1,0.48256
FUE 2,1,0.35188
FUE 3,1,0.35514
FUE 4,1,0.34628
FUE 5,1,0.10612
FUE 6,1,0.58627
FUE 7,1,0.39012
FUE 8,1,0.83344
FUE 9,1,0.64296
FUE 10,1,0.75767
FUE 11,1,0.90783
FUE 12,1,0.56566
FUE 13,2,0.6113
FUE 14,2,0.013749
FUE 15,2,0.2826
FUE 16,2,0.29311
FUE 17,2,0.067415
FUE 18,2,0.33739
FUE 19,2,0.24361
FUE 20,2,0.03858
FUE 21,2,0.55475
FUE 22,2,0.87698
FUE 23,2,0.61885
FUE 24,2,0.43565
FUE 25,3,0.36927
FUE 26,3,0.96071
FUE 27,3,0.55849
FUE 28,3,0.34721
FUE 29,3,0.47438
FUE 30,3,0.4723
FUE 31,3,0.21852
FUE 32,3,0.1646
FUE 33,3,0.53271
FUE 34,3,0.88864
FUE 35,3,0.34171
FUE 36,3,0.54186
FUE 37,4,0.69216
FUE 38,4,0.18202
FUE 39,4,0.91474
FUE 40,4,0.17797
FUE 41,4,0.73551
FUE 42,4,0.18429
FUE 43,4,0.029974
FUE 44,4,0.13451
FUE 45,4,0.12067
FUE 46,4,0.060119
FUE 47,4,0.96285
FUE 48,4,0.5506
FUE 49,5,0.25936
FUE 50,5,0.42465
FUE 51,5,0.41126
FUE 52,5,0.32405
FUE 53,5,0.075792
FUE 54,5,0.87387
FUE 55,5,0.81483
FUE 56,5,0.43913
FUE 57,5,0.026582
FUE 58,5,0.51378
FUE 59,5,0.22378
FUE 60,5,0.69019
FUE 61,6,0.57568
FUE 62,6,0.70755
FUE 63,6,0.54664
FUE 64,6,0.68589
FUE 65,6,0.63608
FUE 66,6,0.3227
FUE 67,6,0.71218
FUE 68,6,0.1389
FUE 69,6,0.61996
FUE 70,6,0.63871
FUE 71,6,0.11031
FUE 72,6,0.92618
