,FBS,Bid
FUE 1,1,0.54319
FUE 2,1,0.089224
FUE 3,1,0.38487
FUE 4,1,0.99854
FUE 5,1,0.93038
FUE 6,1,0.41048
FUE 7,1,0.42775
FUE 8,1,0.17669
FUE 9,1,0.3307
FUE 10,1,0.3178
FUE 11,1,0.31691
FUE 12,2,0.51823
FUE 13,2,0.80471
FUE 14,2,0.11032
FUE 15,2,0.50057
FUE 16,2,0.54663
FUE 17,2,0.12907
FUE 18,2,0.94501
FUE 19,2,0.039111
FUE 20,2,0.36382
FUE 21,2,0.54328
FUE 22,2,0.7482
FUE 23,3,0.15364
FUE 24,3,0.63185
FUE 25,3,0.51845
FUE 26,3,0.91733
FUE 27,3,0.51843
FUE 28,3,0.87902
FUE 29,3,0.039311
FUE 30,3,0.047445
FUE 31,3,0.19678
FUE 32,3,0.81481
FUE 33,3,0.70726
FUE 34,4,0.61887
FUE 35,4,0.70342
FUE 36,4,0.30105
FUE 37,4,0.44549
FUE 38,4,0.84533
FUE 39,4,0.36106
FUE 40,4,0.35342
FUE 41,4,0.18739
FUE 42,4,0.74762
FUE 43,4,0.89067
FUE 44,4,0.3302
FUE 45,5,0.87316
FUE 46,5,0.48546
FUE 47,5,0.78308
FUE 48,5,0.26253
FUE 49,5,0.083441
FUE 50,5,0.16366
FUE 51,5,0.96028
FUE 52,5,0.89195
FUE 53,5,0.59232
FUE 54,5,0.29434
FUE 55,5,0.57651
FUE 56,6,0.50397
FUE 57,6,0.20793
FUE 58,6,0.00021499
FUE 59,6,0.089369
FUE 60,6,0.92389
FUE 61,6,0.080539
FUE 62,6,0.46105
FUE 63,6,0.51199
FUE 64,6,0.93483
FUE 65,6,0.41302
FUE 66,6,0.92237
