,FBS,Bid
FUE 1,1,0.20751
FUE 2,1,0.60766
FUE 3,1,0.10153
FUE 4,1,0.23823
FUE 5,1,0.83693
FUE 6,1,0.91427
FUE 7,1,0.11461
FUE 8,1,0.17542
FUE 9,1,0.92754
FUE 10,2,0.88993
FUE 11,2,0.98372
FUE 12,2,0.69361
FUE 13,2,0.73114
FUE 14,2,0.93419
FUE 15,2,0.71762
FUE 16,2,0.4764
FUE 17,2,0.58934
FUE 18,2,0.71384
FUE 19,3,0.11135
FUE 20,3,0.81483
FUE 21,3,0.48232
FUE 22,3,0.68355
FUE 23,3,0.8935
FUE 24,3,0.69174
FUE 25,3,0.0096491
FUE 26,3,0.30258
FUE 27,3,0.54746
FUE 28,4,0.61827
FUE 29,4,0.53502
FUE 30,4,0.02137
FUE 31,4,0.53632
FUE 32,4,0.018578
FUE 33,4,0.82237
FUE 34,4,0.75125
FUE 35,4,0.47088
FUE 36,4,0.77028
FUE 37,5,0.57909
FUE 38,5,0.31939
FUE 39,5,0.36429
FUE 40,5,0.16727
FUE 41,5,0.3659
FUE 42,5,0.86132
FUE 43,5,0.044629
FUE 44,5,0.96203
FUE 45,5,0.017565
FUE 46,6,0.48786
FUE 47,6,0.38198
FUE 48,6,0.68656
FUE 49,6,0.55735
FUE 50,6,0.88846
FUE 51,6,0.56943
FUE 52,6,0.70714
FUE 53,6,0.50649
FUE 54,6,0.64764
