,FBS,Bid
FUE 1,1,0.22907
FUE 2,1,0.69816
FUE 3,1,0.30314
FUE 4,1,0.31818
FUE 5,1,0.43719
FUE 6,1,0.6394
FUE 7,1,0.28372
FUE 8,1,0.18569
FUE 9,1,0.61592
FUE 10,1,0.53215
FUE 11,1,0.52996
FUE 12,1,0.069989
FUE 13,1,0.178
FUE 14,1,0.050582
FUE 15,2,0.80012
FUE 16,2,0.14357
FUE 17,2,0.41197
FUE 18,2,0.54938
FUE 19,2,0.17399
FUE 20,2,0.6016
FUE 21,2,0.076809
FUE 22,2,0.88664
FUE 23,2,0.65111
FUE 24,2,0.52399
FUE 25,2,0.96708
FUE 26,2,0.21574
FUE 27,2,0.4584
FUE 28,2,0.51647
FUE 29,3,0.85729
FUE 30,3,0.54361
FUE 31,3,0.71068
FUE 32,3,0.28847
FUE 33,3,0.77745
FUE 34,3,0.4207
FUE 35,3,0.40129
FUE 36,3,0.082029
FUE 37,3,0.084185
FUE 38,3,0.78405
FUE 39,3,0.87478
FUE 40,3,0.27609
FUE 41,3,0.65129
FUE 42,3,0.33533
FUE 43,4,0.68452
FUE 44,4,0.61729
FUE 45,4,0.52081
FUE 46,4,0.82664
FUE 47,4,0.42443
FUE 48,4,0.34592
FUE 49,4,0.86568
FUE 50,4,0.33184
FUE 51,4,0.20959
FUE 52,4,0.98304
FUE 53,4,0.87895
FUE 54,4,0.66381
FUE 55,4,0.31038
FUE 56,4,0.52274
FUE 57,5,0.9235
FUE 58,5,0.27424
FUE 59,5,0.452
FUE 60,5,0.13006
FUE 61,5,0.58524
FUE 62,5,0.59745
FUE 63,5,0.15816
FUE 64,5,0.77281
FUE 65,5,0.00040513
FUE 66,5,0.49005
FUE 67,5,0.22181
FUE 68,5,0.36361
FUE 69,5,0.013285
FUE 70,5,0.89613
FUE 71,6,0.56501
FUE 72,6,0.042351
FUE 73,6,0.57226
FUE 74,6,0.42306
FUE 75,6,0.39832
FUE 76,6,0.92961
FUE 77,6,0.56623
FUE 78,6,0.34637
FUE 79,6,0.4533
FUE 80,6,0.98005
FUE 81,6,0.98222
FUE 82,6,0.10104
FUE 83,6,0.59385
FUE 84,6,0.14989
