,FBS,Bid
FUE 1,1,0.19718
FUE 2,1,0.23158
FUE 3,1,0.99398
FUE 4,1,0.27433
FUE 5,1,0.36949
FUE 6,1,0.67959
FUE 7,1,0.19256
FUE 8,1,0.081848
FUE 9,1,0.75911
FUE 10,1,0.65261
FUE 11,1,0.58001
FUE 12,1,0.72328
FUE 13,1,0.42274
FUE 14,1,0.10774
FUE 15,2,0.41173
FUE 16,2,0.66305
FUE 17,2,0.18588
FUE 18,2,0.69768
FUE 19,2,0.72244
FUE 20,2,0.11725
FUE 21,2,0.45757
FUE 22,2,0.58793
FUE 23,2,0.079234
FUE 24,2,0.69579
FUE 25,2,0.030478
FUE 26,2,0.43344
FUE 27,2,0.7341
FUE 28,2,0.89294
FUE 29,3,0.11495
FUE 30,3,0.84507
FUE 31,3,0.27862
FUE 32,3,0.073916
FUE 33,3,0.41944
FUE 34,3,0.14903
FUE 35,3,0.40824
FUE 36,3,0.85256
FUE 37,3,0.72429
FUE 38,3,0.30996
FUE 39,3,0.15017
FUE 40,3,0.089134
FUE 41,3,0.82461
FUE 42,3,0.3703
FUE 43,4,0.55272
FUE 44,4,0.18234
FUE 45,4,0.60828
FUE 46,4,0.39829
FUE 47,4,0.34131
FUE 48,4,0.84257
FUE 49,4,0.31351
FUE 50,4,0.21575
FUE 51,4,0.037348
FUE 52,4,0.038654
FUE 53,4,0.5932
FUE 54,4,0.75168
FUE 55,4,0.62101
FUE 56,4,0.20444
FUE 57,5,0.88568
FUE 58,5,0.63552
FUE 59,5,0.53355
FUE 60,5,0.55382
FUE 61,5,0.88721
FUE 62,5,0.70303
FUE 63,5,0.51537
FUE 64,5,0.91339
FUE 65,5,0.74404
FUE 66,5,0.62547
FUE 67,5,0.46079
FUE 68,5,0.45042
FUE 69,5,0.261
FUE 70,5,0.38521
FUE 71,6,0.40344
FUE 72,6,0.25824
FUE 73,6,0.25667
FUE 74,6,0.013619
FUE 75,6,0.57992
FUE 76,6,0.23718
FUE 77,6,0.98741
FUE 78,6,0.88381
FUE 79,6,0.3689
FUE 80,6,0.24753
FUE 81,6,0.10488
FUE 82,6,0.40381
FUE 83,6,0.41695
FUE 84,6,0.86591
