,FBS,Bid
FUE 1,1,0.74394
FUE 2,1,0.48349
FUE 3,1,0.29378
FUE 4,1,0.54837
FUE 5,1,0.12155
FUE 6,1,0.83357
FUE 7,1,0.26006
FUE 8,1,0.26685
FUE 9,1,0.69325
FUE 10,1,0.35296
FUE 11,1,0.16985
FUE 12,2,0.29657
FUE 13,2,0.33661
FUE 14,2,0.85875
FUE 15,2,0.46868
FUE 16,2,0.054515
FUE 17,2,0.45517
FUE 18,2,0.49006
FUE 19,2,0.35006
FUE 20,2,0.81269
FUE 21,2,0.40114
FUE 22,2,0.023196
FUE 23,3,0.80659
FUE 24,3,0.045936
FUE 25,3,0.11643
FUE 26,3,0.14709
FUE 27,3,0.1073
FUE 28,3,0.22849
FUE 29,3,0.3814
FUE 30,3,0.64948
FUE 31,3,0.10943
FUE 32,3,0.16518
FUE 33,3,0.076665
FUE 34,4,0.80974
FUE 35,4,0.43907
FUE 36,4,0.17655
FUE 37,4,0.64218
FUE 38,4,0.12331
FUE 39,4,0.78973
FUE 40,4,0.69264
FUE 41,4,0.77639
FUE 42,4,0.27825
FUE 43,4,0.38606
FUE 44,4,0.026432
FUE 45,5,0.48778
FUE 46,5,0.42375
FUE 47,5,0.56078
FUE 48,5,0.40815
FUE 49,5,0.58456
FUE 50,5,0.34312
FUE 51,5,0.41635
FUE 52,5,0.30233
FUE 53,5,0.91699
FUE 54,5,0.94578
FUE 55,5,0.87713
FUE 56,6,0.31488
FUE 57,6,0.94751
FUE 58,6,0.49576
FUE 59,6,0.31808
FUE 60,6,0.77546
FUE 61,6,0.74847
FUE 62,6,0.018076
FUE 63,6,0.82667
FUE 64,6,0.75374
FUE 65,6,0.29596
FUE 66,6,0.049169
