,FBS,Bid
FUE 1,1,0.41239
FUE 2,1,0.90437
FUE 3,1,0.41438
FUE 4,1,0.50874
FUE 5,1,0.65076
FUE 6,1,0.71342
FUE 7,1,0.39886
FUE 8,1,0.79841
FUE 9,1,0.23004
FUE 10,1,0.30669
FUE 11,1,0.29309
FUE 12,1,0.55709
FUE 13,1,0.82345
FUE 14,1,0.90966
FUE 15,2,0.96889
FUE 16,2,0.7583
FUE 17,2,0.092304
FUE 18,2,0.94688
FUE 19,2,0.096704
FUE 20,2,0.38911
FUE 21,2,0.73425
FUE 22,2,0.4729
FUE 23,2,0.5148
FUE 24,2,0.71445
FUE 25,2,0.73862
FUE 26,2,0.95922
FUE 27,2,0.70819
FUE 28,2,0.075397
FUE 29,3,0.95431
FUE 30,3,0.50219
FUE 31,3,0.04526
FUE 32,3,0.71579
FUE 33,3,0.34901
FUE 34,3,0.81053
FUE 35,3,0.7071
FUE 36,3,0.96853
FUE 37,3,0.15997
FUE 38,3,0.66942
FUE 39,3,0.55149
FUE 40,3,0.99765
FUE 41,3,0.78913
FUE 42,3,0.3094
FUE 43,4,0.32395
FUE 44,4,0.01494
FUE 45,4,0.3707
FUE 46,4,0.99337
FUE 47,4,0.76277
FUE 48,4,0.81657
FUE 49,4,0.63782
FUE 50,4,0.11833
FUE 51,4,0.25566
FUE 52,4,0.89724
FUE 53,4,0.89563
FUE 54,4,0.71297
FUE 55,4,0.58325
FUE 56,4,0.06472
FUE 57,5,0.1096
FUE 58,5,0.18644
FUE 59,5,0.75723
FUE 60,5,0.41959
FUE 61,5,0.12195
FUE 62,5,0.67011
FUE 63,5,0.13432
FUE 64,5,0.35341
FUE 65,5,0.47866
FUE 66,5,0.9512
FUE 67,5,0.28345
FUE 68,5,0.0032049
FUE 69,5,0.6844
FUE 70,5,0.22512
FUE 71,6,0.027998
FUE 72,6,0.71347
FUE 73,6,0.24364
FUE 74,6,0.76142
FUE 75,6,0.96858
FUE 76,6,0.84999
FUE 77,6,0.94151
FUE 78,6,0.26908
FUE 79,6,0.75991
FUE 80,6,0.47201
FUE 81,6,0.13865
FUE 82,6,0.68819
FUE 83,6,0.22116
FUE 84,6,0.44058
