,FBS,Bid
FUE 1,1,0.71928
FUE 2,1,0.27189
FUE 3,1,0.080626
FUE 4,1,0.93823
FUE 5,1,0.83345
FUE 6,1,0.88966
FUE 7,1,0.19498
FUE 8,1,0.88166
FUE 9,1,0.67355
FUE 10,1,0.46072
FUE 11,1,0.50541
FUE 12,1,0.48898
FUE 13,1,0.67244
FUE 14,1,0.6474
FUE 15,2,0.54805
FUE 16,2,0.55458
FUE 17,2,0.19129
FUE 18,2,0.45575
FUE 19,2,0.46714
FUE 20,2,0.73642
FUE 21,2,0.73022
FUE 22,2,0.10907
FUE 23,2,0.23015
FUE 24,2,0.59101
FUE 25,2,0.44864
FUE 26,2,0.072744
FUE 27,2,0.1757
FUE 28,2,0.60315
FUE 29,3,0.83294
FUE 30,3,0.89977
FUE 31,3,0.62999
FUE 32,3,0.29053
FUE 33,3,0.23325
FUE 34,3,0.74371
FUE 35,3,0.51465
FUE 36,3,0.89154
FUE 37,3,0.34234
FUE 38,3,0.47553
FUE 39,3,0.85386
FUE 40,3,0.60188
FUE 41,3,0.29588
FUE 42,3,0.018398
FUE 43,4,0.18847
FUE 44,4,0.25008
FUE 45,4,0.45437
FUE 46,4,0.36914
FUE 47,4,0.42048
FUE 48,4,0.30078
FUE 49,4,0.76808
FUE 50,4,0.43542
FUE 51,4,0.23747
FUE 52,4,0.3471
FUE 53,4,0.57689
FUE 54,4,0.94892
FUE 55,4,0.82733
FUE 56,4,0.86165
FUE 57,5,0.71389
FUE 58,5,0.97311
FUE 59,5,0.82921
FUE 60,5,0.53683
FUE 61,5,0.33146
FUE 62,5,0.18102
FUE 63,5,0.025628
FUE 64,5,0.64951
FUE 65,5,0.91063
FUE 66,5,0.56369
FUE 67,5,0.68056
FUE 68,5,0.55921
FUE 69,5,0.75126
FUE 70,5,0.83859
FUE 71,6,0.66775
FUE 72,6,0.61334
FUE 73,6,0.32651
FUE 74,6,0.28108
FUE 75,6,0.6064
FUE 76,6,0.12893
FUE 77,6,0.75421
FUE 78,6,0.65501
FUE 79,6,0.43096
FUE 80,6,0.27039
FUE 81,6,0.023827
FUE 82,6,0.36405
FUE 83,6,0.033395
FUE 84,6,0.33859
