,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,65.2094,65.209,65.1787,65.1478,65.1368,64.9585,64.9281,64.4832,63.5364,63.5136,64.6791,61.9524,60.1214,64.296,64.2594,64.1629,64.1365,64.0907,63.4495,57.3146,52.2608,53.2095,60.3513,62.8977,46.9383,61.052,60.3193,60.3252,60.7459,62.4757,40.9547,59.9218,59.138,61.2933,31.7204,59.815
FUE 2,84.45,84.4497,84.4231,84.396,84.3864,84.2294,84.2027,83.8076,82.9529,82.9322,83.9821,81.4872,79.7512,83.6401,83.6073,83.5205,83.4968,83.4555,82.8736,77.0322,72.0461,72.9872,79.9711,82.3668,66.7456,80.6383,79.9405,79.9461,80.3474,81.9758,60.7688,79.5597,78.8049,80.8668,51.5365,79.4572
FUE 3,87.3795,87.3791,87.3519,87.3242,87.3144,87.1541,87.1267,86.7238,85.8542,85.8332,86.9017,84.3691,82.6171,86.5531,86.5197,86.4314,86.4072,86.3652,85.7737,79.8831,74.8853,75.8277,82.8387,85.2595,69.5809,83.5116,82.8078,82.8136,83.2181,84.8635,63.603,82.4243,81.6645,83.7422,54.3703,82.321
FUE 4,60.1919,60.1917,60.1698,60.1475,60.1396,60.0099,59.9876,59.6573,58.9265,58.9085,59.8038,57.6297,56.0373,59.5157,59.4879,59.4141,59.394,59.3588,58.8577,53.4589,48.5864,49.5146,56.2418,58.414,43.3237,56.8576,56.2134,56.2187,56.59,58.0675,37.3589,55.8587,55.1497,57.0667,28.1301,55.7628
FUE 5,79.9359,79.9355,79.9079,79.8797,79.8697,79.7065,79.6787,79.2691,78.3872,78.3659,79.4498,76.886,75.1209,79.0958,79.0619,78.9722,78.9477,78.9051,78.3056,72.3748,67.3674,68.3109,75.3439,77.7854,62.0599,76.0214,75.3129,75.3186,75.7258,77.3851,56.081,74.927,74.1632,76.2538,46.8481,74.8231
FUE 6,83.6056,83.6052,83.5791,83.5525,83.5431,83.3888,83.3624,82.9737,82.1307,82.1102,83.1454,80.6805,78.9572,82.8086,82.7763,82.6907,82.6674,82.6266,82.0523,76.2503,71.2737,72.2138,79.1757,81.5514,65.9764,79.8384,79.1453,79.1509,79.5496,81.1645,60.0006,78.7669,78.016,80.0651,50.7686,78.6649
FUE 7,57.8478,57.8474,57.8183,57.7886,57.7781,57.6066,57.5774,57.1485,56.231,56.2089,57.3376,54.684,52.8822,56.9676,56.9323,56.8388,56.8133,56.7689,56.1465,50.102,45.0684,46.0148,53.109,55.6088,39.7524,53.7995,53.0774,53.0833,53.498,55.1965,33.7709,52.6851,51.9101,54.0368,24.5371,52.5796
FUE 8,78.3233,78.323,78.2953,78.2671,78.257,78.0937,78.0658,77.6559,76.7731,76.7518,77.8368,75.2709,73.505,77.4823,77.4484,77.3587,77.3342,77.2915,76.6915,70.7581,65.7501,66.6937,73.7281,76.1709,60.4425,74.4059,73.697,73.7028,74.1102,75.7703,54.4635,73.311,72.547,74.6384,45.2305,73.2071
FUE 9,64.6814,64.681,64.6564,64.6312,64.6222,64.4762,64.4512,64.0818,63.2756,63.256,64.2453,61.8747,60.1925,63.9245,63.8937,63.812,63.7897,63.7508,63.2004,57.5252,52.58,53.5165,60.4067,62.7179,47.293,61.0547,60.3769,60.3824,60.7725,62.344,41.3205,60.0058,59.2679,61.2759,32.0894,59.9057
FUE 10,73.3325,73.3322,73.3061,73.2795,73.27,73.1158,73.0895,72.7009,71.8583,71.8378,72.8726,70.4086,68.6856,72.5359,72.5036,72.4181,72.3948,72.3541,71.78,65.9792,61.0029,61.9429,68.9042,71.2792,55.7056,69.5667,68.8737,68.8794,69.2779,70.8924,49.7298,68.4954,67.7446,69.7934,40.4978,68.3934
FUE 11,56.8346,56.8343,56.8099,56.785,56.7762,56.6317,56.607,56.2415,55.4427,55.4232,56.4033,54.0517,52.3779,56.0857,56.0552,55.9743,55.9522,55.9137,55.368,49.7188,44.7802,45.716,52.5912,54.8893,39.4954,53.2362,52.5615,52.5671,52.9554,54.518,33.5235,52.192,51.4568,53.4563,24.2927,52.0923
FUE 12,62.3195,62.3192,62.2997,62.2736,62.2381,62.1654,62.0263,61.9981,61.7283,61.7475,61.5334,61.3426,60.7833,61.0392,61.5915,61.5693,61.5779,60.4593,61.2871,60.1797,58.7008,52.903,47.983,58.2684,57.6144,51.4475,48.5874,48.7408,50.7458,59.6731,56.3532,48.6988,59.3977,55.5672,54.1807,50.2966
FUE 13,56.5558,56.5556,56.5382,56.5149,56.4832,56.4183,56.2937,56.2684,56.0254,56.0427,55.849,55.6755,55.1633,55.3983,55.9016,55.8815,55.8893,54.8641,55.6249,54.6046,53.2139,47.5811,42.702,52.8024,52.1764,46.1427,43.3035,43.4561,45.4475,54.1314,50.9591,43.4144,53.8727,50.1948,48.8383,45.0019
FUE 14,65.8148,65.8144,65.7876,65.7519,65.7033,65.6045,65.4169,65.3792,65.0218,65.0469,64.768,64.5226,63.8202,64.1387,64.8432,64.8144,64.8256,63.4231,64.4519,63.0855,61.3636,55.1567,50.1431,60.8765,60.1503,53.6616,50.7541,50.9093,52.9452,62.4846,58.7795,50.8669,62.1631,57.9406,56.4824,52.4878
FUE 15,58.1465,58.1461,58.1251,58.0971,58.0589,57.9809,57.8318,57.8016,57.5135,57.5339,57.3061,57.1036,56.5131,56.7827,57.3678,57.3442,57.3534,56.1729,57.0448,55.8802,54.3452,48.4474,43.5034,53.8999,53.2285,46.9818,44.1096,44.2634,46.2763,55.3521,51.9407,44.2213,55.0661,51.1416,49.7372,45.825
FUE 16,74.0049,74.0045,73.9816,73.951,73.9094,73.8245,73.6626,73.6299,73.3186,73.3406,73.0955,72.8784,72.2494,72.5359,73.1618,73.1364,73.1463,71.8892,72.8155,71.5808,69.9789,63.9664,58.9959,69.5184,68.827,62.4896,59.6039,59.7583,61.78,71.0268,67.5084,59.7161,70.7281,66.6944,65.2698,61.3264
FUE 17,75.0688,75.0685,75.0471,75.0186,74.9797,74.9002,74.7485,74.7178,74.425,74.4457,74.2144,74.0088,73.4103,73.6835,74.277,74.253,74.2623,73.0659,73.9492,72.77,71.2209,65.2985,60.3488,70.7723,70.0967,63.8304,60.9553,61.1093,63.1241,72.2364,68.8022,61.0671,71.9477,68,66.5912,62.6723
FUE 18,64.5303,64.5299,64.5038,64.4691,64.4219,64.3258,64.1432,64.1063,63.7578,63.7823,63.5098,63.2698,62.581,62.8936,63.5834,63.5552,63.5661,62.1908,63.2005,61.8586,60.1584,53.9857,48.9796,59.676,58.956,52.4938,49.5901,49.7451,51.7786,61.2662,57.5945,49.7027,60.9489,56.7599,55.3075,51.3218
FUE 19,81.1433,81.1429,81.1203,81.0902,81.0492,80.9655,80.8058,80.7735,80.4662,80.4879,80.2458,80.0311,79.4086,79.6922,80.3113,80.2862,80.2959,79.0518,79.9689,78.746,77.1552,71.1613,66.1951,76.6971,76.009,69.6863,66.8028,66.9571,68.9774,78.1963,74.6954,66.9149,77.8997,73.8839,72.4625,68.5241
FUE 20,105.3854,105.385,105.3621,105.3315,105.29,105.2051,105.0433,105.0106,104.6994,104.7214,104.4764,104.2594,103.6305,103.917,104.5427,104.5173,104.5272,103.2706,104.1965,102.9622,101.3607,95.3488,90.3785,100.9002,100.2089,93.8721,90.9865,91.1408,93.1625,102.4084,98.8905,91.0986,102.1098,98.0767,96.6521,92.7089
FUE 21,73.2728,73.2724,73.251,73.2224,73.1835,73.1039,72.9521,72.9213,72.6281,72.6488,72.4173,72.2115,71.6125,71.8858,72.48,72.456,72.4653,71.2678,72.1518,70.9716,69.4214,63.4973,58.5472,68.9726,68.2967,62.0291,59.1538,59.3077,61.3227,70.4376,67.0018,59.2656,70.1487,66.1993,64.7902,60.8708
FUE 22,59.6168,59.6164,59.5926,59.5608,59.5176,59.4294,59.2614,59.2275,58.9051,58.9279,58.6746,58.4507,57.8036,58.098,58.7431,58.7169,58.7271,57.4344,58.3859,57.1187,55.4866,49.4239,44.442,55.0193,54.319,47.9423,45.0508,45.2054,47.2308,56.553,52.9869,45.1631,56.2486,52.1665,50.7331,46.7762
